DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,18/07/2023," 2,881.15 ",NonStop Consulting Ltd,Invoice,Agency Staff
Resources Directorate,18/07/2023," 1,130.00 ",Halfords,Invoice,Personal Account
Housing & Regeneration Directorate,18/07/2023," 4,163.22 ",Blueprint Recruitment Solution,Invoice,Agency Staff
Environment & Community Services Directorate,18/07/2023," 18,000.00 ",Kainos Software Limited,Invoice,Equipment
Adult Social Services Directorate,18/07/2023," 7,743.68 ",The Avenues Trust Group/ Oakwo,Invoice,Supported Living
Children's Services Directorate,18/07/2023," 1,635.00 ",Seahorse Nursery (Princes Way),Invoice,SEN Inclusion
Environment & Community Services Directorate,18/07/2023," 1,177.68 ",FOD Mobility UK Ltd,Invoice,Payments To Sub-Contractors
Capital Expenditure,18/07/2023," 2,278.20 ",Potter Raper,Invoice,CAPEXP Employers Agent and QS
Children's Services Directorate,18/07/2023, 954.00 ,Kope-Medics Ltd,Invoice,Preventing Accom
Housing & Regeneration Directorate,18/07/2023," 99,179.99 ",Hartley Services Group LTD,Invoice,Major Repairs & Alterations
Children's Services Directorate,18/07/2023," 5,673.60 ",Castlebridge Finance SPV Ltd,Invoice,Client Travel Expenses
Housing & Regeneration Directorate,18/07/2023," 13,934.80 ",J CARROLL & SONS Non CIS work ,Invoice,Property Maintenance 
Children's Services Directorate,18/07/2023," 3,864.52 ",First Bridge Group Ltd,Invoice,Independent Fees
Capital Expenditure,18/07/2023, 900.00 ,Fire Compliance Management Ser,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,18/07/2023," 2,504.40 ",CROYDON SUPPLIES LIMITED,Invoice,Building Works Stores
Adult Social Services Directorate,18/07/2023, 510.00 ,Loudmouth Education & Training,Invoice,Other PH Contracts
Capital Expenditure,18/07/2023, 600.00 ,KANDA COMMUNICATIONS LLP,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,18/07/2023, 525.00 ,Synergy Speaking Ltd,Invoice,Other Therapies
Housing & Regeneration Directorate,18/07/2023," 2,144.09 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,18/07/2023," 1,914.72 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Children's Services Directorate,18/07/2023, 692.40 ,Teen Crisis UK t/a Ment4,Invoice,CLA Support
Housing & Regeneration Directorate,18/07/2023," 2,572.91 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Environment & Community Services Directorate,18/07/2023, 726.12 ,Car Hire (Days of Swansea Ltd),Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,18/07/2023," 399,842.67 ",Ganymede Solutions Limited,Invoice,Fixtures & Fittings
Capital Expenditure,18/07/2023," 2,249.40 ",Allen Pyke associates Limited,Invoice,CAPEXP Architects
Children's Services Directorate,18/07/2023," 2,888.95 ",Qualiteach Ltd,Invoice,Consultants Specific Project
Children's Services Directorate,18/07/2023," 1,033.75 ",Tigers Childcare Ltd T/A Tiger,Invoice,CLA Support
Adult Social Services Directorate,18/07/2023," 7,800.00 ",Flex360 Limited,Invoice,Consultants Fees
Housing & Regeneration Directorate,18/07/2023," 1,545.74 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Children's Services Directorate,18/07/2023, 930.00 ,Disability Challengers Ltd,Invoice,APC - Other Cla Services
Children's Services Directorate,18/07/2023," 4,088.00 ",Educatch Charity,Invoice,Post 16 fees
Housing & Regeneration Directorate,18/07/2023," 2,144.09 ",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Resources Directorate,19/07/2023," 4,931.96 ",Royal Mail Group Ltd,Invoice,Postage
Housing & Regeneration Directorate,19/07/2023, 901.69 ,REDACTED PERSONAL DATA,Invoice,CCTV Running Costs
Adult Social Services Directorate,19/07/2023," 2,397.40 ",Oakfield Care (Ashtead) Ltd,Invoice,External Nursing Care
Chief Executives Directorate,19/07/2023," 6,180.00 ",Westco Trading Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,19/07/2023," 6,995.84 ",Greensleeves Homes Trust,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 308,689.44 ",MMCG 2 LTD,Invoice,External Nursing Care
Capital Expenditure,19/07/2023," 710,131.09 ",Transport for London,Invoice,CIL Creditors
Adult Social Services Directorate,19/07/2023," 34,375.91 ",Guy's & St Thomas' NHS FT,Invoice,Gum Service - Guys & St Thomas
Children's Services Directorate,19/07/2023," 10,578.00 ",Disclosure and Barring Service,Invoice,Other Indirect Employee Exp
Children's Services Directorate,19/07/2023, 680.49 ,HATS Group Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,19/07/2023," 13,182.80 ",NATIONAL SOCIETY FOR EPILEPSY,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,920.00 ",SW1LIGHTING & ELECTRICAL LTD,Invoice,Column Lighting
Adult Social Services Directorate,19/07/2023," 16,858.25 ",CRANSTOUN DRUG SERVICES,Invoice,Supported Housing Programme
Housing & Regeneration Directorate,19/07/2023," 1,440.00 ",FIERCE NEUTRAL LTD,Invoice,B&B-Other Destitute
Adult Social Services Directorate,19/07/2023," 37,710.24 ",GEORGE POTTER CARE HOME LTD,Invoice,External Nursing Care
Adult Social Services Directorate,19/07/2023," 126,485.62 ",ROSEDENE NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,19/07/2023," 50,899.51 ",THE PINES NURSING HOME,Invoice,External Nursing Care
Children's Services Directorate,19/07/2023," 1,710.00 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,19/07/2023," 13,725.56 ",ASTRA HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 120,679.06 ",C M CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,19/07/2023," 31,850.40 ",SIGNHEALTH,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 30,699.80 ",AIMS CARE PARTNERSHIP,Invoice,External Nursing Care
Adult Social Services Directorate,19/07/2023," 164,977.02 ",Achieve Together Limited,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 11,202.16 ",EVERGREEN PARTNERSHIP,Invoice,External Residential Care
Children's Services Directorate,19/07/2023," 164,833.95 ",HORIZON EDUCATION (SOUTH LONDO,Invoice,Independent Fees
Adult Social Services Directorate,19/07/2023," 15,044.68 ",SOUTHSIDE PARTNERSHIP,Invoice,Aps Shared Lives Scheme
Adult Social Services Directorate,19/07/2023," 3,328.12 ",DRUMCONNER HOMES LTD,Invoice,External Nursing Care
Adult Social Services Directorate,19/07/2023, 682.50 ,SOUND MINDS,Invoice,External Daycare
Adult Social Services Directorate,19/07/2023," 3,258.16 ",FREEWAYS TRUST LTD,Invoice,External Residential Care
Capital Expenditure,19/07/2023," 1,440.00 ",Hill Electrical Services Contr,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,19/07/2023," 31,034.78 ",Together for Mental Wellbeing ,Invoice,External Residential Care
Children's Services Directorate,19/07/2023," 4,945.20 ",MUSHKIL AASAAN LTD,Invoice,Preventing Accom
Housing & Regeneration Directorate,19/07/2023," 1,674.00 ",BESTCOURT UK LTD,Invoice,B&B-Other Destitute
Housing & Regeneration Directorate,19/07/2023, 608.94 ,HOME COUNTY FIRE CATERHAM LTD,Invoice,Equipment
Housing & Regeneration Directorate,19/07/2023," 36,139.41 ",Smith ,Invoice,Boiler House Repairs
Adult Social Services Directorate,19/07/2023," 8,473.08 ",THORNTON LODGE,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 33,444.77 ",DEEPDENE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 16,580.52 ",CROWNWISE LTD,Invoice,Supported Living
Adult Social Services Directorate,19/07/2023," 30,591.20 ",Christ the King Residential,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 15,738.80 ",ADMIRAL HEALTHCARE LTD,Invoice,External Residential Care
Children's Services Directorate,19/07/2023, 999.48 ,SPECIAL PEOPLE,Invoice,Preventing Accom
Adult Social Services Directorate,19/07/2023," 72,091.51 ",ABBEY HOUSE LTD,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 18,284.04 ",ROSENMANOR LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,135.46 ",W C EVANS ,Invoice,Non Residential
Housing & Regeneration Directorate,19/07/2023," 80,799.38 ",CAPHALL LTD,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 15,098.16 ",PATHWAY HEALTHCARE,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 3,080.22 ",BLUEBIRD CARE (WANDSWORTH),Invoice,External Homecare
Adult Social Services Directorate,19/07/2023," 1,238.40 ",PAULWAY KENNELS & CATTERIES,Invoice,Other minor services
Environment & Community Services Directorate,19/07/2023," 29,854.39 ",LEE VALLEY REGIONAL PARK AUTHO,Invoice,Lee Valley Regional Park
Housing & Regeneration Directorate,19/07/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,19/07/2023," 11,071.00 ",LYNWOOD LETTS,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 11,071.00 ",LYNWOOD LETTS,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023, 756.81 ,BIDVEST FOOD SERVICES,Invoice,Food & Consumables
Children's Services Directorate,19/07/2023, 720.00 ,PROVIDENCE HOUSE YOUTH CLUB,Invoice,Essentials
Housing & Regeneration Directorate,19/07/2023," 34,889.56 ",WING UK,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023, 684.73 ,CARESHOP,Invoice,Cleaning
Children's Services Directorate,19/07/2023," 3,000.00 ",BARNARDO'S,Invoice,Training
Housing & Regeneration Directorate,19/07/2023," 96,273.61 ",GOULDEN HOUSE CO-OP LTD,Invoice,Co-Op Management Allowance
Housing & Regeneration Directorate,19/07/2023," 2,600.00 ",SHANZU LTD,Invoice,PSL Payments To Landlords
Children's Services Directorate,19/07/2023," 1,228.80 ",FRANCIS BARBER PRU NATWEST A/C,Invoice,Materials
Housing & Regeneration Directorate,19/07/2023," 23,719.82 ",ACCURO ENVIRONMENTAL LTD,Invoice,Homeless Initiative Cleaning
Adult Social Services Directorate,19/07/2023," 47,500.00 ",AGE UK WANDSWORTH,Invoice,External Daycare
Adult Social Services Directorate,19/07/2023," 6,423.76 ",ENHAM,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023, 634.50 ,NOVAL CATERING LTD,Invoice,Ed & Emplmt For Subs Misuse
Adult Social Services Directorate,19/07/2023," 11,961.36 ",SIGNATURE HEALTH AND LIVING LT,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,545.76 ",MARSAN INVESTMENT LTD,Invoice,PSL Payments To Landlords
Capital Expenditure,19/07/2023," 6,602.40 ",ARK PEST CONTROL LTD,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,19/07/2023," 25,578.00 ",HOUSING ACTION MANAGEMENT,Invoice,B&B Payments
Housing & Regeneration Directorate,19/07/2023," 2,970.00 ",SHASHEE INVESTMENTS LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,19/07/2023," 1,370.98 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 8,779.80 ",ASSURANCE CARE SERVICES LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 5,259.71 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 2,297.75 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,19/07/2023," 101,044.10 ",WIMBLEDON & PUTNEY CONSERVATOR,Invoice,W'don & Putney Commons Conserv
Resources Directorate,19/07/2023," 1,152.00 ",LOCAL GOVERNMENT ASSOCIATION,Invoice,Training
Adult Social Services Directorate,19/07/2023," 24,129.76 ",BUTTERFLYS CARE HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,19/07/2023," 11,698.76 ",MINSA CARE LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,19/07/2023," 1,505.10 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,217.97 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,337.00 ",THE MARZIA LADAK FAMILY TRUST,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 13,692.31 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,400.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.10 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,850.00 ",BLUE GARDENS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,699.23 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Chief Executives Directorate,19/07/2023," 2,000.00 ",KEEPSAKE VIDEOS,Invoice,Project Work
Housing & Regeneration Directorate,19/07/2023," 1,731.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,639.87 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,993.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,731.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 6,979.85 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 2,676.41 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,460.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,655.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,410.93 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,350.01 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 11,900.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,343.33 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,120.72 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,148.77 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,569.75 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 2,491.67 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 2,400.00 ",PREPAID FINANCIAL SERVICES,Invoice,Bank Charges
Capital Expenditure,19/07/2023," 30,900.16 ",Topcoat Construction Ltd t/a,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,19/07/2023," 1,155.01 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,505.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,400.66 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,914.73 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,19/07/2023," 2,503.00 ",ENABLE LEISURE AND CULTURE,Invoice,General Contract Work
Environment & Community Services Directorate,19/07/2023," 2,030.40 ",D POWELL SURVEYING LTD,Invoice,Materials
Housing & Regeneration Directorate,19/07/2023," 1,161.16 ",ALTWOOD PROPERTIES LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,053.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,199.99 ",PLANWELL LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,600.09 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,655.60 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 2,354.99 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,294.89 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 9,041.39 ",DRUM INVESTMENTS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 3,385.99 ",Mitam Exports Inc.,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,19/07/2023," 6,582.80 ",SUMMIT LODGE,Invoice,Supported Living
Housing & Regeneration Directorate,19/07/2023," 1,700.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,730.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,151.61 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 18,092.96 ",JERMYN STREET PROPERTIES LIMIT,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 6,799.97 ",RIVERCITY LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,294.02 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,500.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 10,108.31 ",MOBIN PROPERTIES LIMITED,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,235.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,294.89 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,459.00 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 1,904.11 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,19/07/2023," 47,316.78 ",S V PROPERTIES,Invoice,B&B Payments
