Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Taffy's Cab,12534691,45240,129000482759,2400,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,HC- One Limited,12532971,45240,129000484727,2380.08,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482750,2380,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,24x7 Cheshire Ltd,12527681,45240,129000484749,2379.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Secondary,R162102,24x7 Cheshire Ltd,12527681,45240,129000484777,2319.6,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cuda Cars,12526317,45240,129000482833,2309.28,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45240,129000484761,2280,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Team Chester,R160325,24x7 Cheshire Ltd,12527681,45240,129000484836,2260.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Taxi Chris,12530553,45240,129000484816,2250,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,ABC Taxis NW Ltd,12526366,45240,129000484817,2240,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482751,2210,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Hartford Business Centre,R309204,Beresford Adams Commercial Limited,12501212,45240,12300209278,2160,Services - Professional Fees,R4400,Consultancy,P1006,Property,P2051,Property,P3073
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Taxi Chris,12530553,45240,129000482748,2145,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Barnton Travel Ltd,12502031,45240,129000484803,2128.5,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Terrific Taxis Ellesmere Port Ltd,12513547,45240,129000482915,2125,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,Cheshire Cars,12526337,45240,129000482920,2125,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484826,2124.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,Medgen Limited,12521055,45240,12300208886,2121.04,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,24x7 Cheshire Ltd,12527681,45240,129000484818,2090.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Primary,R162101,24x7 Cheshire Ltd,12527681,45240,129000484813,2015.68,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Northwich Travel,12504811,45240,129000484783,1922.87,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Select/Station Travel,12503092,45240,129000484786,1908,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484766,1903.72,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Eternity Care Services Ltd,12530597,45240,129000484709,1879.5,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,24x7 Cheshire Ltd,12527681,45240,129000484806,1874.7,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,Taxi Chris,12530553,45240,129000482749,1870,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Secondary,R162107,ABC Taxis NW Ltd,12526366,45240,129000484834,1850,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484763,1800,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,G M Travel (Winsford) Ltd,12506896,45240,129000482831,1799.8,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Taxi Services,P3269
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Karlyon Care LTD,12531604,45240,129000484719,1755.2,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Church Bank Homecare Ltd,12530625,45240,129000483325,1750,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,Cambrian Supported Living Ltd,12534965,45240,129000484743,1724.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Northwich Adult Community Social Care team,R202105,Springcare (Hatton) Ltd,12529297,45240,129000484676,1700,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Domiciliary Care,P2188,Domiciliary Care,P3280
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484755,1699.66,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Autism Plus,12500753,45240,129000483238,1694.8,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Wirral Borough Council,12502152,45240,129000483241,1694.8,TPP - Care Expense,R5701,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,ABC Taxis NW Ltd,12526366,45240,129000484829,1680,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,24x7 Cheshire Ltd,12527681,45240,129000484830,1667.76,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,Caremark (Cheshire West and Chester),12530011,45240,129000483394,1656,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Chester Adult Community Social Care Team,R202102,Caremark (Cheshire West and Chester),12530011,45240,129000483398,1653.76,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45240,129000484707,1638,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Rural Adult Community Social Care Team,R202103,Springcare (Weston) Ltd,12529526,45240,129000483322,1600,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,Medgen Limited,12521055,45240,12300208885,1575.03,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,REDACTED,12527680,45240,129000482900,1560,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resettlement Team,R306027,Premium Linguistic Services,12532712,45240,12300206225,1544.97,Services - Professional Fees,R4400,Human Resources,P1018,Interpretation & Translation,P2154,Interpretation & Translation,P3212
