Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resettlement Team,R306027,West Cheshire Carpets Limited,12535362,45336,12300225725,2694,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Soft Furnishings,P2118,Soft Furnishings,P3174
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resettlement Team,R306027,West Cheshire Carpets Limited,12535362,45336,12300225727,2668,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Soft Furnishings,P2118,Soft Furnishings,P3174
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resettlement Team,R306027,West Cheshire Carpets Limited,12535362,45336,12300225728,2420,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Soft Furnishings,P2118,Soft Furnishings,P3174
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Gadbrook Park & Dalby Court,R309207,Morgan Maire & Co,12501995,45336,12300231347,2250,Services - Professional Fees,R4400,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resettlement Team,R306027,West Cheshire Carpets Limited,12535362,45336,12300225726,2245,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Soft Furnishings,P2118,Soft Furnishings,P3174
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Mental Capacity Act,R202302,REDACTED,12506027,45336,12300231446,2125.69,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Ellesmere Port Adult Community Social Care Team,R202101,P S Contracts Limited,12500985,45336,129000518793,2068,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Cheshire Contract Cars Ltd,12507364,45336,129000518798,2025,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Billing and Debt,R401201,Institute Of Revenues Rating And Valuation (Check Payee Not Irrv Lancashire & Cheshire Association),12515009,45336,12300225940,1800,Subscriptions,R4701,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,REDACTED,12530376,45336,12300231020,1703.07,Accommodation Costs,R4900,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Contract Cars Ltd,12507364,45336,129000518804,1690,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Weaver Square - Northwich,R309218,Colliers International UK PLC,12513778,45336,12300225708,1583.25,Service Charges,R2205,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,ABC Taxis NW Ltd,12526366,45336,129000518807,1550,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,Stonham Housing Association Ltd,12503202,45336,129000518783,1482.65,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Comm MH Team CH&EP Team,R202106,Stonham Housing Association Ltd,12503202,45336,129000518784,1482.65,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,The Consultation Institute,12531385,45336,12300225772,1450,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Cheshire Contract Cars Ltd,12507364,45336,129000518820,1440,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Contract Cars Ltd,12507364,45336,129000518811,1320,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Contract Cars Ltd,12507364,45336,129000518806,1300,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,Momentum (People Development) Ltd,12531666,45336,12300225824,1290,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Weaver Square - Northwich,R309218,Colliers International UK PLC,12513778,45336,12300225705,1282.5,Service Charges,R2205,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Water Plus Limited,12513845,45336,12300230856,1281.52,Water Services,R2400,Utilities,P1029,Water,P2222,Water,P3385
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIN Team 2 Ellesmere Port,R160204,P S Contracts Limited,12500985,45336,129000518800,1170,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Weaver Square - Northwich,R309218,Colliers International UK PLC,12513778,45336,12300225694,1040,Service Charges,R2205,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Investigations & Compliance,R302200,Warrington Borough Council,12500790,45336,12300231259,1000,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,ABC Taxis NW Ltd,12526366,45336,129000518809,960,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,P S Contracts Limited,12500985,45336,129000518794,949,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Abode Interiors,12531801,45336,12300225831,900,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Domestic Furniture,P2115,Domestic Furniture,P3171
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Cheshire Executive Travel Ltd,12514039,45336,129000518810,751.5,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Abode Interiors,12531801,45336,12300225875,750,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Domestic Furniture,P2115,Domestic Furniture,P3171
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Weaver Square - Northwich,R309218,Colliers International UK PLC,12513778,45336,12300225701,734,Service Charges,R2205,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Cheshire Executive Travel Ltd,12514039,45336,129000518805,650,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Weaver Square - Northwich,R309218,Colliers International UK PLC,12513778,45336,12300225710,643.75,Service Charges,R2205,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Water Plus Limited,12513845,45336,12300230854,635.72,Water Services,R2400,Utilities,P1029,Water,P2222,Water,P3385
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Southern Electric Plc,12503204,45336,12300231109,579,Electricity,R2100,Utilities,P1029,Electricity,P2217,Electricity,P3380
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Work Zones - West,R307110,Fresh As A Daisy,12526161,45336,12300231506,525,Contract Cleaning,R2700,Cleaning & Janitorial,P1004,Cleaning Service,P2038,External,P3049
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Sect 17 Winsf,R160511,Kiddiecare Day Nursery Ltd,12502971,45336,12300231382,500,Services - Fees and Charges,R4401,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Respite - External,R160902,Together Trust,12506101,45336,12300231114,-3518.88,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Respite - External,R160902,Together Trust,12506101,45336,12300231115,-5096.78,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Respite - External,R160902,Together Trust,12506101,45336,12300231116,-5096.78,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Learning Disability CH&EP Team,R202108,Hft Trust Limited,12500643,45337,129000518837,215321.47,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Water Plus Limited,12513845,45337,12300231826,161302.85,Water Services,R2400,Utilities,P1029,Water,P2222,Water,P3385
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Economic Growth,C300009,Balfour Beatty Regional Construction Limited,12505407,45337,12300231790,134252.39,"Conversion, Renovation & Improvement",C1101,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Adults,Winsford and Northwich ALD,R202109,Just One Recruitment & Training Ltd,12500691,45337,129000518839,36444.02,TPP - Care Expense,R5701,Human Resources,P1018,Recruitment & Assessment,P2156,Recruitment & Assessment,P3214
