DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Resources Directorate,23/06/2023," 2,400.00 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 592.20 ,PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,061.52 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 784.60 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,137.25 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,015.40 ",FOXTONS,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 828.28 ,JACKSON STOPS AND STAFF,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 923.08 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 560.00 ,EXOR'S OF M HUSSAIN,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,015.40 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,185.88 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 4,245.92 ",QUINTUS HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,181.96 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 876.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,153.84 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,058.64 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,661.52 ",HAMPTON PAROCHIAL CHARITY,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,463.40 ",A2 DOMINION (PALGRAVE COURT),Invoice,Rent Allowances
Resources Directorate,23/06/2023, 692.32 ,PRIME SPACES LLD,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,647.48 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,292.32 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 560.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 6,587.04 ",GOLDEN LANE HOUSING,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,153.84 ",SURREY COUNTY COUNCIL,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 687.68 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 4,165.36 ",R.U.T.C.H.T WITH AGENTS UNITED,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 628.00 ,FARNPOINT LTD & TIMRO INVESTME,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 560.84 ,LOCHMORE HOLDINGS LIMITED,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,084.60 ",CITYSMARKS RESIDENTIAL LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.48 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 923.08 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,292.32 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 849.24 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 600.00 ,MARINI PROPERTIES LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 786.16 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 989.12 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,476.92 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 761.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 883.60 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,015.40 ",CEDAR ESTATES,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.48 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 747.68 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 20,736.24 ",LONDON CYRENIANS HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,107.68 ",APOLLO COMMERCIALS LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,219.72 ",EASTFIELD ESTATES LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 616.24 ,THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 853.84 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 919.72 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,200.00 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 5,773.46 ",NOTTING HILL GENESIS,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.48 ,ETHICAL LETTINGS,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 585.44 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 612.88 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,523.08 ",METROPOLITAN HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,585.80 ",BERCLEYS MANAGEMENT UK LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,123.52 ",ST MUNGOS,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,856.00 ",RICHMOND PSYCHOSOCIAL FOUNDATI,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,038.72 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 807.72 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,081.64 ",JAI ESTATE AGENTS LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 4,558.00 ",LIFEWAYS COMMUNITY CARE LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 724.60 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,292.32 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,219.72 ",NEWBOULDS & CO,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 11,187.24 ",CERTITUDE,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 7,664.56 ",UNITED RESPONSE,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 6,173.20 ",REGENT HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 923.08 ,BRINKLEY'S ESTATE AGENT,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 693.92 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,556.92 ",SDP MANAGEMENT & MARKETING,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,753.88 ",INCLUSION HOUSING CIC LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,802.96 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 643.40 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 807.68 ,LONDON RESI LIMITED (CLIENT AC,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 5,085.64 ",L&Q WITH MANAGING AGENTS UNITE,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 885.20 ,ORANGE ESTATES,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 752.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 877.40 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,938.48 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 15,611.68 ",RLHA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,219.72 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,933.12 ",HOUSING ACTION,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 3,150.08 ",FITZROY,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 2,683.28 ",LONDON RESI LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 10,252.71 ",NACRO SUPPORTED HOUSING,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 862.00 ,BALMORE VIEWS LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,YOUR MOVE.CO.UK LTD,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 851.52 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,GOLDEN PYRAMIDS,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 3,314.68 ",COMMUNITY HOUSING AND THERAPY,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 966.56 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 637.40 ,P GOODLACE PROPERTY LETTINGS,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,038.48 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 645.96 ,GGK PROPERTIES LIMITED,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,219.72 ",HIVES LODGES LIMITED,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 1,618.40 ",UNITY HOUSING SUPPORT,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 738.48 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023," 3,400.56 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 600.00 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 649.20 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 700.24 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,23/06/2023, 516.44 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Adult Social Services Directorate,23/06/2023," 55,016.20 ",Fitzroy Support,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 30,218.48 ",Starcourt Construction Ltd,Invoice,External Residential Care
Housing & Regeneration Directorate,23/06/2023," 2,328.01 ",Quadient UK Limited,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,23/06/2023," 3,860.60 ",The Abbeyfield Society,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 2,746.95 ",Geneva Road Ltd T/A EnhanceAbl,Invoice,External Daycare
Adult Social Services Directorate,23/06/2023," 41,490.92 ",Acorn Lodge,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 15,289.40 ",Nightingale House ( Twickenham,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 25,622.68 ",Richmond Psychosocial Foundati,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 12,430.84 ",GLORY CARE CENTRE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 43,847.51 ",Pembrokeshire Resource Centre ,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 97,897.27 ",Caretech Community Services Lt,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 3,775.28 ",Cloyda Ltd,Invoice,External Residential Care
Environment & Community Services Directorate,23/06/2023," 41,176.80 ",John Hanlon & Company Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,23/06/2023," 1,056.77 ",Blue Arrow Transport Ltd (BATs,Invoice,External Residential Care
Environment & Community Services Directorate,23/06/2023," 1,080.00 ",The Conservation Volunteers,Invoice,Conservation Contract
Environment & Community Services Directorate,23/06/2023," 4,122.00 ",STM Environmental Ltd,Invoice,General Grounds Maintenance
Adult Social Services Directorate,23/06/2023," 2,920.16 ",Beauchamp Court t/a 3A Care (S,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 2,302.52 ",Community Housing ,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 13,409.35 ",Emberbrook Care Home,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 7,234.52 ",Congress House Limited,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 6,860.32 ",The Vines,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 9,772.56 ",Oakfield Care (Ashtead) Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 3,905.00 ",Treloar Trust,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 40,810.48 ",Walsingham Support Ltd,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 175,931.92 ",Metropolitan Housing Trust,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 5,677.36 ",Willow Grange Care Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 201,367.06 ",DEER PARK VIEW CARE CENTRE,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 4,191.16 ",Barchester Healthcare Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 3,951.88 ",HC-One Ltd (Ash Grove),Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 5,088.00 ",Nellsar Ltd t/a Princess Chris,Invoice,External Residential Care
Environment & Community Services Directorate,23/06/2023," 1,500.00 ",Bespoke Properties Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,23/06/2023," 35,288.00 ",London Cyrenians Housing Limit,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 5,494.40 ",The Fircroft Trust,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 16,726.80 ",The Cedars Care Home (Ashford),Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 11,601.48 ",Richmond Psychosocial Foundati,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 37,855.91 ",Oakley House Ltd,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 10,098.32 ",Neem Tree Care Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 4,603.20 ",Social Care Aspirations Ltd,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 61,042.32 ",Greensleeves Homes Trust,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 21,471.46 ",Curado Ltd,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 172,558.84 ",Support For Living Ltd,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 4,979.76 ",Barchester Healthcare Homes Lt,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 7,265.68 ",The White House Nursing Home L,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 8,530.60 ",The White Horse Care Trust,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 28,106.71 ",MMCG 2 LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 4,800.00 ",George Potter House Ltd,Invoice,External Nursing Care
Environment & Community Services Directorate,23/06/2023," 35,308.05 ",F M Conway Limited,Invoice,Highways Maintenance Con
Adult Social Services Directorate,23/06/2023," 4,580.24 ",BUPA CARE SERVICES,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 7,661.68 ",LYNTON HALL NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 6,619.20 ",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 25,651.17 ",ROSEDENE NURSING HOME,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 4,684.76 ",THE PINES NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 139,531.88 ",Lifeways,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 28,413.12 ",VOYAGE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 6,661.96 ",POTENSIAL LTD,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 5,268.64 ",Careoline Carers Services Ltd,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 3,951.72 ",ROYAL MASONIC BENEVOLENT INSTI,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 4,189.12 ",JESMUND CARE LTD,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 3,231.20 ",NIGHTINGALE HOUSE,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 78,987.65 ",London Residential Healthcare ,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 6,201.24 ",GLENCARE GROUP,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 16,386.45 ",Beech Lodge,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 19,892.72 ",Cherry Lodge,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 3,900.00 ",TRINITY COURT NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 13,202.98 ",SUNLIGHT HOUSE CARE HOME,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 94,130.08 ",Elysium Care Partnerships Ltd,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 3,389.28 ",DEEPDENE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 4,167.92 ",CROWNWISE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 27,150.52 ",KISIMUL GROUP LTD,Invoice,External Residential Care
Environment & Community Services Directorate,23/06/2023," 1,614.62 ",INSTARMAC GROUP PLC,Invoice,Materials
Capital Expenditure,23/06/2023, 696.00 ,LIGHTING REALITY LTD,Invoice,CAPEXP Software & oth Intangbl
Adult Social Services Directorate,23/06/2023," 25,551.76 ",LD CARE,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 35,237.32 ",COMFORT CARE SERVICES (UK) LTD,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 1,680.00 ",MINSA CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 20,248.56 ",KINGSTON CARE HOME,Invoice,External Nursing Care
Housing & Regeneration Directorate,23/06/2023, 576.00 ,TOP REMOVALS,Invoice,Removals And Reorganisations
Adult Social Services Directorate,23/06/2023," 69,592.03 ",ASHTON LODGE,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 57,695.40 ",C.H.O.I.C.E LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 19,213.71 ",THANET HEALTHCARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 35,296.96 ",CURANS CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 17,808.00 ",GCH(Acton) Limited,Invoice,External Nursing Care
Environment & Community Services Directorate,23/06/2023, 760.70 ,CIA Fire and Security Ltd,Invoice,Furniture
Adult Social Services Directorate,23/06/2023," 3,307.20 ",Derwent Lodge,Invoice,External Nursing Care
Adult Social Services Directorate,23/06/2023," 2,548.28 ",HC-ONE BEAMISH (Hartford Court,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 7,189.12 ",Laurel Residential Homes Limit,Invoice,External Residential Care
Adult Social Services Directorate,23/06/2023," 1,898.76 ",Maples Community Care,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 3,715.92 ",Endurance Care LTD/ Bay View,Invoice,Supported Living
Adult Social Services Directorate,23/06/2023," 3,182.00 ",Anderson Nursing Limited/ The ,Invoice,External Residential Care
