Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108672,912.00,Revenue,Personal Payment,303291
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108673,700.00,Revenue,Personal Payment,303291
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108674,912.00,Revenue,Personal Payment,303291
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456522,"1,897.56",Revenue,Personal Payment,303306
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109098,732.12,Revenue,Personal Payment,303348
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109099,732.12,Revenue,Personal Payment,303348
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456179,624.96,Revenue,Personal Payment,303363
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108844,700.00,Revenue,Personal Payment,303364
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108845,912.00,Revenue,Personal Payment,303364
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109078,622.96,Revenue,Personal Payment,303389
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109079,581.52,Revenue,Personal Payment,303389
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108586,600.48,Revenue,Personal Payment,303440
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108587,600.48,Revenue,Personal Payment,303440
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,10/12/2024,2200108907,"2,048.00",Revenue,Personal Payment,303442
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Client - University Costs,6160850,10/12/2024,5100455799,"1,416.00",Revenue,Personal Payment,303449
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455845,541.80,Revenue,Personal Payment,303466
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456096,312.48,Revenue,Personal Payment,303466
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456464,579.81,Revenue,Personal Payment,303466
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456220,781.20,Revenue,Personal Payment,303476
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108850,700.00,Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108851,"1,500.00",Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108855,912.00,Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108852,912.00,Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108853,700.00,Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108854,"1,500.00",Revenue,Personal Payment,303486
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456208,781.20,Revenue,Personal Payment,303496
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456485,790.65,Revenue,Personal Payment,303496
SCHOOLS,402,PVIS,4550,PVIs,Grants/Subscriptions/Contributions given,6144300,10/12/2024,5100456754,910.00,Revenue,Personal Payment,303496
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Client - University Costs,6160850,10/12/2024,5100455800,"1,416.66",Revenue,Personal Payment,303555
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456494,"1,011.92",Revenue,Personal Payment,303568
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Client - University Costs,6160850,10/12/2024,5100455801,"1,456.16",Revenue,Personal Payment,303572
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108834,700.00,Revenue,Personal Payment,303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108835,912.00,Revenue,Personal Payment,303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108836,700.00,Revenue,Personal Payment,303612
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108837,812.00,Revenue,Personal Payment,303612
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455854,541.80,Revenue,Personal Payment,303625
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456135,390.60,Revenue,Personal Payment,303625
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108560,741.96,Revenue,Personal Payment,303678
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108561,608.16,Revenue,Personal Payment,303678
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455859,541.80,Revenue,Personal Payment,303683
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456209,781.20,Revenue,Personal Payment,303683
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456455,527.10,Revenue,Personal Payment,303683
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455916,"1,083.60",Revenue,Personal Payment,303684
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456243,"1,171.80",Revenue,Personal Payment,303684
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109114,415.64,Revenue,Personal Payment,303722
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108832,"1,072.00",Revenue,Personal Payment,303728
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108831,700.00,Revenue,Personal Payment,303728
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108865,700.00,Revenue,Personal Payment,303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108866,912.00,Revenue,Personal Payment,303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108867,700.00,Revenue,Personal Payment,303767
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108868,912.00,Revenue,Personal Payment,303767
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455913,"1,083.60",Revenue,Personal Payment,303769
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456466,586.88,Revenue,Personal Payment,303769
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456221,781.20,Revenue,Personal Payment,303770
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100456020,"2,507.76",Revenue,Personal Payment,303770
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456193,781.20,Revenue,Personal Payment,303801
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109037,"2,136.72",Revenue,Personal Payment,303828
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109096,730.56,Revenue,Personal Payment,303833
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109097,608.16,Revenue,Personal Payment,303833
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200108958,"1,672.84",Revenue,Personal Payment,303834
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200108942,526.96,Revenue,Personal Payment,303910
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108846,700.00,Revenue,Personal Payment,303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108847,736.00,Revenue,Personal Payment,303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108848,700.00,Revenue,Personal Payment,303929
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108849,736.00,Revenue,Personal Payment,303929
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456132,390.60,Revenue,Personal Payment,303942
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455907,"1,083.60",Revenue,Personal Payment,303942
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456503,"1,127.70",Revenue,Personal Payment,303942
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109075,884.20,Revenue,Personal Payment,303955
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109074,764.20,Revenue,Personal Payment,303955
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108810,700.00,Revenue,Personal Payment,303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108811,736.00,Revenue,Personal Payment,303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108812,700.00,Revenue,Personal Payment,303967
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108813,912.00,Revenue,Personal Payment,303967
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456224,781.20,Revenue,Personal Payment,303969
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456479,685.23,Revenue,Personal Payment,303969
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456276,"1,953.00",Revenue,Personal Payment,303973
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455888,851.56,Revenue,Personal Payment,303973
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108871,700.00,Revenue,Personal Payment,303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108872,"1,072.00",Revenue,Personal Payment,303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108870,912.00,Revenue,Personal Payment,303975
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108869,700.00,Revenue,Personal Payment,303975
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455975,"1,625.40",Revenue,Personal Payment,303984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456115,390.60,Revenue,Personal Payment,303985
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456277,"1,953.00",Revenue,Personal Payment,303997
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456114,390.60,Revenue,Personal Payment,304000
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455938,"1,137.78",Revenue,Personal Payment,304000
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456510,"1,459.50",Revenue,Personal Payment,304000
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200108954,429.68,Revenue,Personal Payment,304003
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109102,414.80,Revenue,Personal Payment,304008
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108860,"3,646.60",Revenue,Personal Payment,304013
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108861,700.00,Revenue,Personal Payment,304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108862,812.00,Revenue,Personal Payment,304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108863,700.00,Revenue,Personal Payment,304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108864,812.00,Revenue,Personal Payment,304014
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108655,400.00,Revenue,Personal Payment,304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108656,"1,800.00",Revenue,Personal Payment,304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108657,754.00,Revenue,Personal Payment,304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108658,700.00,Revenue,Personal Payment,304015
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108659,736.00,Revenue,Personal Payment,304015
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,10/12/2024,5100456098,334.80,Revenue,Personal Payment,304021
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Under 2s,Nursery Providers,6151535,10/12/2024,5100455826,464.40,Revenue,Personal Payment,304021
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,10/12/2024,5100456441,451.80,Revenue,Personal Payment,304021
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109116,692.56,Revenue,Personal Payment,304032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,10/12/2024,2200109115,692.56,Revenue,Personal Payment,304032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108588,741.96,Revenue,Personal Payment,304070
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,10/12/2024,2200108806,"1,800.00",Revenue,Personal Payment,304073
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,Youth Carers Fee  (New),6151810,10/12/2024,2200108816,"2,200.00",Revenue,Personal Payment,304087
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108817,"1,072.00",Revenue,Personal Payment,304087
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,Youth Carers Fee  (New),6151810,10/12/2024,2200108818,"2,200.00",Revenue,Personal Payment,304087
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108819,912.00,Revenue,Personal Payment,304087
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108589,498.36,Revenue,Personal Payment,304090
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108604,"1,077.00",Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,10/12/2024,2200108603,"1,077.00",Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108826,736.00,Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108825,700.00,Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108824,736.00,Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108823,700.00,Revenue,Personal Payment,304100
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,10/12/2024,2200108822,812.00,Revenue,Personal Payment,304100
