Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191359-DXNF/00000352,"œ1,002.97",BRITTON & ROBSON LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191359-DXNF/00000353,œ691.00,BRITTON & ROBSON LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191360-RES-10-2023-376,œ600.00,BROWNEY PRIMARY ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,19/10/2023,4191374-813,"œ1,339.20",CEILINGS DIRECT LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191375-DVQC/00000339,"œ1,413.77",CENTRECHEM DISPENSING CHEMIST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191380-DYJV/00000423,œ700.50,CHILTON CHEMISTS LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191386-A071 -DW0923,"œ3,866.40",CJ`S EXECUTIVE TRAVEL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Construction work A908,908105,Construction work,19/10/2023,4191387-0000020901,"œ29,492.40",CLADE ENGINEERING SYSTEMS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191389-FKVH/00000349,œ681.05,CLEMITSONS LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,19/10/2023,4191392-F2260923,"œ1,448.00",CLOVER TAXIS.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,19/10/2023,4191396-421R206856,"œ7,691.04",COMMUNITY INTEGRATED CARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,19/10/2023,4191398-2023/06,"œ3,276.00",CONSETT CONTRACTS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191407-FBGG/00000379,œ587.00,CRISPIN (PHARMACY) LTD T/A SHOTTON PHARMACY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191408-116304,œ753.02,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,19/10/2023,4191408-116560,"œ2,197.94",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191408-116581,"œ3,462.48",CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191410-1841,"œ2,030.40",DA TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191410-1845,"œ2,340.00",DA TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191411-609,"œ1,520.00",DA TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191416-2125015,œ945.38,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191416-672347,œ777.60,DAWSONGROUP VANS LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,19/10/2023,4191422-7402950681,"œ7,025.40",DELL COMPUTER CORPORATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191424-RES-10-2023-471,"œ2,640.00",DENE ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191425-RES-10-2023-379,"œ2,040.00",DENE HOUSE PRIMARY SCHOOL (ACADEMY).
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338094,Services,19/10/2023,4191438-2983,"œ2,172.50",DURHAM CRICKET EVENTS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191440-RES-10-2023-454,œ960.00,DURHAM UTC LTD (UNIVERSITY TECHNICAL COLLEGE).
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191444-RES-10-2023-475,"œ2,040.00",EASINGTON ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191445-1676,"œ4,039.20",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,19/10/2023,4191445-1678,"œ4,958.50",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191445-1689,"œ5,011.20",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191445-1693,"œ5,011.20",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191446-RES-10-2023-385,"œ1,440.00",EDEN ACADEMY TRUST LTD T/A BLUEBELL MEADOW PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191448-RES-10-2023-372,œ960.00,EDEN LEARNING TRUST T/A CHILTON ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191449-RES-10-2023-464,"œ2,640.00",EDEN LEARNING TRUST T/A FERRYHILL BUSINESS & ENTERPRISE COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191450-RES-10-2023-460,"œ2,640.00",EDEN LEARNING TRUST T/A SEAHAM HIGH SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191451-RES-10-2023-459,"œ2,640.00",EDEN LEARNING TRUST T/A TANFIELD SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191452-RES-10-2023-466,"œ2,640.00",EDEN LEARNING TRUST T/A WOODHAM ACADEMY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,19/10/2023,4191453-000016899998,"œ13,880.78",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,19/10/2023,4191453-000016900115,"œ5,268.52",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,19/10/2023,4191453-000016900495,"œ16,479.80",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,19/10/2023,4191456-389,"œ27,600.00",ELBA CARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191464-E095-0923,"œ1,969.92",ELLIOTTS OF TRIMDON.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191467-DVTB/00000301,"œ1,309.27",EMPHARM (NE) LTD T/A MILLER`S PHARMACY.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191468-8203406,œ703.08,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191468-8204374,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191468-8204376,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191468-8204377,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191469-8204379,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191469-8204381,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,19/10/2023,4191469-8204382,œ665.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191476-RES-10-2023-469,"œ2,640.00",EXCEL ACADEMY PARTNERSHIP T/A FRAMWELLGATE SCHOOL DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103573,"œ2,482.80",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103586,"œ1,024.20",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103651,"œ2,107.89",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103652,"œ2,650.68",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103653,"œ1,276.92",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103654,"œ1,443.99",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191492-103666,"œ2,981.16",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191493-FNCW/00000484,œ570.50,G WHITFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,19/10/2023,4191498-DCC240923,"œ20,522.74",GAP GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,19/10/2023,4191499-25001-3024,"œ5,805.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,19/10/2023,4191499-25001-3027,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,19/10/2023,4191499-25001-3028,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,19/10/2023,4191499-25001STAINDROP,"œ4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191501-16300/1,"œ4,238.06",GATESHEAD CENTRAL TAXIS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191503-FBFN/00000379,œ787.85,GILL & SCHOFIELD PHARMACEUTICAL CHEMISTS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191503-FBFN/00000380,œ610.00,GILL & SCHOFIELD PHARMACEUTICAL CHEMISTS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191505-DYCH/00000244,"œ1,130.00",GORGEMEAD LTD T/A COHENS CHEMIST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191517-2510051391,"œ37,289.61",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,19/10/2023,4191526-23646,"œ3,990.00",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191531-RES-10-2023-480,"œ1,440.00",HOPE WOOD ACADEMY.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,19/10/2023,4191542-903082,"œ1,274.88",INSTARMAC GROUP PLC.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191543-DQPW/00000422,"œ1,136.70",INTRAHEALTH LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191543-DQPW/00000423,œ777.50,INTRAHEALTH LTD.*
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,19/10/2023,4191548-1462,"œ8,466.75",J & K TRAINING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191550-6603,"œ1,629.60",J YOUNG T/A VIP TAXIS.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,19/10/2023,4191551-28398,"œ1,467.11",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191562-232408,"œ3,304.80",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,19/10/2023,4191562-232416,"œ2,260.56",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191562-232417,"œ3,058.56",JD`S PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191569-RES-10-2023-386,œ600.00,JIGSAW LEARNING TRUST.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,19/10/2023,4191582-193708,"œ1,108.78",JP LENNARD LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/10/2023,4191588-FCTK/00000429,œ680.19,J`S HEALTHCARE LTD T/A HIGGINBOTTOM PHARMACY.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,19/10/2023,4191592-RINV/00001986,"œ17,840.00",KARBON HOMES LTD FORMERLY CESTRIA HOUSING ASSOCIATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191601-RES-10-2023-468,"œ2,640.00",KING JAMES I ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-3330-A162MAY23,"œ3,204.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-A070-DRP23,"œ3,365.28",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-A162-SEP23,"œ3,420.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-A173-SEP23,"œ2,436.18",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N013-SEP23,"œ3,132.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N036-SEP23,"œ3,024.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N078-SEP23,"œ2,448.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N078A-SEP23,"œ2,534.11",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N090-SEP23,"œ4,233.60",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N091-SEP23,"œ2,376.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N095-SEP23,"œ2,303.64",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N097-x2-SEP23,"œ4,386.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N118-SEP23,"œ4,120.20",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,19/10/2023,4191602-N350-SEP23,"œ2,052.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,19/10/2023,4191626-RES-10-2023-448,"œ1,440.00",LINGFIELD EDUCATION TRUST T/A WOODHAM BURN COMMUNITY PRIMARY SCHOOL.
