,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,710928,Yoo Recruit LTD,528.05,R1100,Agency Staff,25/01/2024,191240648,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,710928,Yoo Recruit LTD,534.55,R1100,Agency Staff,25/01/2024,191240442,Adult Education,Learning Services
INSERTED DETAIL,710928,Yoo Recruit LTD,383.37,R1100,Agency Staff,25/01/2024,191240443,Adult Education,Continuing Education
INSERTED DETAIL,710928,Yoo Recruit LTD,437.58,R1100,Agency Staff,25/01/2024,191240440,Adult Education,Site Services
INSERTED DETAIL,710928,Yoo Recruit LTD,132.90,R1100,Agency Staff,25/01/2024,191240441,Adult Education,Learning Services
INSERTED DETAIL,710928,Yoo Recruit LTD,819.75,R1100,Agency Staff,25/01/2024,191240465,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,17.85,R1100,Agency Staff,25/01/2024,191240458,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,17.85,R1100,Agency Staff,25/01/2024,191240459,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,25.00,R1100,Agency Staff,25/01/2024,191240460,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,353.25,R1100,Agency Staff,25/01/2024,191240461,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,501.64,R1100,Agency Staff,25/01/2024,191240462,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,706.50,R1100,Agency Staff,25/01/2024,191240463,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,775.19,R1100,Agency Staff,25/01/2024,191240464,Educational Excellence,Music Support Team
INSERTED DETAIL,710928,Yoo Recruit LTD,34.46,R1100,Agency Staff,25/01/2024,191240466,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,51.44,R1100,Agency Staff,25/01/2024,191240467,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,51.69,R1100,Agency Staff,25/01/2024,191240468,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,103.38,R1100,Agency Staff,25/01/2024,191240469,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,155.07,R1100,Agency Staff,25/01/2024,191240470,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,196.25,R1100,Agency Staff,25/01/2024,191240471,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,344.92,R1100,Agency Staff,25/01/2024,191240313,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,378.68,R1100,Agency Staff,25/01/2024,191240314,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,390.28,R1100,Agency Staff,25/01/2024,191240315,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,323.66",R1100,Agency Staff,25/01/2024,191240567,Facilities Management,Facilities Management of Corporate Buildings
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,394.52",R1100,Agency Staff,25/01/2024,191240771,Legal Services,"Legal Services - Commercial & Property Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,214.52",R1100,Agency Staff,25/01/2024,191240782,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240783,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240784,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240785,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/01/2024,191240787,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,033.15",R1100,Agency Staff,25/01/2024,191240788,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,078.15",R1100,Agency Staff,25/01/2024,191240789,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,773.15,R1100,Agency Staff,25/01/2024,191240568,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,866.40,R1100,Agency Staff,25/01/2024,191240569,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,214.71",R1100,Agency Staff,25/01/2024,191240570,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,25/01/2024,191240571,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,769.88,R1100,Agency Staff,25/01/2024,191240316,Governance Services,Mayoral Expenses
INSERTED DETAIL,710928,Yoo Recruit LTD,207.01,R1100,Agency Staff,25/01/2024,191240317,Facilities Management,Civic Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,210.56,R1100,Agency Staff,25/01/2024,191240318,Facilities Management,Civic Centre
INSERTED DETAIL,710928,Yoo Recruit LTD,268.38,R1100,Agency Staff,25/01/2024,191240312,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,666.80,R1100,Agency Staff,25/01/2024,191240566,Strengthening Families,EI Area 8 -  Children’s Village
INSERTED DETAIL,710928,Yoo Recruit LTD,233.38,R1100,Agency Staff,25/01/2024,191240564,Strengthening Families,EI Area 8 -  Children’s Village
INSERTED DETAIL,710928,Yoo Recruit LTD,269.88,R1100,Agency Staff,25/01/2024,191240565,Strengthening Families,EI Area 8 -  Children’s Village
INSERTED DETAIL,710928,Yoo Recruit LTD,881.30,R1100,Agency Staff,25/01/2024,191240774,Legal Services,"Legal Services - Governance & Litigation Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,607.50",R1100,Agency Staff,25/01/2024,191240775,Legal Services,"Legal Services - Governance & Litigation Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,25/01/2024,191240776,Legal Services,"Legal Services - Governance & Litigation Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"-1,518.15",R1100,Agency Staff,25/01/2024,191240777,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"-1,518.15",R1100,Agency Staff,25/01/2024,191240778,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"-1,214.52",R1100,Agency Staff,25/01/2024,191240779,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,-303.63,R1100,Agency Staff,25/01/2024,191240780,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,303.63,R1100,Agency Staff,25/01/2024,191240781,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"408,473.06",R1100,Agency Staff,25/01/2024,191240148,Central Corporate Budgets,"Yoo Recruit Payments			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"-408,473.06",R1100,Agency Staff,25/01/2024,191240149,Central Corporate Budgets,"Yoo Recruit Payments			"
INSERTED DETAIL,710928,Yoo Recruit LTD,816.90,R1100,Agency Staff,25/01/2024,191240150,Strengthening Families,Head of Strengthening Families
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,291.30",R1100,Agency Staff,25/01/2024,191240572,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240609,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240610,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/01/2024,191240319,Digital and IT,Architect and Security
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240612,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,200.33",R1100,Agency Staff,25/01/2024,191240613,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,217.30",R1100,Agency Staff,25/01/2024,191240614,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240616,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,151.50",R1100,Agency Staff,25/01/2024,191240617,Adults Assessment & Care Management East,Adult Services – East
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240615,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,026.75",R1100,Agency Staff,25/01/2024,191240611,Adults Assessment & Care Management West,Adult Services – West
INSERTED DETAIL,710928,Yoo Recruit LTD,90.50,R1100,Agency Staff,25/01/2024,191240727,Leisure Services,"Aldersley Village and Central Baths			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,107.50",R1100,Agency Staff,25/01/2024,191240320,Digital and IT,Solution Development and Management
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/01/2024,191240321,Digital and IT,Solution Development and Management
INSERTED DETAIL,710928,Yoo Recruit LTD,307.47,R1100,Agency Staff,25/01/2024,191240392,Markets,Bilston Market and Licensed Operations
INSERTED DETAIL,710928,Yoo Recruit LTD,561.99,R1100,Agency Staff,25/01/2024,191240393,Markets,Bilston Market and Licensed Operations
INSERTED DETAIL,710928,Yoo Recruit LTD,84.90,R1100,Agency Staff,25/01/2024,191240396,Markets,Shopmobility
INSERTED DETAIL,710928,Yoo Recruit LTD,553.22,R1100,Agency Staff,25/01/2024,191240394,Parking Services,Car Parks Operational Staff
INSERTED DETAIL,710928,Yoo Recruit LTD,636.28,R1100,Agency Staff,25/01/2024,191240395,Parking Services,Car Parks Operational Staff
INSERTED DETAIL,710928,Yoo Recruit LTD,928.48,R1100,Agency Staff,25/01/2024,191240391,Markets,Wednesfield Street Market
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,439.30",R1100,Agency Staff,25/01/2024,191240154,Strengthening Families,Head of Strengthening Families
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,25/01/2024,191240155,Strengthening Families,Head of Strengthening Families
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,439.30",R1100,Agency Staff,25/01/2024,191240152,Strengthening Families,Head of Strengthening Families
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,439.30",R1100,Agency Staff,25/01/2024,191240153,Strengthening Families,Head of Strengthening Families
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,255.13",R1100,Agency Staff,25/01/2024,191240162,Children & Young People In Care,Childrens with Disabilities Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/01/2024,191240163,Children & Young People In Care,Childrens with Disabilities Team
INSERTED DETAIL,710928,Yoo Recruit LTD,268.50,R1100,Agency Staff,25/01/2024,191240164,Special Educational Needs,SEN Special Education Admin
INSERTED DETAIL,710928,Yoo Recruit LTD,447.50,R1100,Agency Staff,25/01/2024,191240261,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,252.45,R1100,Agency Staff,25/01/2024,191240260,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,168.30,R1100,Agency Staff,25/01/2024,191240258,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,201.96,R1100,Agency Staff,25/01/2024,191240259,Catering,Education Catering  General Overheads
INSERTED DETAIL,710928,Yoo Recruit LTD,383.58,R1100,Agency Staff,25/01/2024,191240512,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,387.68,R1100,Agency Staff,25/01/2024,191240513,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,396.29,R1100,Agency Staff,25/01/2024,191240514,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,402.04,R1100,Agency Staff,25/01/2024,191240515,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,525.52,R1100,Agency Staff,25/01/2024,191240520,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,725.42,R1100,Agency Staff,25/01/2024,191240521,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,420.50,R1100,Agency Staff,25/01/2024,191240518,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,454.48,R1100,Agency Staff,25/01/2024,191240519,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,403.20,R1100,Agency Staff,25/01/2024,191240516,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,418.15,R1100,Agency Staff,25/01/2024,191240517,Travel Unit,Special  Transport
INSERTED DETAIL,710928,Yoo Recruit LTD,93.94,R1100,Agency Staff,25/01/2024,191240670,Catering,"West Park Tea Room	"
INSERTED DETAIL,710928,Yoo Recruit LTD,162.26,R1100,Agency Staff,25/01/2024,191240671,Catering,"West Park Tea Room	"
INSERTED DETAIL,710928,Yoo Recruit LTD,646.39,R1100,Agency Staff,25/01/2024,191240674,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,646.39,R1100,Agency Staff,25/01/2024,191240675,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,287.82,R1100,Agency Staff,25/01/2024,191240672,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,310.00,R1100,Agency Staff,25/01/2024,191240673,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,200.82,R1100,Agency Staff,25/01/2024,191240682,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,248.00,R1100,Agency Staff,25/01/2024,191240683,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240680,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,29.25,R1100,Agency Staff,25/01/2024,191240681,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240678,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240679,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240676,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,662.30,R1100,Agency Staff,25/01/2024,191240677,Support Services,Business Support Unit
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/01/2024,191240686,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,25/01/2024,191240684,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,25/01/2024,191240685,Strengthening Families,"Child Assessment Team			"
INSERTED DETAIL,710928,Yoo Recruit LTD,185.13,R1100,Agency Staff,25/01/2024,191240290,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,185.13,R1100,Agency Staff,25/01/2024,191240291,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,181.44,R1100,Agency Staff,25/01/2024,191240289,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,710928,Yoo Recruit LTD,429.17,R1100,Agency Staff,25/01/2024,191240267,Catering,Civic Centre Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,"2,517.66",R1100,Agency Staff,25/01/2024,191240333,Projects and Change,Corporate Programmes
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/01/2024,191240687,Strengthening Families,Court Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,004.10",R1100,Agency Staff,25/01/2024,191240688,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240573,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240574,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,25/01/2024,191240575,Adults Assessment & Care Management North,Adult Services – North
INSERTED DETAIL,710928,Yoo Recruit LTD,536.45,R1100,Agency Staff,25/01/2024,191240268,Catering,Civic Centre Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,109.80,R1100,Agency Staff,25/01/2024,191240269,Catering,Meals on Wheels
INSERTED DETAIL,710928,Yoo Recruit LTD,268.05,R1100,Agency Staff,25/01/2024,191240272,Catering,Meals on Wheels
INSERTED DETAIL,710928,Yoo Recruit LTD,164.70,R1100,Agency Staff,25/01/2024,191240270,Catering,Meals on Wheels
INSERTED DETAIL,710928,Yoo Recruit LTD,201.30,R1100,Agency Staff,25/01/2024,191240271,Catering,Meals on Wheels
INSERTED DETAIL,710928,Yoo Recruit LTD,6.61,R1100,Agency Staff,25/01/2024,191240188,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,10.80,R1100,Agency Staff,25/01/2024,191240189,Independent Living Service,Independent Living Service
INSERTED DETAIL,710928,Yoo Recruit LTD,"3,238.15",R1100,Agency Staff,25/01/2024,191240790,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,711.73",R1100,Agency Staff,25/01/2024,191240797,Older People Care Purchasing,"D2A	"
INSERTED DETAIL,710928,Yoo Recruit LTD,165.33,R1100,Agency Staff,25/01/2024,191240798,Adult Education,"Adult Education ESOL			"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,490.70",R1100,Agency Staff,25/01/2024,191240799,West Midlands Strategic Migration Partnership,WM Strategic Migration Partnership
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,518.15",R1100,Agency Staff,25/01/2024,191240786,Legal Services,Legal Services - Social Services Team
INSERTED DETAIL,710928,Yoo Recruit LTD,583.65,R1100,Agency Staff,25/01/2024,191240795,Older People Care Purchasing,"D2A	"
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,652.70",R1100,Agency Staff,25/01/2024,191240796,Older People Care Purchasing,"D2A	"
INSERTED DETAIL,710928,Yoo Recruit LTD,9.45,R1100,Agency Staff,25/01/2024,191240791,Strengthening Families,Social Work in Schools
INSERTED DETAIL,710928,Yoo Recruit LTD,"1,339.40",R1100,Agency Staff,25/01/2024,191240792,Strengthening Families,Social Work in Schools
INSERTED DETAIL,710928,Yoo Recruit LTD,194.55,R1100,Agency Staff,25/01/2024,191240793,Older People Care Purchasing,"D2A	"
INSERTED DETAIL,710928,Yoo Recruit LTD,379.47,R1100,Agency Staff,25/01/2024,191240794,Older People Care Purchasing,"D2A	"
INSERTED DETAIL,710928,Yoo Recruit LTD,172.80,R1100,Agency Staff,25/01/2024,191240266,Catering,Civic Centre Catering
INSERTED DETAIL,710928,Yoo Recruit LTD,483.21,R1100,Agency Staff,25/01/2024,191240262,Catering,Education Catering  General Overheads
