Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402820,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402819,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402812,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),06/10/2023,130402825,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,167.16,R2001,R&M - Departmental planned (external),06/10/2023,130402841,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402850,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,212.10,R2001,R&M - Departmental planned (external),06/10/2023,130402853,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402855,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,147.58,R2001,R&M - Departmental planned (external),06/10/2023,130402854,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,84.46,R2001,R&M - Departmental planned (external),06/10/2023,130402863,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,89.87,R2001,R&M - Departmental planned (external),06/10/2023,130402861,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402862,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402858,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402859,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,155.10,R2001,R&M - Departmental planned (external),06/10/2023,130402860,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,106.19,R2001,R&M - Departmental planned (external),06/10/2023,130402865,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402864,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,125.79,R2001,R&M - Departmental planned (external),06/10/2023,130402866,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,69.24,R2001,R&M - Departmental planned (external),06/10/2023,130402867,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,61.36,R2001,R&M - Departmental planned (external),06/10/2023,130402870,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,110.24,R2001,R&M - Departmental planned (external),06/10/2023,130402871,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402868,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402869,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/10/2023,130402875,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,136.51,R2001,R&M - Departmental planned (external),06/10/2023,130402873,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,141.14,R2001,R&M - Departmental planned (external),06/10/2023,130402877,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,"1,750.66",R2001,R&M - Departmental planned (external),06/10/2023,130403026,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
708708,William Gough Limited,261.74,R2001,R&M - Departmental planned (external),06/10/2023,130402815,Estates and Valuations,Magistrates
708708,William Gough Limited,472.00,R2001,R&M - Departmental planned (external),06/10/2023,130402805,Estates and Valuations,Magistrates
708708,William Gough Limited,"3,779.49",C1100,Construction and Conversion,06/10/2023,130402170,,Corporate Asset Management
708725,Wirs (Wolverhampton) Limited,21.00,R4200,Protective Clothing,19/10/2023,191201709,Fleet Services,Fleet Management
708725,Wirs (Wolverhampton) Limited,30.60,R4200,Protective Clothing,19/10/2023,191201710,Fleet Services,Fleet Management
708725,Wirs (Wolverhampton) Limited,40.50,R4000,Equipment - Purchase,19/10/2023,191201711,Fleet Services,Fleet Management
708725,Wirs (Wolverhampton) Limited,173.85,R4000,Equipment - Purchase,13/10/2023,191199505,Fleet Services,Fleet Management
708725,Wirs (Wolverhampton) Limited,22.50,R4000,Equipment - Purchase,13/10/2023,191199505,Fleet Services,Fleet Management
708756,Wolverhampton Citizens Advice Bureau,"65,963.00",R5501,TPP - Social Care Support Services,04/10/2023,130403349,Community Safety & Community Cohesion,Citizens Advice Bureau
708768,Wolverhampton Grammar School,"5,917.00",R5036,TPP - Independent Schools,03/10/2023,130402416,Special Educational Needs,"Special Education Provision ""In City""			"
708768,Wolverhampton Grammar School,"9,849.60",R5035,TPP - Private Nursery Education Funding,03/10/2023,191194906,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
708769,Wolverhampton Grand Theatre (1982) Ltd,114.96,R4100,Catering,02/10/2023,130403028,City Events,Visitor Economy - Development
708770,Wolverhampton Homes Limited,"525,000.00",C1100,Construction and Conversion,11/10/2023,130403177,,Studies & Capitalised Salaries
708770,Wolverhampton Homes Limited,"215,000.00",C1100,Construction and Conversion,31/10/2023,130405026,,Decent Homes - Stock Improvements
708770,Wolverhampton Homes Limited,"30,000.00",C1100,Construction and Conversion,31/10/2023,130405025,,Structural works
708770,Wolverhampton Homes Limited,"190,000.00",C1100,Construction and Conversion,31/10/2023,130405024,,Decent Homes - Stock Improvements
708770,Wolverhampton Homes Limited,"60,000.00",C1100,Construction and Conversion,31/10/2023,130405017,,Minor Works/Door Entry Rolling Programme
708770,Wolverhampton Homes Limited,"320,000.00",C1100,Construction and Conversion,31/10/2023,130405018,,Decent Homes - Stock Improvements
708770,Wolverhampton Homes Limited,"270,000.00",C1100,Construction and Conversion,31/10/2023,130405019,,Decent Homes - Stock Improvements
708770,Wolverhampton Homes Limited,"45,000.00",C1100,Construction and Conversion,31/10/2023,130405021,,Pathway Improvement and Safety Programme
708770,Wolverhampton Homes Limited,"25,000.00",C1100,Construction and Conversion,31/10/2023,130405022,,Structural works
708770,Wolverhampton Homes Limited,90.00,C1100,Construction and Conversion,13/10/2023,191200013,,Adaptations for People with Disabilites
708770,Wolverhampton Homes Limited,"8,855.51",C1100,Construction and Conversion,13/10/2023,191200010,,Adaptations for People with Disabilites
708770,Wolverhampton Homes Limited,"72,543.22",C1100,Construction and Conversion,19/10/2023,130404610,,Boiler Replacement Programme
708770,Wolverhampton Homes Limited,"1,071.10",R4962,Insurance - General,19/10/2023,191201730,Audit Services,Property Insurances
708770,Wolverhampton Homes Limited,"2,364,833.67",R2001,R&M - Departmental planned (external),25/10/2023,191203344,Housing Revenue Account,Payments to Wolverhampton Homes
708770,Wolverhampton Homes Limited,"1,298,916.67",R4450,Wolverhampton Homes Management Fee,25/10/2023,191203345,Housing Revenue Account,Payments to Wolverhampton Homes
708770,Wolverhampton Homes Limited,"79,166.66",R4450,Wolverhampton Homes Management Fee,25/10/2023,191203346,Housing Revenue Account,"Homelessness Funding	"
708770,Wolverhampton Homes Limited,"18,491.00",R5010,TPP - Other,25/10/2023,191203347,Community Safety & Community Cohesion,Anti Social Behaviour Unit
708770,Wolverhampton Homes Limited,"7,083.00",R4450,Wolverhampton Homes Management Fee,25/10/2023,191203348,Estates and Valuations,Transferred HRA Shops
708770,Wolverhampton Homes Limited,"4,175.00",R4401,Services - Fees and Charges,25/10/2023,191203349,Housing Revenue Account,Rents Management
708770,Wolverhampton Homes Limited,"65,453.71",C1100,Construction and Conversion,03/10/2023,130400786,,Boiler Replacement Programme
708770,Wolverhampton Homes Limited,"98,490.00",C1100,Construction and Conversion,03/10/2023,130400787,,Boiler Replacement Programme
708770,Wolverhampton Homes Limited,717.00,R4401,Services - Fees and Charges,09/10/2023,130403178,Housing Revenue Account,Springfield Horseshoe Co-op/Burton Rd.
708776,Wolverhampton Radiators,114.00,R4000,Equipment - Purchase,31/10/2023,191204886,Fleet Services,Fleet Management
708781,Wolverhampton Science Park Limited/Uow.,77.00,R2201,Room Hire,04/10/2023,130399729,Educational Excellence,School Improvement
708787,Wolverhampton Travel,"2,880.00",R3042,Client Transport,11/10/2023,130404221,Travel Unit,Special  Transport
708790,Wolverhampton Voluntary Sector Cncl,"15,000.00",R5501,TPP - Social Care Support Services,16/10/2023,130404375,Community Safety & Community Cohesion,Wolverhampton Volunteer Bureau
708790,Wolverhampton Voluntary Sector Cncl,"25,000.00",R5501,TPP - Social Care Support Services,16/10/2023,130404376,Community Safety & Community Cohesion,Wolverhampton Voluntary Sector Council
708801,Wolverhampton Youth Zone,"1,261.42",R2700,Contract Cleaning,11/10/2023,130404222,Skills,Youth Hub - Skills
708801,Wolverhampton Youth Zone,116.90,R4100,Catering,16/10/2023,130404510,Skills,Youth Hub - Skills
708801,Wolverhampton Youth Zone,"50,000.00",R4970,"Education trips, Holidays, Outings & Activities",30/10/2023,130405881,Head of Children's Improvement,Youth Zone
708801,Wolverhampton Youth Zone,"7,135.20",R4700,Grant Payments,31/10/2023,130406363,Head of Children's Improvement,Hashtag Youth Engagement Strategy
708804,Wombourne Travel Limited,"3,010.32",R3042,Client Transport,11/10/2023,130404223,Travel Unit,Special  Transport
708804,Wombourne Travel Limited,"2,478.60",R3042,Client Transport,11/10/2023,130404224,Travel Unit,Special  Transport
708804,Wombourne Travel Limited,"2,547.00",R3042,Client Transport,11/10/2023,130404226,Travel Unit,Special  Transport
708804,Wombourne Travel Limited,"2,880.00",R3042,Client Transport,11/10/2023,130404225,Travel Unit,Special  Transport
708865,XMA Limited,"8,250.00",C3000,"Plant, Equipment, Machinery & Computer Hardware",19/10/2023,130404227,,GF - Service Led ICTS Projects
708865,XMA Limited,"1,600.00",C3000,"Plant, Equipment, Machinery & Computer Hardware",24/10/2023,130404511,,GF - Service Led ICTS Projects
708865,XMA Limited,"13,111.60",C3000,"Plant, Equipment, Machinery & Computer Hardware",05/10/2023,130403179,,ICT Desktop Refresh
708886,Ymca City Tots,10.21,R5035,TPP - Private Nursery Education Funding,03/10/2023,191194845,Early Years,Early Years Entitlement Funding for Disadvantaged 2 Year Olds
