Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,25/08/2023,191181559,Customer Services,City Direct
710928,Yoo Recruit LTD,"1,474.04",R1100,Agency Staff,25/08/2023,191181680,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"2,395.32",R1100,Agency Staff,25/08/2023,191181681,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"1,474.04",R1100,Agency Staff,25/08/2023,191181678,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"2,395.32",R1100,Agency Staff,25/08/2023,191181679,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"2,026.81",R1100,Agency Staff,25/08/2023,191181682,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"2,211.06",R1100,Agency Staff,25/08/2023,191181683,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"1,842.55",R1100,Agency Staff,25/08/2023,191181684,City Development,City Development   Core Team
710928,Yoo Recruit LTD,"1,842.55",R1100,Agency Staff,25/08/2023,191181685,City Development,City Development   Core Team
710928,Yoo Recruit LTD,56.40,R1100,Agency Staff,25/08/2023,191181743,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,134.78,R1100,Agency Staff,25/08/2023,191181744,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,125.00,R1100,Agency Staff,25/08/2023,191181745,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,94.00,R1100,Agency Staff,25/08/2023,191181741,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,241.00,R1100,Agency Staff,25/08/2023,191181742,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,120.19,R1100,Agency Staff,25/08/2023,191181739,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,169.20,R1100,Agency Staff,25/08/2023,191181740,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,125.00,R1100,Agency Staff,25/08/2023,191181738,Arts and Culture,Curatorial - Cultural Learning
710928,Yoo Recruit LTD,93.42,R1100,Agency Staff,25/08/2023,191181562,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181961,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181962,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181946,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181947,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,839.00,R1601,CRB Police Checks,25/08/2023,191181941,Central Corporate Budgets,"Yoo Recruit Payments			"
710928,Yoo Recruit LTD,-839.00,R1601,CRB Police Checks,25/08/2023,191181942,Central Corporate Budgets,"Yoo Recruit Payments			"
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181943,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181944,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181945,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181950,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181951,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181958,Learning Disability Provider,Ernest Bold Court
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181959,School Business and Support Services,Technical Support
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181956,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181957,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181954,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181955,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181952,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181953,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181948,Adult Education,"Adult Education ESOL			"
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181949,Travel Unit,Special  Transport
710928,Yoo Recruit LTD,41.95,R1601,CRB Police Checks,25/08/2023,191181960,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,"1,455.95",R1100,Agency Staff,01/08/2023,191173719,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,"1,455.95",R1100,Agency Staff,01/08/2023,191173720,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,"1,271.70",R1100,Agency Staff,01/08/2023,191173718,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,"2,794.40",R1100,Agency Staff,01/08/2023,191173832,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"3,238.15",R1100,Agency Staff,01/08/2023,191173833,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"3,038.15",R1100,Agency Staff,01/08/2023,191173834,Projects and Change,Corporate Programmes
710928,Yoo Recruit LTD,784.80,R1100,Agency Staff,01/08/2023,191173899,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,850.63,R1100,Agency Staff,01/08/2023,191173900,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,882.45,R1100,Agency Staff,01/08/2023,191173901,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,01/08/2023,191173902,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,"1,170.31",R1100,Agency Staff,01/08/2023,191173898,Revenues & Benefits,Revenues
710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,01/08/2023,191173903,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,"4,090.10",R1100,Agency Staff,01/08/2023,191173904,Strategic Finance,Strategic Finance
710928,Yoo Recruit LTD,258.15,R1100,Agency Staff,01/08/2023,191173905,Human Resources,HR Advice
710928,Yoo Recruit LTD,606.06,R1100,Agency Staff,01/08/2023,191173906,Human Resources,HR Advice
710928,Yoo Recruit LTD,"2,988.15",R1100,Agency Staff,01/08/2023,191173828,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,"3,323.28",R1100,Agency Staff,01/08/2023,191173829,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,896.45,R1100,Agency Staff,01/08/2023,191173830,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,01/08/2023,191173826,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,"2,894.40",R1100,Agency Staff,01/08/2023,191173827,Digital and IT,Solution Development and Management
710928,Yoo Recruit LTD,615.68,R1100,Agency Staff,01/08/2023,191174127,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,616.74,R1100,Agency Staff,01/08/2023,191174128,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,623.63,R1100,Agency Staff,01/08/2023,191174129,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,624.00,R1100,Agency Staff,01/08/2023,191174130,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,633.80,R1100,Agency Staff,01/08/2023,191174131,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,140.76,R1100,Agency Staff,01/08/2023,191174172,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,143.28,R1100,Agency Staff,01/08/2023,191174173,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,139.23,R1100,Agency Staff,01/08/2023,191174171,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,01/08/2023,191174240,Housing Revenue Account,HRA Repairs & Maintenance - General
710928,Yoo Recruit LTD,153.27,R1100,Agency Staff,01/08/2023,191174234,Skills,"Supported Employment			"
710928,Yoo Recruit LTD,"2,669.40",R1100,Agency Staff,01/08/2023,191173831,Procurement Services,Corporate Procurement Unit
710928,Yoo Recruit LTD,130.05,R1100,Agency Staff,01/08/2023,191173659,Children & Young People In Care,Fostering Team
710928,Yoo Recruit LTD,"1,238.39",R1100,Agency Staff,01/08/2023,191173660,Children & Young People In Care,Fostering Team
710928,Yoo Recruit LTD,31.50,R1100,Agency Staff,01/08/2023,191173661,Children & Young People In Care,Reach
710928,Yoo Recruit LTD,433.27,R1100,Agency Staff,01/08/2023,191173662,Children & Young People In Care,Reach
710928,Yoo Recruit LTD,550.50,R1100,Agency Staff,01/08/2023,191173663,Children & Young People In Care,Reach
710928,Yoo Recruit LTD,678.95,R1100,Agency Staff,01/08/2023,191173664,Children & Young People In Care,Reach
710928,Yoo Recruit LTD,"1,303.88",R1100,Agency Staff,01/08/2023,191173665,Children & Young People In Care,Children in Care 2
710928,Yoo Recruit LTD,14.85,R1100,Agency Staff,01/08/2023,191173666,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,44.10,R1100,Agency Staff,01/08/2023,191173667,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,48.15,R1100,Agency Staff,01/08/2023,191173668,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,760.72,R1100,Agency Staff,01/08/2023,191173669,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,303.88",R1100,Agency Staff,01/08/2023,191173670,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,439.21",R1100,Agency Staff,01/08/2023,191173671,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,448.00",R1100,Agency Staff,01/08/2023,191173672,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,472.68",R1100,Agency Staff,01/08/2023,191173673,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,"1,592.80",R1100,Agency Staff,01/08/2023,191173674,Children & Young People In Care,Childrens with Disabilities Team
710928,Yoo Recruit LTD,249.45,R1100,Agency Staff,01/08/2023,191173675,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,285.00,R1100,Agency Staff,01/08/2023,191173676,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,307.66,R1100,Agency Staff,01/08/2023,191173677,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,863.21,R1100,Agency Staff,01/08/2023,191173678,Special Educational Needs,SEN Special Education Admin
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,01/08/2023,191173820,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,233.55,R1100,Agency Staff,01/08/2023,191173821,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,280.26,R1100,Agency Staff,01/08/2023,191173822,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,64.08,R1100,Agency Staff,01/08/2023,191173700,Libraries,Adult Lending Library
710928,Yoo Recruit LTD,80.10,R1100,Agency Staff,01/08/2023,191173701,Libraries,Adult Lending Library
710928,Yoo Recruit LTD,315.97,R1100,Agency Staff,01/08/2023,191174140,Support Services,Business Support Unit
710928,Yoo Recruit LTD,621.69,R1100,Agency Staff,01/08/2023,191174135,City Events,"Events - Bilston Town Hall 			"
710928,Yoo Recruit LTD,102.83,R1100,Agency Staff,01/08/2023,191174136,Catering,"West Park Tea Room	"
710928,Yoo Recruit LTD,126.56,R1100,Agency Staff,01/08/2023,191174137,Catering,"West Park Tea Room	"
710928,Yoo Recruit LTD,284.76,R1100,Agency Staff,01/08/2023,191174138,Catering,"West Park Tea Room	"
710928,Yoo Recruit LTD,121.73,R1100,Agency Staff,01/08/2023,191174139,Support Services,Business Support Unit
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,01/08/2023,191174096,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,01/08/2023,191174097,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,"1,335.70",R1100,Agency Staff,01/08/2023,191174098,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,256.32,R1100,Agency Staff,01/08/2023,191173702,Libraries,Adult Lending Library
710928,Yoo Recruit LTD,2.56,R1100,Agency Staff,01/08/2023,191173703,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,4.50,R1100,Agency Staff,01/08/2023,191173704,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,8.10,R1100,Agency Staff,01/08/2023,191173707,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,11.34,R1100,Agency Staff,01/08/2023,191173708,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,5.62,R1100,Agency Staff,01/08/2023,191173705,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,5.85,R1100,Agency Staff,01/08/2023,191173706,Independent Living Service,Independent Living Service
710928,Yoo Recruit LTD,578.40,R1100,Agency Staff,01/08/2023,191173883,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,688.20,R1100,Agency Staff,01/08/2023,191173884,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,705.96,R1100,Agency Staff,01/08/2023,191173885,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,562.86,R1100,Agency Staff,01/08/2023,191173880,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,568.76,R1100,Agency Staff,01/08/2023,191173881,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,389.25,R1100,Agency Staff,01/08/2023,191173823,Cleaning,Cleaning of Buildings  General
710928,Yoo Recruit LTD,723.00,R1100,Agency Staff,01/08/2023,191173824,Governance Services,Mayoral Expenses
710928,Yoo Recruit LTD,"2,357.50",R1100,Agency Staff,01/08/2023,191173825,Digital and IT,Architect and Security
710928,Yoo Recruit LTD,57.84,R1100,Agency Staff,01/08/2023,191173739,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,448.56,R1100,Agency Staff,01/08/2023,191173699,Libraries,Global Budgets
710928,Yoo Recruit LTD,176.22,R1100,Agency Staff,01/08/2023,191173697,Libraries,Global Budgets
710928,Yoo Recruit LTD,288.36,R1100,Agency Staff,01/08/2023,191173698,Libraries,Global Budgets
710928,Yoo Recruit LTD,987.00,R1100,Agency Staff,01/08/2023,191174095,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,921.20,R1100,Agency Staff,01/08/2023,191174093,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,958.30,R1100,Agency Staff,01/08/2023,191174094,Adults Assessment & Care Management West,Adult Services – West
710928,Yoo Recruit LTD,568.76,R1100,Agency Staff,01/08/2023,191173882,Waste Services,Waste Collection and Recycling Service  General
710928,Yoo Recruit LTD,57.84,R1100,Agency Staff,01/08/2023,191173740,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,57.84,R1100,Agency Staff,01/08/2023,191173741,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,57.84,R1100,Agency Staff,01/08/2023,191173742,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,62.90,R1100,Agency Staff,01/08/2023,191173743,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,67.32,R1100,Agency Staff,01/08/2023,191173744,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,84.15,R1100,Agency Staff,01/08/2023,191173745,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,361.00,R1100,Agency Staff,01/08/2023,191173685,Learning Disability Provider,Ernest Bold Court
710928,Yoo Recruit LTD,525.96,R1100,Agency Staff,01/08/2023,191173686,Learning Disability Provider,Ernest Bold Court
710928,Yoo Recruit LTD,"1,217.30",R1100,Agency Staff,01/08/2023,191173687,Mental Health Assessment & Care Management,Mental Health Assessment & Care Management
710928,Yoo Recruit LTD,14.30,R1100,Agency Staff,01/08/2023,191173959,Educational Excellence,Music Support Team
710928,Yoo Recruit LTD,14.30,R1100,Agency Staff,01/08/2023,191173958,Educational Excellence,Music Support Team
710928,Yoo Recruit LTD,608.63,R1100,Agency Staff,01/08/2023,191174141,Support Services,Business Support Unit
710928,Yoo Recruit LTD,42.08,R1100,Agency Staff,01/08/2023,191174158,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,41.08,R1100,Agency Staff,01/08/2023,191174156,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,42.08,R1100,Agency Staff,01/08/2023,191174157,Leisure Services,"Aldersley Village and Central Baths			"
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,01/08/2023,191174142,Support Services,Business Support Unit
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,01/08/2023,191174143,Support Services,Business Support Unit
710928,Yoo Recruit LTD,615.31,R1100,Agency Staff,01/08/2023,191174126,Licensing,"Private Hire Drivers			"
710928,Yoo Recruit LTD,597.63,R1100,Agency Staff,01/08/2023,191174051,Inclusion Support,Educational Psychology Service
710928,Yoo Recruit LTD,88.11,R1100,Agency Staff,01/08/2023,191173746,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,96.75,R1100,Agency Staff,01/08/2023,191173747,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,100.98,R1100,Agency Staff,01/08/2023,191173748,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,101.22,R1100,Agency Staff,01/08/2023,191173749,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,109.40,R1100,Agency Staff,01/08/2023,191173750,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,129.00,R1100,Agency Staff,01/08/2023,191173751,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,134.64,R1100,Agency Staff,01/08/2023,191173752,Leisure Services,Bert Williams Leisure Centre
710928,Yoo Recruit LTD,161.25,R1100,Agency Staff,01/08/2023,191173753,Leisure Services,Bert Williams Leisure Centre
