Organisation Name,Organisation Code,Unique Ref No ,Effective Date,Directorate where expenditure incurred, Supplier Name ,Payment Date,Net amount,Purpose of Spend,"Procurement Classification
(Higher Level)","Procurement Classification
(Lower Level)",CAPITAL / REVEUNE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5575,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"3,136.20",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5576,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"3,712.36",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5577,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"3,049.08",6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5578,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"11,949.12",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5579,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"9,900.00",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5580,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"4,200.00",6554-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5581,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,563.97,6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5582,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"4,155.32",6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5583,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"4,286.24",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5584,31.07.2023,ADULT SOCIAL CARE,NAVIGATION CARE LTD,04/07/2023,"3,947.56",6541-Nursing,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5585,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,696.64,6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5586,31.07.2023,ADULT SOCIAL CARE,NEC SOFTWARE SOLUTIONS UK LTD FORMERLY NORTHGATE PUBLIC SERVICES (UK) LTD,07/07/2023,"11,340.00",6540-Agency Staff,DIRECT EMPLOYEES,AGENCY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5587,31.07.2023,CHILDRENS,NEC SOFTWARE SOLUTIONS UK LTD FORMERLY NORTHGATE PUBLIC SERVICES (UK) LTD,25/07/2023,"5,625.00",6632-Computer Equipment,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5588,31.07.2023,CHILDRENS,NEC SOFTWARE SOLUTIONS UK LTD FORMERLY NORTHGATE PUBLIC SERVICES (UK) LTD,25/07/2023,"19,374.99",6632-Computer Equipment,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5589,31.07.2023,CHILDRENS,NEC SOFTWARE SOLUTIONS UK LTD FORMERLY NORTHGATE PUBLIC SERVICES (UK) LTD,31/07/2023,"3,750.00",6632-Computer Equipment,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5590,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"1,689.92",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5591,31.07.2023,ECONOMY & ENVIRONMENT CAPITAL,NETWORK RAIL INFRASTRUCTURE L,05/07/2023,747.08,7200-Project Fees,CAPITAL,"NEW CONSTRUCTION,CONVERSION & RENOVATION",CAPITAL
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5592,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,895.68,6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5593,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"32,792.00",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5594,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"30,880.00",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5595,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"30,816.00",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5596,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"16,820.00",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5597,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"21,960.00",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5598,31.07.2023,CHILDRENS,NEW ERA RESIDENCE LTD,11/07/2023,"21,697.71",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5599,31.07.2023,ADULT SOCIAL CARE,NEW HOPE CARE LTD,27/07/2023,"13,821.92",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5600,31.07.2023,ADULT SOCIAL CARE,NEW HOPE CARE LTD,27/07/2023,"2,776.76",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5601,31.07.2023,ADULT SOCIAL CARE,NEW HOPE CARE LTD,27/07/2023,"1,974.00",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5602,31.07.2023,CHILDRENS,NEW LIFE FOSTERING AGENCY LTD,11/07/2023,"6,900.08",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5603,31.07.2023,CHILDRENS,NEW LIFE FOSTERING AGENCY LTD,11/07/2023,"3,366.64",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5604,31.07.2023,CHILDRENS,NEW LIFE FOSTERING AGENCY LTD,11/07/2023,"3,170.72",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5605,31.07.2023,ADULT SOCIAL CARE,NEWCROSS CARE HOME,04/07/2023,"2,462.00",6541-Residential EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5606,31.07.2023,ADULT SOCIAL CARE,NEWLYN COURT NURSING HOME,04/07/2023,"2,819.08",6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5607,31.07.2023,ADULT SOCIAL CARE,NEWLYN COURT NURSING HOME,04/07/2023,"2,819.08",6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5608,31.07.2023,ADULT SOCIAL CARE,NEWLYN COURT NURSING HOME,04/07/2023,"2,819.08",6541-Nursing EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5609,31.07.2023,CHILDRENS,NEXT STEPS AFTERCARE LTD FORMERLY CONSTANT CHILD CARE LTD,27/07/2023,"7,200.00",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5610,31.07.2023,CHILDRENS,NEXT STEPS AFTERCARE LTD FORMERLY CONSTANT CHILD CARE LTD,27/07/2023,"7,200.00",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5611,31.07.2023,CHILDRENS,NEXT STEPS AFTERCARE LTD FORMERLY CONSTANT CHILD CARE LTD,07/07/2023,"6,600.00",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5612,31.07.2023,CHILDRENS,NEXT STEPS AFTERCARE LTD FORMERLY CONSTANT CHILD CARE LTD,27/07/2023,"7,200.00",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5613,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"7,404.44",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5614,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"3,230.80",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5615,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"3,238.80",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5616,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"4,298.37",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5617,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"1,577.66",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5618,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"3,610.78",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5619,31.07.2023,CHILDRENS,NEXUS FOSTERING LIMITED,11/07/2023,"3,783.84",6223-Independent Foster Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5620,31.07.2023,ADULT SOCIAL CARE,NHS BLACK COUNTRY & WEST BIRMINGHAM CCG (YO8),06/07/2023,"27,983.54",6420-Payment to Contractors,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5621,31.07.2023,ADULT SOCIAL CARE,NHS PROPERTY SERVICES,17/07/2023,"-13,600.00",6553-Rents,PREMISES,RENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5622,31.07.2023,ADULT SOCIAL CARE,NHS PROPERTY SERVICES,17/07/2023,"13,600.00",6553-Rents,PREMISES,RENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5623,31.07.2023,CHILDRENS,NHS SUPPLY CHAIN,25/07/2023,291.6,6222-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5624,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"6,738.56",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5625,31.07.2023,CHILDRENS,REDACTED,27/07/2023,756,6223-Foster Carers Maintenance Allowance,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5626,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"2,125.88",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5627,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"1,080.00",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5628,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"6,419.04",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5629,31.07.2023,CHILDRENS,REDACTED,27/07/2023,398,6223-Foster Carers Holiday/Christmas Allowances,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5630,31.07.2023,CHILDRENS,REDACTED,27/07/2023,557,6223-Foster Carers Maintenance Allowance,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5631,31.07.2023,CHILDRENS,REDACTED,27/07/2023,374,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5632,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"1,248.48",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5633,31.07.2023,ADULT SOCIAL CARE,REDACTED,06/07/2023,"2,124.00",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5634,31.07.2023,CHILDRENS,NO 5 CHAMBERS LTD,28/07/2023,"1,675.00",6220-School Only Payments - Catering,THIRD PARTY PAYMENTS,INDEPENDENT UNIT WITHIN COUNCIL,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5635,31.07.2023,CHILDRENS,NO 5 CHAMBERS LTD,20/07/2023,850,6220-External Legal Fees,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5636,31.07.2023,CHILDRENS,NO 5 CHAMBERS LTD,21/07/2023,500,6220-School Only Payments - Catering,THIRD PARTY PAYMENTS,INDEPENDENT UNIT WITHIN COUNCIL,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5637,31.07.2023,CHILDRENS,NO 5 CHAMBERS LTD,25/07/2023,"1,200.00",6220-School Only Payments - Catering,THIRD PARTY PAYMENTS,INDEPENDENT UNIT WITHIN COUNCIL,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5638,31.07.2023,CHILDRENS,NO 5 CHAMBERS LTD,31/07/2023,"3,500.00",6220-School Only Payments - Catering,THIRD PARTY PAYMENTS,INDEPENDENT UNIT WITHIN COUNCIL,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5639,31.07.2023,CHILDRENS,REDACTED,19/07/2023,"1,631.50",6210-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5640,31.07.2023,CHILDRENS,KINGS ARMOURED,06/07/2023,412.51,6223-Care Leavers Misc Expenses,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5641,31.07.2023,CHILDRENS,KINGS ARMOURED,06/07/2023,500,6223-Care Leavers Misc Expenses,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5642,31.07.2023,CHILDRENS,KINGS ARMOURED,13/07/2023,275,6223-Care Leavers Misc Expenses,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5643,31.07.2023,CHILDRENS,HOMES FOR UKRAINE,07/07/2023,"1,150.00",6314-Ukraine Sponsoring Household Payments,TRANSFER PAYMENTS,OTHER TRANSFER PAYMENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5644,31.07.2023,CHILDRENS,HOMES FOR UKRAINE,14/07/2023,700,6314-Ukraine Sponsoring Household Payments,TRANSFER PAYMENTS,OTHER TRANSFER PAYMENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5645,31.07.2023,CHILDRENS,HOMES FOR UKRAINE,24/07/2023,"3,450.00",6314-Ukraine Sponsoring Household Payments,TRANSFER PAYMENTS,OTHER TRANSFER PAYMENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5646,31.07.2023,CHILDRENS,HOUSEHOLD SUPPORT FUND,31/07/2023,"1,100.00",6632-Household Support Fund Transfer Payments,TRANSFER PAYMENTS,OTHER TRANSFER PAYMENTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5647,31.07.2023,CENTRALLY HELD,LOCAL GOVERNMENT ASSOCIATION,19/07/2023,"-10,988.00",6635-Subscriptions,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5648,31.07.2023,CENTRALLY HELD,LOCAL GOVERNMENT ASSOCIATION,19/07/2023,"58,548.79",6635-Subscriptions,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5649,31.07.2023,CHILDRENS,REDACTED,19/07/2023,"3,948.68",6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5650,31.07.2023,CAPITAL FINANCING,PWLB,06/07/2023,"284,394.34",6670-CLF-Interest,FINANCING ETC,INTEREST PAID,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5651,31.07.2023,CAPITAL FINANCING,PWLB,19/07/2023,"249,000.00",6670-CLF-Interest,FINANCING ETC,INTEREST PAID,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5652,31.07.2023,ECONOMY & ENVIRONMENT CAPITAL,SHERBOURNE RECYCLING,27/07/2023,"147,450.00",7200-Project Fees,CAPITAL,"NEW CONSTRUCTION,CONVERSION & RENOVATION",CAPITAL
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5653,31.07.2023,CHILDRENS,PINE VIEW ,27/07/2023,"1,000.00",6223-Operational Maintenance,PREMISES,REPAIRS & MAINTENANCE,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5654,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",NOAHS ARK ENVIRONMENTAL SERVICES LTD,06/07/2023,"1,780.00",6440-Professional Services-Priv Contractor & Other Agencies,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5655,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",NOBISCO LTD,03/07/2023,274.5,6413-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5656,31.07.2023,RESOURCES AND TRANSFORMATION,NOMINET UK,28/07/2023,422.22,6623-Computer Equipment,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5657,31.07.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",NOMIX ENVIRO LTD,25/07/2023,279,6410-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5658,31.07.2023,CHILDRENS,NORTH WALSALL PRIMARY ACADEMY SPONSORED BY ATT ACADEMY TRANSFORMATION TRUST,20/07/2023,947.7,1184-Other-Grants to Other Orgs,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC152-5659,31.07.2023,CHILDRENS,NORTHUMBERLAND COUNTY COUNCIL,05/07/2023,326,6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
