FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Duct Cleaning Services,204098,1001193,20/03/2024,476.00,0.00,Whiteholme Community Centre,40177,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEV,Vacant & Under Used - 3,FMBAA,Vacant/Underused - 5,2165,10011932040982165
LIST,Blackpool Council,REDACTED PERSONAL DATA,204118,1000240,14/03/2024,364.86,0.00,Adult Placement Schemes,20253,64504,Adult Placements Learning Disability,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,CARE - MG,1000240204118CARE - MG
LIST,Blackpool Council,REDACTED PERSONAL DATA,204128,1141842,14/03/2024,273.03,0.00,Lac Financial Assistance,10544,65508,Temporary Financial Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,SUPPORT – SG,1141842204128SUPPORT – SG
LIST,Blackpool Council,REDACTED PERSONAL DATA,204131,1004321,14/03/2024,250.00,0.00,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA11,Senior Management JEA11 - 5,STAYING PUT - YEAR 1 - LH,1004321204131STAYING PUT - YEAR 1 - LH
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,204158,1000446,14/03/2024,800.00,0.00,Special School Transport,30299,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,1553,10004462041581553
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,204175,1000446,14/03/2024,630.00,0.00,Supporting Our Children,10510,62201,Contract Hire,Children's Services - 1,CHISER,JBT,Looked After Children - 3,JBT2,Looked After Children - 5,1564,10004462041751564
LIST,Blackpool Council,Edf Energy,204180,1001141,14/03/2024,"1,391.98",232.00,General Charges - Car Parks,60037,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,000002203201,1001141204180000002203201
LIST,Blackpool Council,Edf Energy,204182,1001141,14/03/2024,"3,412.58",568.76,General Charges - Car Parks,60037,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,000002208991,1001141204182000002208991
LIST,Blackpool Council,Edf Energy,204184,1001141,14/03/2024,"2,054.42",342.40,General Charges - Car Parks,60037,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,000002965429,1001141204184000002965429
LIST,Blackpool Council,Edf Energy,204186,1001141,14/03/2024,"2,018.52",336.42,General Charges - Car Parks,60037,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,000002965457,1001141204186000002965457
LIST,Blackpool Council,Edf Energy,204195,1001141,14/03/2024,685.78,32.66,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018229409,1001141204195000018229409
LIST,Blackpool Council,Edf Energy,204212,1001141,14/03/2024,303.92,14.47,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018138875,1001141204212000018138875
LIST,Blackpool Council,Edf Energy,204215,1001141,14/03/2024,859.82,143.30,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018142393,1001141204215000018142393
LIST,Blackpool Council,Edf Energy,204242,1001141,14/03/2024,283.72,13.51,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018146474,1001141204242000018146474
LIST,Blackpool Council,Edf Energy,204295,1001141,14/03/2024,"1,097.73",182.96,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018008681,1001141204295000018008681
LIST,Blackpool Council,Edf Energy,204296,1001141,14/03/2024,918.19,153.03,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018008684,1001141204296000018008684
LIST,Blackpool Council,Edf Energy,204297,1001141,14/03/2024,923.99,154.00,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018008698,1001141204297000018008698
LIST,Blackpool Council,Edf Energy,204299,1001141,14/03/2024,732.87,122.15,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018170271,1001141204299000018170271
LIST,Blackpool Council,Edf Energy,204311,1001141,14/03/2024,"1,322.58",62.98,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018147225,1001141204311000018147225
LIST,Blackpool Council,Edf Energy,204317,1001141,14/03/2024,"1,409.27",234.88,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018030614,1001141204317000018030614
LIST,Blackpool Council,Edf Energy,204318,1001141,14/03/2024,"1,529.94",254.99,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018177154,1001141204318000018177154
LIST,Blackpool Council,Edf Energy,204343,1001141,14/03/2024,874.94,145.82,Almo Management Fee,70001,63801,Other Expenses,Non-Repairs - 1,HRASEC,HAAAB1,Strategy & Projects - 3,HAAAB3,Strategy & Projects - 5,000018027786,1001141204343000018027786
LIST,Blackpool Council,Edf Energy,204348,1001141,14/03/2024,417.36,69.56,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018141778,1001141204348000018141778
LIST,Blackpool Council,Edf Energy,204351,1001141,14/03/2024,321.87,15.33,Utility Recharge Account - BCH,40119,61202,Electricity,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,000018138208,1001141204351000018138208
LIST,Blackpool Council,Outdoor Lighting Solutions,204391,1004323,14/03/2024,460.00,0.00,Pfi Management Costs,30107,63413,Consultants,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,OLS077,1004323204391OLS077
LIST,Blackpool Council,Blackpool Entertainment Company Limited,204395,1002564,14/03/2024,"11,841.60","1,973.60",,,61065,Major Contractual Works,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,INV007579,1002564204395INV007579
LIST,Blackpool Council,Traffic Enforcement Centre,204396,1001051,14/03/2024,"4,050.00",0.00,Administration - Car Parks,60042,63801,Other Expenses,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,RBP00324,1001051204396RBP00324
LIST,Blackpool Council,Edf Energy,204399,1001141,14/03/2024,"281,902.88","46,983.81",Street Lighting,30130,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,000018284704,1001141204399000018284704
LIST,Blackpool Council,Edf Energy,204401,1001141,14/03/2024,"98,995.42","16,499.24",Street Lighting,30130,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,000018471189,1001141204401000018471189
LIST,Blackpool Council,Edf Energy,204402,1001141,14/03/2024,"281,692.02","46,948.67",Street Lighting,30130,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,000018471410,1001141204402000018471410
LIST,Blackpool Council,Edf Energy,204403,1001141,14/03/2024,"160,447.71","26,741.29",Street Lighting,30130,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,000018460650,1001141204403000018460650
LIST,Blackpool Council,Edf Energy,204405,1001141,14/03/2024,"259,447.94","43,241.32",Street Lighting,30130,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,000018471059,1001141204405000018471059
LIST,Blackpool Council,Edf Energy,204407,1001141,14/03/2024,"1,048.27",174.71,Woodlands HR/Payroll,10385,61202,Electricity,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED531,Woodlands - 5,000018148709,1001141204407000018148709
LIST,Blackpool Council,Edf Energy,204408,1001141,14/03/2024,"3,528.19",588.03,Kincraig - General,10135,61202,Electricity,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,000018146478,1001141204408000018146478
LIST,Blackpool Council,Edf Energy,204409,1001141,14/03/2024,"3,566.71",594.45,Woodlands HR/Payroll,10385,61202,Electricity,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED531,Woodlands - 5,000018137533,1001141204409000018137533
LIST,Blackpool Council,Edf Energy,204410,1001141,14/03/2024,"3,274.85",155.95,St John Vianney -General,10215,61202,Electricity,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED221,St John Vianney Catholic - 5,000018142146,1001141204410000018142146
LIST,Blackpool Council,Edf Energy,204411,1001141,14/03/2024,"2,042.31",97.25,Our Lady Of The Asumption General,10137,61202,Electricity,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED161,Our Lady Of The Assumption - 5,000018142625,1001141204411000018142625
LIST,Blackpool Council,Exuvi8 Ltd,204419,1141859,14/03/2024,"11,880.00","1,980.00",Strategic Management& Admin,40101,63531,Computer Hardware Purchase,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,1025,11418592044191025
LIST,Blackpool Council,Cornerstone Merchant Services (North) Limited,204421,1004362,14/03/2024,384.83,64.14,"Depot, Management & Admin",50102,63401,General Services,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",INV-11375,1004362204421INV-11375
LIST,Blackpool Council,Tower Supply Limited,204422,1001654,19/03/2024,358.80,59.80,Bispham Endowed -Supply Costs,10024,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,1010061,10016542044221010061
LIST,Blackpool Council,North Shore Surgery,204423,1001089,14/03/2024,313.42,0.00,Gp Tier 2 Stis Scheme,62027,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,LZJT/00000147,1001089204423LZJT/00000147
LIST,Blackpool Council,Randstad Solutions Ltd,204433,1007189,22/03/2024,590.11,98.35,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,30487331,100718920443330487331
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,204438,1000446,14/03/2024,660.00,0.00,Out of Borough Behaviour Transport,30298,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,1569,10004462044381569
LIST,Blackpool Council,Blacktax Radio Taxis T/A Blackpool Courier,204441,1000446,14/03/2024,319.00,0.00,In borough Non behaviour transport,30300,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,1570,10004462044411570
LIST,Blackpool Council,Abl Planning And Development Ltd,204442,1005142,25/03/2024,"1,350.00",0.00,Planning Development Management,50137,64501,Private Contractors,Communication & Regeneration - 1,AMCPI,HP,Planning Services - 3,HP2,Planning Services - 5,2000807/354,10051422044422000807/354
LIST,Blackpool Council,Salutem Ld Bidco Iv Limited T/A Ambito,204444,1003573,14/03/2024,"2,767.54",0.00,Post-16,10436,64501,Private Contractors,Children's Services - 1,CHISER,JCJA,Post-16 - 3,JCJA2,Post-16 - 5,0000143495,10035732044440000143495
LIST,Blackpool Council,KIDS PLANET DAY NURSERIES LTD - VICTORIA,204450,1139539,14/03/2024,907.20,0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN 487,1139539204450SEN 487
LIST,Blackpool Council,Lancashire County Council,204451,1000506,20/03/2024,395.00,0.00,St Nicholas -PE,10257,63426,Course Fees,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,5101646493,10005062044515101646493
LIST,Blackpool Council,KIDS PLANET DAY NURSERIES LTD - VICTORIA,204452,1139539,14/03/2024,"3,628.80",0.00,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,JCEA,Special Support Assistants - 3,JCEA2,Special Support Assistants - 5,SEN 488,1139539204452SEN 488
LIST,Blackpool Council,Teaching Personnel Ltd,204453,1000095,22/03/2024,874.38,145.73,Boundary Primary - General,10082,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED071,Boundary Park Community - 5,3008355,10000952044533008355
LIST,Blackpool Council,Wesley Media/The Yaboo Company Ltd,204454,1001205,18/03/2024,632.40,105.40,Carleton Crematorium Services,61064,63401,General Services,Governance & Partnerships - 1,DEMTOT,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,71386,100120520445471386
LIST,Blackpool Council,Enveco Blackpool Waste Services Ltd,204458,1003817,14/03/2024,"2,153.00",358.83,Gully Cleaning-Routine,30007,62002,Repairs and Maintenance,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,ENGINE1,Engineering - 5,40000975,100381720445840000975
LIST,Blackpool Council,Red Rose School,204459,1000264,14/03/2024,"10,359.00",0.00,Out of Borough - Non-Behaviour Education,10434,64403,Special Needs - Children,Children's Services - 1,CHISER,JCGA,Out Of Borough - Non Behav - 3,JCGA2,Out Of Borough - Non Behav - 5,F4426,1000264204459F4426
LIST,Blackpool Council,Red Rose School,204460,1000264,14/03/2024,"9,760.00",0.00,Out of Borough - Non-Behaviour Education,10434,64403,Special Needs - Children,Children's Services - 1,CHISER,JCGA,Out Of Borough - Non Behav - 3,JCGA2,Out Of Borough - Non Behav - 5,F4433,1000264204460F4433
LIST,Blackpool Council,Red Rose School,204461,1000264,14/03/2024,"11,410.00",0.00,Out of Borough - Non-Behaviour Education,10434,64403,Special Needs - Children,Children's Services - 1,CHISER,JCGA,Out Of Borough - Non Behav - 3,JCGA2,Out Of Borough - Non Behav - 5,F4428,1000264204461F4428
LIST,Blackpool Council,Red Rose School,204465,1000264,14/03/2024,"9,760.00",0.00,Out of Borough - Non-Behaviour Education,10434,64403,Special Needs - Children,Children's Services - 1,CHISER,JCGA,Out Of Borough - Non Behav - 3,JCGA2,Out Of Borough - Non Behav - 5,F4435,1000264204465F4435
LIST,Blackpool Council,Taylek Ltd,204466,1002821,14/03/2024,709.20,118.20,Stock,50106,63041,Other Materials,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJBA1,Wages Overhead Account - 5,INV-27106,1002821204466INV-27106
LIST,Blackpool Council,Enveco Blackpool Waste Services Ltd,204468,1003817,14/03/2024,"1,760.16",293.36,Core-Environmental Protection,30206,63401,General Services,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYEP1,Environmental P - 5,40001025,100381720446840001025
LIST,Blackpool Council,Bridge Education And Training Ltd,204473,1002708,14/03/2024,900.00,150.00,Pru Supplies And Services,10449,60791,Agency Staff,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,7001451,10027082044737001451
LIST,Blackpool Council,Quantum Staffing Solutions Ltd,204474,1007340,14/03/2024,"3,156.00",526.00,Pru Supplies And Services,10449,60791,Agency Staff,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,2492,10073402044742492
LIST,Blackpool Council,Vision For Education Ltd,204475,1004926,14/03/2024,"2,118.00",353.00,Pru Supplies And Services,10449,60791,Agency Staff,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,653918-IVFE,1004926204475653918-IVFE
LIST,Blackpool Council,Pentagon Sport Ltd,204480,1001430,15/03/2024,"1,404.00",234.00,St Nicholas -Repairs And Maintenance,10231,61064,Delegated Maintenance,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,INV-12280,1001430204480INV-12280
LIST,Blackpool Council,Socal Healthcare Ltd,204482,1002646,14/03/2024,372.50,0.00,Safeguarding Vulnerable Adults,20031,64501,Private Contractors,Adult Services - 1,ADULTS,ADMHLD,Mh And Ld - 3,AMH1,Mental Health - 5,0224-103-104,10026462044820224-103-104
LIST,Blackpool Council,Hanzak Ltd T/A Dr Rashad Nazir,204483,1002660,19/03/2024,929.70,0.00,Safeguarding Vulnerable Adults,20031,64501,Private Contractors,Adult Services - 1,ADULTS,ADMHLD,Mh And Ld - 3,AMH1,Mental Health - 5,21322RN,100266020448321322RN
LIST,Blackpool Council,Incredible Eggs North Ltd,204491,1005201,25/03/2024,306.00,51.00,St Nicholas -Early Years,10246,63008,Educational Equipment,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,2782,10052012044912782
LIST,Blackpool Council,Happy Creative Ltd,204492,1001314,18/03/2024,"6,776.40","1,129.40",Business SPF,50189,63315,Marketing,Communication & Regeneration - 1,AMCPI,DC,Economic Development Division - 3,PTA1,Economic Development - 5,H5963,1001314204492H5963
LIST,Blackpool Council,ROOM TWELVE LIMITED,204496,1141790,25/03/2024,879.13,146.52,St Nicholas -Repairs And Maintenance,10231,61501,Fixtures and Fittings,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,INV-RACFA1707754,1141790204496INV-RACFA1707754
LIST,Blackpool Council,The Boathouse Youth Ltd,204497,1002335,18/03/2024,"14,564.00",0.00,Holiday Activities & Food(Haf),62046,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBGRT3,Public Health Grant Spend - 5,BHYHAF04032024,1002335204497BHYHAF04032024
LIST,Blackpool Council,Read & Errington Ltd,204500,1000012,14/03/2024,331.20,55.20,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,13275,100001220450013275
LIST,Blackpool Council,AMION CONSULTING LTD,204506,1139476,15/03/2024,"1,197.00",199.50,Growth Team,50144,63413,Consultants,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,APL6391,1139476204506APL6391
LIST,Blackpool Council,COMMON PURPOSE LIMITED,204511,1142218,19/03/2024,"2,400.00",400.00,Corporate Training,64004,60911,Training Expenses,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,15793,114221820451115793
