Organisation name,Organisation Code,Effective date,Directorate / service where expenditure incurred,Service Category label,Service category URI,Supplier (Beneficiary) name,Local supplier (beneficiary) internal reference,Supplier,Supplier registered charity number,VCSE grant,Payment date - G/L Date,Transaction number,Net Amount,Irrecoverable VAT,purpose_of_spend,Procurement classification / merchant category: Council’s procurement category name,Procurement classification / merchant category: CPV label,Procurement classification / merchant category: CPV code,Procurement classification / merchant category: Proclass label,Procurement classification / merchant category: Proclass code,card_transaction
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Oracle Security Services Ltd ,1258033,,,,06/09/2023,2200341997,£890.80,,Security Costs,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Oracle Security Services Ltd ,1258033,,,,15/09/2023,2200344078,£890.80,,Security Costs,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Oracle Security Services Ltd ,1258033,,,,15/09/2023,2200344079,£649.76,,Security Costs,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Parity Projects Limited,1278389,,,,03/07/2023,2200329368,"£8,522.00",,IT Software,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Standing Together Against ,1235408,,,,12/07/2023,2200331895,"£2,250.00",,Subscriptions,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Redact Details,1261899,,,,17/08/2023,2200338905,"£9,000.00",,Training related expenditure,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Departmental Management,,Redact Details,1287948,,,,22/09/2023,2200345369,£600.00,,Legal Costs,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Cieh,1233376,,,,20/07/2023,2200333207,"£5,100.00",,Training related expenditure,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332575,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332576,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332577,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332580,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332581,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332582,"£1,275.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332583,"£1,700.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332584,"£2,125.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Hays Specialist Recruitment Ltd ,1234704,,,,17/07/2023,2200332587,"£1,275.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Dormy Consultants,1256418,,,,04/07/2023,2200329629,"£12,600.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Dormy Consultants,1256418,,,,14/08/2023,2200338255,"£6,600.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,Dormy Consultants,1256418,,,,25/09/2023,2200345763,"£13,200.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,W.Elsom Quantity Surveying Services,1282527,,,,10/07/2023,2200331226,"£31,600.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,W.Elsom Quantity Surveying Services,1282527,,,,08/08/2023,2200337321,"£19,000.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Property Services,,W.Elsom Quantity Surveying Services,1282527,,,,21/09/2023,2200345208,"£27,500.00",,Agency Staff,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Castle Water Ltd ,1233303,,,,04/07/2023,2200329661,"£1,133.63",,Water charges,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Castle Water Ltd ,1233303,,,,17/07/2023,2200332626,"£1,071.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Castle Water Ltd ,1233303,,,,19/07/2023,2200333034,£982.77,,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Castle Water Ltd ,1233303,,,,02/08/2023,2200335805,"£1,034.36",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Castle Water Ltd ,1233303,,,,04/09/2023,2200341578,£642.94,,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Concept Energy Solutions Ltd ,1233648,,,,03/07/2023,2200329266,"£1,250.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Concept Energy Solutions Ltd ,1233648,,,,02/08/2023,2200335802,"£1,250.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Concept Energy Solutions Ltd ,1233648,,,,04/09/2023,2200341556,"£1,250.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,14/07/2023,2200332400,"£50,978.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,14/07/2023,2200332401,"£2,655.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,14/07/2023,2200332401,"£140,955.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,17/07/2023,2200332519,"£140,955.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,17/07/2023,2200332519,"£2,655.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,26/07/2023,2200334535,"£23,950.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,26/07/2023,2200334535,"£199,251.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,27/07/2023,2200334673,"£1,136.62",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,27/07/2023,2200334673,"£376,654.41",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,27/07/2023,2200334673,"£30,856.55",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,03/08/2023,2200336194,"£1,136.62",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,03/08/2023,2200336194,"£376,654.41",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,03/08/2023,2200336194,"£30,856.55",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,07/09/2023,2200342311,"£352,697.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,07/09/2023,2200342311,"£11,531.40",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,EDF Energy Customers PLC ,1234078,,,,07/09/2023,2200342311,"£3,189.10",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333033,"£2,086.76",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333035,"£4,468.52",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333036,"£2,766.25",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333039,"£4,454.90",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333040,"£2,066.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333041,"£4,237.05",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333042,"£8,790.68",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333043,"£3,328.87",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333057,"£3,005.47",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333060,"£4,868.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333074,"£5,179.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333076,"£7,473.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333077,"£2,148.90",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333078,"£3,321.65",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333079,"£2,125.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333080,"£2,142.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,19/07/2023,2200333101,"£4,467.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333159,"£4,148.23",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333160,"£2,724.92",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333161,"£3,434.82",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333162,"£3,506.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333163,"£4,293.67",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333165,"£8,282.78",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333166,"£9,123.51",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333167,"£10,746.70",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333173,"£4,470.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,20/07/2023,2200333174,"£4,318.78",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,24/07/2023,2200333879,"£4,428.71",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,16/08/2023,2200338719,"£2,766.25",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,16/08/2023,2200338720,"£4,148.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,17/08/2023,2200338871,"£124,154.04",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,17/08/2023,2200338871,£593.17,,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,21/08/2023,2200339515,"£4,148.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,29/08/2023,2200340524,"£10,746.00",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,29/08/2023,2200340529,"£2,766.25",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,15/09/2023,2200344019,"£274,958.71",,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,Total Gas & Power Limited,1267958,,,,15/09/2023,2200344019,£529.23,,Creditors Control : AP GRIR,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,HRA - Accounting,HRA - Accounting,,Avatari Property Management UK,D000000023,,,,27/09/2023,3110583457,£901.82,,Gain/Loss on Disposal of Fixed Assets,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,24 Seven Companies Ltd,1260952,,,,07/08/2023,2200337048,£550.00,,Hired and Contracted Services,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,24 Seven Companies Ltd,1260952,,,,15/09/2023,2200343917,£800.00,,Hired and Contracted Services,,,,,,No
The Royal Borough of Kensington and Chelsea,RBKC,,Housing Management,HM Neighbourhood Services,,24 Seven Companies Ltd,1260952,,,,15/09/2023,2200343922,£550.00,,Hired and Contracted Services,,,,,,No
