Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BILAL SHAKEEL,69950,27/11/2024,70311802,659.49,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR MUHAMMAD QAYYOUM,76227,27/11/2024,70311806,568.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR MUHAMMAD QAYYOUM,76227,27/11/2024,70311807,501.12,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",QAISER FAROOQ,73130,27/11/2024,70311810,688.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",RAHMATULLAH KHAN,53226,27/11/2024,70311817,597.52,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SHAHID MAHMOOD,79462,27/11/2024,70311822,561.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR SHAHZAD KAMRAN,71708,27/11/2024,70311823,669.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STEVEN SHEPHERD,52535,27/11/2024,70311824,847.24,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",UMAR RASHID,76057,27/11/2024,70311826,630.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR ZULFAQAR ALI AGHA,45054,27/11/2024,70311829,700.00,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ABDUL HAFEEZ,64823,27/11/2024,70311830,624.00,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MOHAMMED ASHRAF KHAN,76016,27/11/2024,70311831,596.70,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NADEEM HUSSAIN,76075,27/11/2024,70311832,552.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GULNAWAZ MOHAMMED,46167,27/11/2024,70311833,749.70,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,27/11/2024,70311863,2289.60,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,27/11/2024,70311865,851.36,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,27/11/2024,70311866,850.20,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,27/11/2024,70311867,1128.23,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",S HUSSAIN T/A EMPIRE CARS,74756,27/11/2024,70311868,5079.05,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MOHAMMED YASIN,64818,27/11/2024,70311870,2217.31,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR AQEEL KHALIQ,77652,27/11/2024,70311873,550.25,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,27/11/2024,70311875,9236.66,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUMA CORPORATION LTD,38371,27/11/2024,70311877,2380.46,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,CIOC and Care Leavers,3028,School Transport,30121,CIOC-SUPPORT,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,27/11/2024,70311878,1810.85,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,27/11/2024,70311879,1828.13,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,27/11/2024,70311880,1285.97,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,27/11/2024,70311881,10014.70,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROYAL CARS,35412,27/11/2024,70311883,1638.24,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,CIOC and Care Leavers,3028,School Transport,30121,CIOC-SUPPORT,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,27/11/2024,70311884,1428.55,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,27/11/2024,70311885,2136.22,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,BLOOM PROCUREMENT SERVICES LTD,63038,28/11/2024,70311888,6706.05,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",70037,LEGAL SERVICES,27/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Lowther, Louise","Lowther, Louise",29/11/2024,IR35 Payments,"1,400.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Mupedziswa, Ladymore","Mupedziswa, Ladymore",29/11/2024,IR35 Payments,"4,200.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Maronga, Bertha","Maronga, Bertha",29/11/2024,IR35 Payments,"3,675.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Muzanarwo, Maria Stella Ratidzo","Muzanarwo, Maria Stella Ratidzo",29/11/2024,IR35 Payments,"7,000.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Nyazuwa, Rachael","Nyazuwa, Rachael",29/11/2024,IR35 Payments,"8,050.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Rowley, Matthew Anthony","Rowley, Matthew Anthony",29/11/2024,IR35 Payments,525.00,IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Dobson, Tom","Dobson, Tom",29/11/2024,IR35 Payments,"1,050.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Mehlo, Theresa","Mehlo, Theresa",29/11/2024,IR35 Payments,875.00,IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Foggin, Claire","Foggin, Claire",29/11/2024,IR35 Payments,"2,625.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Brown, Debbie","Brown, Debbie",29/11/2024,IR35 Payments,"2,275.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,"Derby, Emma","Derby, Emma",29/11/2024,IR35 Payments,"2,200.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4600,IR35 Payments,20876,VIRTUAL SCHOOL,29/11/2024,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,JAMES BURRELL STOCKTON,,07/11/2024,42239476,170.44,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27032,FAIRFIELD PRIMARY,07/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,BUYTSHIRTSONLINELTD,,26/11/2024,42239476,322.40,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,BUYTSHIRTSONLINELTD,,26/11/2024,42239476,20.35,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SCHOLASTIC BOOK FAIRS,,26/11/2024,42239476,413.50,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS T15YR2U44,,13/11/2024,42239476,10.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,13/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TP1CK9XY4,,26/11/2024,42239476,7.11,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,26/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TP61P7MM4,,27/11/2024,42239476,27.50,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,27/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE T942M9K44,,19/11/2024,42239476,3.57,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,THE RANGE,,19/11/2024,42239476,101.31,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE T17T555A4,,12/11/2024,42239476,20.78,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27031,MYTON PARK,12/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ALDI 52 774,,18/11/2024,42239476,7.20,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,18/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE T90WZ5KZ4,,19/11/2024,42239476,10.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,19/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TX30O2VW4,,05/11/2024,42239476,3.75,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,05/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE T12NT3GH4,,11/11/2024,42239476,26.12,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,11/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SHONETTE BASON LIMITED,,04/11/2024,42239476,23.49,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,04/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ALDI 103 774,,09/11/2024,42239476,7.96,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,09/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  T19W94WQ4,,14/11/2024,42239476,39.37,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27031,MYTON PARK,14/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TEMU COM,,04/11/2024,42239476,90.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,04/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TEMU COM,,04/11/2024,42239476,8.95,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27034,OXBRIDGE LANE PRIMARY,04/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,WWW SPLASHTOP COM,,05/11/2024,42239476,47.75,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4037,"Professional, Consultancy and Hired Services",27045,ST JOHN THE BAPTIST PRIMARY,05/11/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TX1MX8M34,,05/11/2024,42239476,9.12,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27045,ST JOHN THE BAPTIST PRIMARY,05/11/2024,0,0,2024,202409,SBC,
