Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992743,45181,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992858,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992859,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992866,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905993037,45181,WELLINGTON HEALTHCARE (ARDEN) LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992388,45181,EXCELLENCY CARE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992390,45181,EXCELLENCY CARE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991186,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991693,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992856,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991202,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991692,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991711,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991916,45181,SANCTUARY HOMES t/a EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992216,45181,WALTON MANOR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992260,45181,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992304,45181,ABBEY WOOD PARK LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991184,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991987,45181,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992255,45181,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992918,45181,ADVINIA CARE HOMES,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991212,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991227,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991289,45181,EBS SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991403,45181,ABBEYDALE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991404,45181,ABBEYDALE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991565,45181,BROOKLANDS CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991685,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991713,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991720,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991722,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991727,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992032,45181,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992076,45181,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992132,45181,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992133,45181,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992452,45181,BEECHSIDE RESIDENTIAL CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992529,45181,RANELAGH HOUSE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992846,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992996,45181,ADVINIA CARE HOMES,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991249,45181,WOODLANDS RESIDENTIAL CARE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991279,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991334,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991338,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991537,45181,IDEAL CAREHOMES (No.1) LTD LARKHILL,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991611,45181,HARBOUR HEALTHCARE 1 LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991700,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991813,45181,FUTURE CARE SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991901,45181,SANCTUARY HOMES t/a EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991972,45181,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992005,45181,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992073,45181,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992178,45181,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992187,45181,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992271,45181,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992396,45181,EXCELLENCY CARE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992418,45181,EXCELLENCY CARE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992542,45181,RANELAGH HOUSE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992611,45181,AUTUMN LODGE RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992746,45181,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905992868,45181,BRECKSIDE PARK RESIDENTIAL HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905993124,45181,WELLINGTON HEALTHCARE (ARDEN) LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905993241,45181,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991165,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991166,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991168,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991170,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991171,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991172,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991173,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991177,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991180,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991181,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991188,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991191,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991194,45181,WOOLTON GRANGE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991200,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991201,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991206,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991220,45181,GARDEN LODGE CARE CENTRE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991242,45181,WOODLANDS RESIDENTIAL CARE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991253,45181,WOODLANDS RESIDENTIAL CARE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991259,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991260,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991261,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991262,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991264,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991265,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991266,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991267,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991268,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991269,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991271,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991272,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991274,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991276,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991277,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991278,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991286,45181,HC–ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991287,45181,EBS SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991290,45181,EBS SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991291,45181,EBS SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991295,45181,EBS SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991332,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991336,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991337,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991339,45181,LYNDHURST LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991417,45181,ABBEYDALE NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991430,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991431,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991433,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991437,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991438,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991445,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991447,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991453,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991459,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991462,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991466,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991470,45181,MOSS VIEW CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991497,45181,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991508,45181,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991514,45181,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991516,45181,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991544,45181,IDEAL CAREHOMES (No.1) LTD LARKHILL,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991557,45181,BROOKLANDS CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991560,45181,BROOKLANDS CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991585,45181,HARBOUR HEALTHCARE 1 LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991596,45181,HARBOUR HEALTHCARE 1 LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991647,45181,CHURCH VIEW,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991684,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991686,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991688,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991689,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991697,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991699,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991701,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991702,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991704,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991706,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991707,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991708,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991710,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991712,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991714,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991716,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991718,45181,ADL LIVERPOOL LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905991719,45181,ADL LIVERPOOL LTD,2541.4
