Body,Expense Area,Supplier,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871451,45356,9.61
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871452,45356,1339.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871452,45356,58.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871453,45356,646.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871453,45356,28.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871454,45356,672.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871454,45356,29.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871455,45356,2170.83
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corona Energy,Energy,11871455,45356,96.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871456,45356,354.59
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871457,45356,628.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871458,45356,620.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871459,45356,3019.59
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871459,45356,129.11
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871460,45356,29.07
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Corona Energy,Energy,11871461,45356,136.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,Corona Energy,Energy,11871462,45356,174.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871469,45356,778.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871479,45356,803.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871484,45356,642.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871486,45356,555.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871489,45356,555.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871490,45356,665.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871497,45356,555.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871498,45356,800.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871512,45356,730.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871515,45356,523.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871520,45356,555.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871524,45356,547.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Independent Sector Homecare,11871525,45356,555.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871527,45356,872.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871528,45356,21.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871528,45356,307.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871528,45356,0
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871528,45356,458.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Redacted,Supporting People - Direct Payments,11871529,45356,818
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Adoptions,11871590,45356,1115.44
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871622,45356,531.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871623,45356,535
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Adoptions,11871632,45356,334.1
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871646,45356,575.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871675,45356,505.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871719,45356,575.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Childcare Fees,11871735,45356,159.1
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Childcare Fees,11871735,45356,392.1
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Penderels Trust,Supporting People - Direct Payments,11871743,45356,1577.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,People Plus,Supporting People - Direct Payments,11871744,45356,9631.62
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Independent Sector Homecare,11871746,45356,713.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Direct Payments,11871754,45356,627.69
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Keely Lidster,Supporting People - Direct Payments,11871760,45356,663.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871765,45356,1303.2
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871767,45356,236.01
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871767,45356,1208
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871769,45356,600
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871770,45356,1300
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871771,45356,1541
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871778,45356,1184
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871780,45356,580
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871782,45356,604
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871783,45356,19.49
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871783,45356,2112
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871784,45356,576
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871785,45356,48.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871785,45356,101.72
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871787,45356,728
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871790,45356,1184
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871790,45356,224.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871793,45356,1242
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871794,45356,108.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871794,45356,728
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871797,45356,337.05
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871797,45356,1068
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871799,45356,1490
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871802,45356,1068
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871803,45356,44
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871803,45356,1182
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871804,45356,573.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871808,45356,712
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871811,45356,826
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871813,45356,826
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871814,45356,1184
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871816,45356,153
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871816,45356,1218
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871817,45356,988
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871819,45356,804
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871821,45356,844
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871823,45356,752
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871825,45356,844
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871827,45356,1210
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871830,45356,383.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871830,45356,1276
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871832,45356,627
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871833,45356,1276
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871835,45356,680
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871837,45356,519.67
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871837,45356,661.86
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871838,45356,90.46
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871838,45356,712
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871839,45356,356
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871840,45356,744.27
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871841,45356,848
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871844,45356,1442
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871846,45356,820.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871847,45356,584
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871849,45356,1160
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871850,45356,1128
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871851,45356,838
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871857,45356,48.96
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Foster Care,11871857,45356,685.6
