Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,16-Aug-23,51400337424,£664.16,15-Aug-23,Practice Plus Group Health And Rehabilitation Services Limited,COMPANY,N1823190 P137711-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Daventry,Physical Support CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337426,£664.16,15-Aug-23,Practice Plus Group Health And Rehabilitation Services Limited,COMPANY,N2113209 P137711-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Daventry,Physical Support CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337430,£664.16,15-Aug-23,Practice Plus Group Health And Rehabilitation Services Limited,COMPANY,N2211933 P137711-00008,E7150,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Daventry,Physical Support CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337462,£670.92,15-Aug-23,National Schizophrenia Fellowship (Rethink Moultree),COMPANY,DS891475 P137618-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Daventry,Mental Health CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337085,£670.92,15-Aug-23,Lindsay House,CARE ESTABLISHMENT,DS966289 P137583-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336951,£670.92,15-Aug-23,Wellington Support Ltd,CARE ESTABLISHMENT,NT975789 P137600-00026,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337263,£670.92,15-Aug-23,RICHMOND FELLOWSHIP,CARE ESTABLISHMENT,N1428679 P137685-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337257,£670.92,15-Aug-23,RICHMOND FELLOWSHIP,CARE ESTABLISHMENT,EW942004 P137685-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337259,£670.92,15-Aug-23,RICHMOND FELLOWSHIP,CARE ESTABLISHMENT,N0615896 P137685-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337261,£670.92,15-Aug-23,RICHMOND FELLOWSHIP,CARE ESTABLISHMENT,N1266299 P137685-00005,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337097,£670.92,15-Aug-23,Lindsay House,CARE ESTABLISHMENT,NT853057 P137583-00013,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336797,£685.16,15-Aug-23,ADVANCE HOUSING AND SUPPORT,TRADE SUPPLIER,NT851661 P137593-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337157,£698.76,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N0425689 P137682-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337181,£698.76,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT846189 P137682-00028,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336720,£700.00,10-Aug-23,NORTON NURSES,CARE ESTABLISHMENT,33477,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400333486,£700.00,09-Aug-23,Redacted Personal Data,INDIVIDUAL,91400004237,B2000,NCP,AP Non-Commercial Payments,,Afghan Resettlement,Afghan Bridging Support,Housing and Communities,Afghan Resettlement,Rents and Leases
West Northamptonshire Council,16-Aug-23,51400336955,£706.36,15-Aug-23,TABS@42LTD,TRADE SUPPLIER,N0530994 P137594-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336692,£711.20,02-Aug-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,22126,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400336748,£718.24,15-Aug-23,HOUSING & CARE 21,CARE ESTABLISHMENT,NT842784 P137644-00022,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336471,£720.00,11-Aug-23,SEMILONG SERVICES,COMPANY,37491,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,16-Aug-23,51400336925,£724.00,15-Aug-23,NORTHANTS ACCOMMODATION AND SOCIAL CARE,CARE ESTABLISHMENT,N1376311 P137697-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337339,£725.92,15-Aug-23,PERSONALISED 4 AUTISM,CARE ESTABLISHMENT,N1251164 P137616-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337189,£737.60,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT988334 P137682-00036,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337143,£739.52,15-Aug-23,Mentaur Community Support Ltd,CARE ESTABLISHMENT,N0418651 P137628-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337457,£740.00,15-Aug-23,LIFEWAYS SIL LTD,COMPANY,N1380356 P137705-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337068,£744.00,15-Aug-23,VOGUE FUTURE LIVING LTD,TRADE SUPPLIER,N1142529 P137610-00018,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337273,£755.68,15-Aug-23,LEONARD CHESHIRE (MID SHIRES SUPPORTED LIVING SERVICE),CARE ESTABLISHMENT,NT870014 P137703-00008,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337382,£761.20,15-Aug-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,N0415623 P137590-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400337400,£761.20,15-Aug-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,P0011114 P137590-00025,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400336985,£761.20,15-Aug-23,Solden Hill House Ltd ( Brackley Homes ),COMPANY,N0533709 P137712-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400336804,£761.20,15-Aug-23,Elmich Care Ltd,CARE ESTABLISHMENT,N1013400 P137650-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400332638,£770.00,21-Jul-23,Andrew Ray,TRADE SUPPLIER,59,D4100,II,Incoming Invoice Posting,,Democratic Services,Democratic Support Service-Schools Appeals,Legal and Democratic Services,Leadership Support and Democracy,Consultancy
West Northamptonshire Council,16-Aug-23,51400336799,£772.00,15-Aug-23,GND Support Ltd,CARE ESTABLISHMENT,WN15293 P137700-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337160,£776.40,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N0626179 P137682-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337229,£794.80,15-Aug-23,Time To Shine Limited,CARE ESTABLISHMENT,N0034749 P137657-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400336746,£795.80,15-Aug-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2211788 P137644-00020,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336765,£805.12,15-Aug-23,Together for Mental Wellbeing,COMPANY,N0829190 P137606-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337180,£815.36,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT844928 P137682-00027,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336752,£815.36,15-Aug-23,HOUSING & CARE 21,CARE ESTABLISHMENT,WN15719 P137644-00026,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337175,£815.36,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1929274 P137682-00022,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337190,£815.36,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,WN16249 P137682-00037,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337176,£815.36,15-Aug-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1935732 P137682-00023,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400337526,£817.16,20-Jul-23,CERTAS ENERGY UK LIMITED T/A PACE FUELCARE LIMITED,TRADE SUPPLIER,8917064,B1005,II,Incoming Invoice Posting,,Outdoor Learning,Everdon Centre,Assets and Environment,A&E Public Realm & Heritage,Oil
West Northamptonshire Council,16-Aug-23,51400336713,£819.24,08-Aug-23,CANTO LTD,TRADE SUPPLIER,3018,E7150,SPV,AP VAT Spreadsheet Import - Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400336694,£830.08,02-Aug-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,22128,E7150,SPV,AP VAT Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Aug-23,51400331384,£830.70,21-Jul-23,Hays Specialist Recruitment Limited,COMPANY,1013093467,A4000,II,Incoming Invoice Posting,,Household Support Fund (HSF),Household Support Fund (HSF),Public Health,Wider Determinants,Agency Staff
West Northamptonshire Council,16-Aug-23,51400337258,£832.00,15-Aug-23,RICHMOND FELLOWSHIP,CARE ESTABLISHMENT,N0537739 P137685-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Daventry,Mental Health CCP LT Community Daventry,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336738,£834.56,15-Aug-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1532579 P137644-00012,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,16-Aug-23,51400336742,£834.56,15-Aug-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2037817 P137644-00016,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Support with Memory & Cognition CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
