Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,13-Sep-23,51400347904,"£5,390.00",12-Sep-23,Epos Care Ltd,COMPANY,NT831172 P138948-00005,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347123,£834.00,24-Aug-22,Essential Safety Ltd,COMPANY,INV-13578,D4110,II,Incoming Invoice Posting,,Property Management [NBC],Repairs & Maintenance Central Account,Assets and Environment,A&E Works,Professional Fees and Hired Services
West Northamptonshire Council,13-Sep-23,51400348129,"£5,103.00",12-Sep-23,Everliving Services Ltd,CARE ESTABLISHMENT,N1148367 P138962-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347947,"£3,343.68",12-Sep-23,Exceed Support Sevices,CARE ESTABLISHMENT,NT849498 P138919-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347946,"£8,297.44",12-Sep-23,Exceed Support Sevices,CARE ESTABLISHMENT,DS810221 P138919-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347950,"£7,053.36",12-Sep-23,FEATHER-STONE CARE LIMITED,CARE ESTABLISHMENT,N1712824 P138898-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347951,"£9,128.00",12-Sep-23,FEATHER-STONE CARE LIMITED,CARE ESTABLISHMENT,NT933259 P138898-00004,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347952,"£9,128.00",12-Sep-23,FEATHER-STONE CARE LIMITED,CARE ESTABLISHMENT,NT940096 P138898-00005,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347948,"£9,936.00",12-Sep-23,FEATHER-STONE CARE LIMITED,CARE ESTABLISHMENT,N0314858 P138898-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347949,"£9,936.00",12-Sep-23,FEATHER-STONE CARE LIMITED,CARE ESTABLISHMENT,N0530316 P138898-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347751,"£1,360.00",12-Sep-23,Fortune Healthcare Ltd,CARE ESTABLISHMENT,N1523585 P138952-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347752,"£1,700.00",12-Sep-23,Fortune Healthcare Ltd,CARE ESTABLISHMENT,N2211326 P138952-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347753,"£2,400.00",12-Sep-23,Fortune Healthcare Ltd,CARE ESTABLISHMENT,NT982031 P138952-00004,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347750,"£3,600.00",12-Sep-23,Fortune Healthcare Ltd,CARE ESTABLISHMENT,CK977064 P138952-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400282065,"-£3,991.04",22-Mar-23,G BURLEY & SONS,TRADE SUPPLIER,14013992,B6000,II,Incoming Invoice Posting,,Soft FM,Soft Facilities Management,Assets and Environment,A&E Facilities Management,Grounds Maintenance
West Northamptonshire Council,13-Sep-23,51400282067,"£3,991.04",22-Mar-23,G BURLEY & SONS,TRADE SUPPLIER,14013993,B6000,II,Incoming Invoice Posting,,Soft FM,Soft Facilities Management,Assets and Environment,A&E Facilities Management,Grounds Maintenance
West Northamptonshire Council,13-Sep-23,51400347229,"£3,991.04",06-Jun-22,G BURLEY & SONS,TRADE SUPPLIER,14010886,B6000,II,Incoming Invoice Posting,,Soft FM,Soft Facilities Management,Assets and Environment,A&E Facilities Management,Grounds Maintenance
West Northamptonshire Council,13-Sep-23,51400347714,"£1,294.04",12-Sep-23,GABLE HEALTHCARE SERVICES,CARE ESTABLISHMENT,M9812128 P138883-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,13-Sep-23,51400347715,"£2,531.04",12-Sep-23,GABLE HEALTHCARE SERVICES,CARE ESTABLISHMENT,N0128599 P138883-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Daventry and South Care Costs,Learning Disability CCP LT LD Daventry/S Northants,Adult Services,LD Care Costs,Domiciliary Care
West Northamptonshire Council,13-Sep-23,51400347716,"£6,468.00",12-Sep-23,GABLE HEALTHCARE SERVICES,CARE ESTABLISHMENT,NT852356 P138883-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400348252,"£1,620.00",09-Aug-23,Gladiator Ltd t/a The Gladiator Group,COMPANY,9735,D3000,II,Incoming Invoice Posting,,Smoking Cessation,Smoking Cessation,Public Health,Health Improvement & Communities,Printing
West Northamptonshire Council,13-Sep-23,51400345791,"£1,800.00",29-Aug-23,Gm Utilities Limited,COMPANY,1184,B0500,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Specialist Works and Repairs
West Northamptonshire Council,13-Sep-23,51400347506,£772.00,12-Sep-23,GND Support Ltd,CARE ESTABLISHMENT,WN15293 P138956-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Mental Health CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347314,"£3,135.00",07-Sep-23,Goodfellows Builders Ltd,COMPANY,3748,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,13-Sep-23,51400341797,"£2,544.00",18-Aug-23,Green Park Groundcare Ltd,COMPANY,1414,E2015,II,Incoming Invoice Posting,,Environmental Protection [NCC],Closed Landfill Sites,Waste Service,Waste Management [NCC],Recycling Claims
West Northamptonshire Council,13-Sep-23,51400341796,£830.70,18-Aug-23,Hays Specialist Recruitment Limited,COMPANY,1013141423,A4000,II,Incoming Invoice Posting,,Household Support Fund (HSF),Household Support Fund (HSF),Public Health,Wider Determinants,Agency Staff
West Northamptonshire Council,13-Sep-23,51400345864,"£1,257.00",31-Jul-23,HCUK Group,COMPANY,HCL-21781,D4110,II,Incoming Invoice Posting,,Enforcement and Monitoring,Enforcement and Monitoring,Planning - Development Management and Policy,Planning Enforcement and Monitoring,Professional Fees and Hired Services
West Northamptonshire Council,13-Sep-23,51400345863,"£1,374.84",30-Jun-23,HCUK Group,COMPANY,HCL-21636,D4110,II,Incoming Invoice Posting,,Development Mangement,Development Management,Planning - Development Management and Policy,Planning - Development Management,Professional Fees and Hired Services
West Northamptonshire Council,13-Sep-23,51400347389,"£1,000.00",12-Sep-23,Horizons Child Psychology Service,COMPANY,1544,D4100,SPS,AP Spreadsheet Import - Payments,,Educational Psychology,Educational Psychology,Education,Education Psychology,Consultancy
West Northamptonshire Council,13-Sep-23,51400347388,"£1,000.00",12-Sep-23,Horizons Child Psychology Service,COMPANY,1545,D4100,SPS,AP Spreadsheet Import - Payments,,Educational Psychology,Educational Psychology,Education,Education Psychology,Consultancy
West Northamptonshire Council,13-Sep-23,51400347390,"£1,000.00",12-Sep-23,Horizons Child Psychology Service,COMPANY,1543,D4100,SPS,AP Spreadsheet Import - Payments,,Educational Psychology,Educational Psychology,Education,Education Psychology,Consultancy
West Northamptonshire Council,13-Sep-23,51400347448,£543.48,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2210845 P138901-00016,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347446,£543.48,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2033137 P138901-00014,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347449,£543.48,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2211367 P138901-00017,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347450,£543.48,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2211655 P138901-00018,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347458,£543.48,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,WN15968 P138901-00027,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347441,£582.32,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1510928 P138901-00009,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347453,£718.24,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,NT842784 P138901-00022,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347451,£795.80,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2211788 P138901-00019,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Physical Support CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347457,£815.36,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,WN15719 P138901-00026,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347447,£834.56,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2037817 P138901-00015,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - South,Support with Memory & Cognition CCP LT Community South Northants,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347443,£834.56,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1532579 P138901-00011,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347452,£854.16,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2310716 P138901-00021,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400348255,£888.06,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N2211865 P138901-00020,E7170,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,13-Sep-23,51400347456,£951.16,12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,WN15406 P138901-00025,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347454,"£1,086.96",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,NT931262 P138901-00023,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347436,"£1,185.80",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N0427654 P138901-00004,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Mental Health CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347444,"£1,358.84",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1534915 P138901-00012,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347440,"£2,251.60",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1413521 P138901-00008,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347439,"£2,368.16",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N1142031 P138901-00007,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Support with Memory & Cognition CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347434,"£2,391.84",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,M9938920 P138901-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Northampton Care Costs,Learning Disability CCP LT LD Northampton,Adult Services,LD Care Costs,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347435,"£2,445.80",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,N0116920 P138901-00003,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 1,Physical Support CCP LT Community Northampton 1,Adult Services,Community Teams Care Costs 2,Suppported Living
West Northamptonshire Council,13-Sep-23,51400347455,"£2,445.80",12-Sep-23,HOUSING & CARE 21,CARE ESTABLISHMENT,WN15291 P138901-00024,E7170,CPN,Social Care West Northampton Council CareCost Payments,,Community Team Care Costs - Northampton Hub 2,Physical Support CCP LT Community Northampton 2,Adult Services,Community Teams Care Costs 1,Suppported Living
