Supplier Name,Supplier Number,Invoice Number,Description,Invoice Date,Payment Date,Invoice Amount (Gross),,
Churchill Contract Services Ltd,74495,564139,Planned Maintenance,45260,45279,18691.09,,
Churchill Contract Services Ltd,74495,562000,Planned Maintenance,45250,45279,21433.4,,
Churchill Contract Services Ltd,74495,564497,Planned Maintenance,45260,45279,1401117.58,,
Churchill Contract Services Ltd,74495,562210,Reactive Maintenance,45252,45279,21366.4,,
Cinos Ltd,20000,UK17049,Electrical wire/cable/harness - Cable & accessories ,45225,45279,1000.2,,
Cinos Ltd,20000,UK17809,Electrical wire/cable/harness - Cable & accessories ,45272,45279,2621.38,,
Cinos Ltd,20000,UK17455,Security Surveillance ,45251,45279,8506.63,,
Cinos Ltd,20000,UK17653,Computer Equip. & Accessories,45265,45279,-812.09,,
CJ Pilgrim Properties Ltd,19797,|#|00012595 00000024,Rent,45278,45279,3125,,
CJS UK Management Ltd,13548,28188148-1,Hotels & meeting facilities - Conference centers,45222,45279,2376,,
College of Policing Ltd,12763,19306,Education & Training - Services ,45272,45279,3331.5,,
College of Policing Ltd,12763,12050,Vocational training ,45257,45279,2484.5,,
College of Policing Ltd,12763,11073,Vocational training ,45254,45279,504,,
Computacenter UK Ltd,12186,3884326519,IT Services - System installation,45259,45279,289.91,,
Computacenter UK Ltd,12186,3884317560,IT Services - System installation,45252,45279,299.51,,
Computacenter UK Ltd,12186,3884330553,IT Equip. & Accessories -  LCD panels or monitors,45261,45279,6494.69,,
Computacenter UK Ltd,12186,3884328666,IT Software - Data compression software,45260,45279,636.5,,
Computacenter UK Ltd,12186,3884314655,Components for IT or Telecoms - Hard disk drives,45250,45279,287.88,,
Computacenter UK Ltd,12186,3884314668,Components for IT or Telecoms - Hard disk drives,45251,45279,655.12,,
Computacenter UK Ltd,12186,3884312974,Components for IT or Telecoms - Hard disk drives,45250,45279,700.46,,
Computacenter UK Ltd,12186,3884324104,Electrical equip. & components - Signal converters,45258,45279,285.82,,
Computacenter UK Ltd,12186,3884318735,IT Equip. & Accessories - Plotter printers,45253,45279,310.04,,
Computacenter UK Ltd,12186,3884330545,IT Equip. & Accessories - Workstations,45260,45279,2855.81,,
Computacenter UK Ltd,12186,3884318740,IT Equip. & Accessories - Workstations,45253,45279,25956.12,,
Computacenter UK Ltd,12186,3884318713,Photographic or filming equip. - Camera kits,45253,45279,339.79,,
Computacenter UK Ltd,12186,3884318712,Vehicle Components & Systems - Vehicular global positioning,45253,45279,870.44,,
Computacenter UK Ltd,12186,3884324102,Components for IT or Telecoms - Flash memory storage devices,45258,45279,339.7,,
Computacenter UK Ltd,12186,3884328670,Components for IT or Telecoms - Flash memory storage devices,45260,45279,788.52,,
Computacenter UK Ltd,12186,3884318728,Components for IT or Telecoms - Hard disk drives,45253,45279,1006.14,,
Computacenter UK Ltd,12186,3884326524,Electrical wire/cable/harness - Insulated or covered cable,45259,45279,478.34,,
Computacenter UK Ltd,12186,3884322384,IT Equip. & Accessories -  LCD panels or monitors,45257,45279,919.92,,
Computacenter UK Ltd,12186,3884318734,Accommodation furniture - Projector stands or carts,45253,45279,923.7,,
Computacenter UK Ltd,12186,3884324096,Components for IT or Telecoms - Flash memory storage devices,45258,45279,1915.56,,
Computacenter UK Ltd,12186,3884318738,IT Equip. & Accessories - Voice microphone for computers,45253,45279,441.73,,
Computacenter UK Ltd,12186,3884321485,IT Equip. & Accessories -  LCD panels or monitors,45254,45279,291.53,,
Computacenter UK Ltd,12186,3884326526,Components for IT or Telecoms - Hard disk drives,45259,45279,502.56,,
Computacenter UK Ltd,12186,3884328674,Photographic or filming equip. - Digital cameras,45260,45279,4897.8,,
Computacenter UK Ltd,12186,3884326503,Components for IT or Telecoms - Flash memory storage devices,45259,45279,261.36,,
Computacenter UK Ltd,12186,3884321486,Components for IT or Telecoms - Flash memory storage devices,45255,45279,343.8,,
Computacenter UK Ltd,12186,3884331234,Components for IT or Telecoms - Flash memory storage devices,45261,45279,396.36,,
Computacenter UK Ltd,12186,3884330557,Components for IT or Telecoms - Flash memory storage devices,45261,45279,468.72,,
Computacenter UK Ltd,12186,3884330555,Components for IT or Telecoms - Flash memory storage devices,45261,45279,560.88,,
Computacenter UK Ltd,12186,3884326514,Components for IT or Telecoms - Flash memory storage devices,45259,45279,2114.64,,
Computacenter UK Ltd,12186,3884312967,Components for IT or Telecoms - Hard disk drives,45250,45279,3550.46,,
Computacenter UK Ltd,12186,3884320728,Consumer electronics - Televisions,45254,45279,641.63,,
Computacenter UK Ltd,12186,3884328685,Electronic publications - Electronic software documents,45260,45279,70380,,
Computacenter UK Ltd,12186,3884330560,IT Equip. & Accessories - Docking stations,45261,45279,538.27,,
Computacenter UK Ltd,12186,3884318722,IT Equip. & Accessories - Keyboards,45253,45279,352.23,,
Computacenter UK Ltd,12186,3884320735,IT Equip. & Accessories - Workstations,45254,45279,8988.36,,
Computacenter UK Ltd,12186,3884284231,IT Equip. & Accessories - Workstations,45229,45279,15053.45,,
Computacenter UK Ltd,12186,3884314674,IT Services - Maintenance or support fees,45251,45279,17302.57,,
Computacenter UK Ltd,12186,3884315494,Multimedia Network Equipment - Network management device,45251,45279,383.52,,
Computacenter UK Ltd,12186,3884314672,IT Equip. & Accessories -  LCD panels or monitors,45251,45279,347.95,,
Computacenter UK Ltd,12186,3884330547,IT Equip. & Accessories - Notebook computers,45260,45279,3070.1,,
Computacenter UK Ltd,12186,3884316740,Components for IT or Telecoms - Hard disk arrays,45252,45279,1948.94,,
Computacenter UK Ltd,12186,3884326525,IT Equip. & Accessories - Notebook computers,45259,45279,1678.68,,
Computacenter UK Ltd,12186,3884330559,Electrical wire/cable/harness - Insulated or covered cable,45261,45279,271.3,,
Computacenter UK Ltd,12186,3884314659,IT Equip. & Accessories - Tablet computers,45251,45279,1987.28,,
Computacenter UK Ltd,12186,3884318719,Phone & Comms devices - Fixed phones,45253,45279,586.5,,
Computacenter UK Ltd,12186,3884314671,Consumer electronics - Televisions,45251,45279,317.6,,
Computacenter UK Ltd,12186,3884314654,IT Equip. & Accessories -  LCD panels or monitors,45250,45279,307.68,,
Computacenter UK Ltd,12186,3884322383,IT Equip. & Accessories - Plotter printers,45257,45279,280.08,,
Computacenter UK Ltd,12186,3884316730,IT Equip. & Accessories - PDAs or organizers,45252,45279,844.5,,
Computacenter UK Ltd,12186,3884314673,IT Equip. & Accessories - CD or labeling printers,45251,45279,357.61,,
Computacenter UK Ltd,12186,3884323114,IT Equip. & Accessories - Keyboards,45257,45279,310.01,,
Computacenter UK Ltd,12186,3884316737,IT Services - Technical support or help desk,45252,45279,1695.32,,
Computacenter UK Ltd,12186,3884316736,IT Equip. & Accessories - Notebook computers,45252,45279,17415.3,,
Computacenter UK Ltd,12186,3884316728,Multimedia Network Equipment - Network management device,45252,45279,10670.4,,
Computacenter UK Ltd,12186,3884322391,Office Equipment & supplies - Photocopiers,45257,45279,6570.24,,
Computacenter UK Ltd,12186,3884324110,IT Equip. & Accessories - Docking stations,45258,45279,557.64,,
Computacenter UK Ltd,12186,3884326517,IT Software - Data compression software,45259,45279,6228.93,,
Computacenter UK Ltd,12186,3884326516,Photographic or filming equip. - Camera kits,45259,45279,3947.69,,
Computacenter UK Ltd,12186,3884328669,IT Software - Office suite software,45260,45279,8583.37,,
Computacenter UK Ltd,12186,3884316739,IT Equip. & Accessories -  LCD panels or monitors,45252,45279,417.79,,
Computacenter UK Ltd,12186,3884312984,IT Equip. & Accessories - Tablet computers,45250,45279,572.09,,
Computacenter UK Ltd,12186,3884316723,Components for IT or Telecoms - Hard disk drives,45252,45279,902.38,,
Computacenter UK Ltd,12186,3884326491,IT Software - Data compression software,45259,45279,8995.75,,
Computacenter UK Ltd,12186,3884320726,Components for IT or Telecoms - Hard disk drives,45253,45279,304.06,,
Computacenter UK Ltd,12186,3884324924,IT Equip. & Accessories - Notebook computers,45258,45279,2320.44,,
Computacenter UK Ltd,12186,3884328662,IT Equip. & Accessories - PDAs or organizers,45260,45279,1518.24,,
Computacenter UK Ltd,12186,3884330548,IT Equip. & Accessories - Plotter printers,45261,45279,433.2,,
Computacenter UK Ltd,12186,3884316738,IT Equip. & Accessories - Plotter printers,45252,45279,1448.52,,
Computacenter UK Ltd,12186,3884330546,IT Equip. & Accessories - Workstations,45260,45279,2855.81,,
Computacenter UK Ltd,12186,3884316743,IT Equip. & Accessories - Workstations,45252,45279,10874.98,,
Computacenter UK Ltd,12186,3884266296,IT Services - Maintenance or support fees,45215,45279,5210.36,,
Computacenter UK Ltd,12186,3884307496,IT Services - Maintenance or support fees,45245,45279,17177.92,,
Computacenter UK Ltd,12186,3884326512,IT Services - System installation,45259,45279,4328,,
Computacenter UK Ltd,12186,3884322378,IT Services - System installation,45257,45279,6617.14,,
Computacenter UK Ltd,12186,3884326515,IT Services - System installation,45259,45279,13875.72,,
Computacenter UK Ltd,12186,3884312978,IT Services - System installation,45250,45279,25704.97,,
Computacenter UK Ltd,12186,3884326513,IT Software - Data compression software,45259,45279,3306.61,,
Computacenter UK Ltd,12186,3884328673,IT Software - Data compression software,45260,45279,31190.18,,
Computacenter UK Ltd,12186,3884312977,Management & Business - Prof. & Admin. Serv.,45250,45279,38083.62,,
Computacenter UK Ltd,12186,3884316732,Multimedia Network Equipment - Network management device,45252,45279,3140.38,,
Computacenter UK Ltd,12186,3884318727,Phone & Comms devices - Fixed phones,45253,45279,945.96,,
Computacenter UK Ltd,12186,3884318729,Phone & Comms devices - Fixed phones,45253,45279,2476.98,,
Computacenter UK Ltd,12186,3884326521,Photographic or filming equip. - Web cameras,45259,45279,21322.12,,
Coniston Ltd,10480,25313,Building/Construct/Maintenance - Services ,45246,45279,38622.06,,
Coniston Ltd,10480,25304,Building/Construct/Maintenance - Services ,45244,45279,43301.42,,
Coniston Ltd,10480,25348,Building/Construct/Maintenance - Services ,45265,45279,135965.09,,
Content and Cloud Ltd,73528,CCSI0012818,IT Services ,45187,45279,44864.4,,
Coram,73946,IVC0013230,Human resources (HR) services,45275,45279,7500,,
Corporate Document Services Ltd,19740,293242,Paper products - Business forms/questionnaires,45274,45279,368.4,,
Corporate Document Services Ltd,19740,293342,Paper products - Business forms/questionnaires,45274,45279,316.35,,
Corporate Document Services Ltd,19740,293344,Paper products - Business forms/questionnaires,45274,45279,542.76,,
Corporate Document Services Ltd,19740,293346,Paper products - Business forms/questionnaires,45274,45279,1207.68,,
Corporate Document Services Ltd,19740,293263,Paper products - Business forms/questionnaires,45274,45279,300,,
Corporate Document Services Ltd,19740,293339,Paper products - Business forms/questionnaires,45274,45279,258.6,,
Corporate Document Services Ltd,19740,293338,Paper products - Business forms/questionnaires,45274,45279,258.6,,
Corporate Document Services Ltd,19740,293343,Paper products - Business forms/questionnaires,45274,45279,389.67,,
Corporate Document Services Ltd,19740,293345,Paper products - Business forms/questionnaires,45274,45279,598.56,,
Corporate Document Services Ltd,19740,293252,Paper products - Business forms/questionnaires,45274,45279,1054.68,,
Corporate Document Services Ltd,19740,293283,Paper products - Business forms/questionnaires,45274,45279,430,,
Corporate Document Services Ltd,19740,293240,Paper products - Business forms/questionnaires,45274,45279,482,,
Corporate Document Services Ltd,19740,293234,Paper products - Business forms/questionnaires,45274,45279,642.6,,
Corporate Document Services Ltd,19740,293247,Paper products - Business forms/questionnaires,45274,45279,763.78,,
Corporate Document Services Ltd,19740,292582,Paper products - Business forms/questionnaires,45260,45279,2055.6,,
Corporate Document Services Ltd,19740,293280,Paper products - Business forms/questionnaires,45274,45279,13800,,
Corporate Document Services Ltd,19740,293341,Paper products - Business forms/questionnaires,45274,45279,270,,
Corporate Document Services Ltd,19740,293278,Paper products - Business forms/questionnaires,45274,45279,6262,,
Corporate Document Services Ltd,19740,293269,Paper products - Business forms/questionnaires,45274,45279,3365,,
Corporate Document Services Ltd - 3WM,43416,SDI6660,Management Consulting - IT consultation services,45255,45279,403.2,,
Corporate Document Services Ltd - 3WM,43416,SDI6657,Management Consulting - IT consultation services,45255,45279,780,,
Corporate Document Services Ltd - 3WM,43416,SDI6659,Management Consulting - IT consultation services,45255,45279,1200,,
Corporate Document Services Ltd - 3WM,43416,SDI6655,Management Consulting - IT consultation services,45255,45279,1800,,
Corporate Document Services Ltd - 3WM,43416,SDI6675,Management Consulting - IT consultation services,45255,45279,5280,,
Corporate Document Services Ltd - 3WM,43416,SDI6656,Management Consulting - IT consultation services,45255,45279,6997.16,,
Corporate Document Services Ltd - 3WM,43416,SDI6678,Management Consulting - IT consultation services,45255,45279,19854.71,,
Corporate Document Services Ltd - 3WM,43416,SDI6658,Management Consulting - IT consultation services,45255,45279,24300,,
Corporate Document Services Ltd - 3WM,43416,SDI6668,Management Consulting - IT consultation services,45255,45279,24671.26,,
Corporate Document Services Ltd - 3WM,43416,SDI6652,Management Consulting - IT consultation services,45255,45279,31320,,
Corporate Document Services Ltd - 3WM,43416,SDI6651,Management Consulting - IT consultation services,45255,45279,40162.5,,
Corporate Document Services Ltd - 3WM,43416,SDI6681,Management Consulting - IT consultation services,45255,45279,57240,,
Corporate Document Services Ltd - 3WM,43416,SDI6653,Management Consulting - IT consultation services,45255,45279,131625,,
Corporate Document Services Ltd - 3WM,43416,SDI6654,Management Consulting - IT consultation services,45255,45279,58320,,
Corporate Document Services Ltd - 3WM,43416,SDI6666,Management Consulting - IT consultation services,45259,45279,-22305.37,,
Corporate Document Services Ltd - 3WM,43416,SDI6663,Management Consulting - IT consultation services,45255,45279,17325,,
Corporate Document Services Ltd - 3WM,43416,SDI6661,Management Consulting - IT consultation services,45255,45279,22305.37,,
Corporate Document Services Ltd - 3WM,43416,SDI6662,Management Consulting - IT consultation services,45255,45279,37698.76,,
Corporate Document Services Ltd - 3WM,43416,SDI6667,Management Consulting - IT consultation services,45255,45279,237049.21,,
Corporate Traveller,16301,1000001243,Air travel,45128,45279,7560.62,,
Corporate Traveller,16301,1618012449,Air travel,45069,45279,9082,,
Cosford Property Company Ltd,19031,|#|00012595 00000002,Rent,45278,45279,48750,,
CrackingDay Ltd,79187,INV-2831,Other Operational Expenses,45230,45279,2520,,
Currie and Brown UK Ltd,19392,124030262,Management & Business - Prof. & Admin. Serv.,45260,45279,5658,,
Currie and Brown UK Ltd,19392,124030732,Management & Business - Prof. & Admin. Serv.,45260,45279,21888,,
Currie and Brown UK Ltd,19392,124030714,Construction & Manufacturing - Components/Supplies ,45260,45279,528,,
Currie and Brown UK Ltd,19392,124030711,Construction & Manufacturing - Components/Supplies ,45260,45279,600,,
Currie and Brown UK Ltd,19392,124030703,Construction & Manufacturing - Components/Supplies ,45260,45279,600,,
Currie and Brown UK Ltd,19392,124030710,Construction & Manufacturing - Components/Supplies ,45260,45279,600,,
Currie and Brown UK Ltd,19392,124030702,Construction & Manufacturing - Components/Supplies ,45260,45279,600,,
Currie and Brown UK Ltd,19392,124030747,Construction & Manufacturing - Components/Supplies ,45260,45279,1352.45,,
Currie and Brown UK Ltd,19392,124030715,Construction & Manufacturing - Components/Supplies ,45260,45279,1392,,
Currie and Brown UK Ltd,19392,124030706,Construction & Manufacturing - Components/Supplies ,45260,45279,1626,,
Currie and Brown UK Ltd,19392,124030705,Construction & Manufacturing - Components/Supplies ,45260,45279,3081.77,,
Currie and Brown UK Ltd,19392,124030282,Management & Business - Prof. & Admin. Serv.,45260,45279,620.8,,
Currie and Brown UK Ltd,19392,124030275,Management & Business - Prof. & Admin. Serv.,45260,45279,659.82,,
Currie and Brown UK Ltd,19392,124030279,Management & Business - Prof. & Admin. Serv.,45260,45279,660.37,,
Currie and Brown UK Ltd,19392,124030283,Management & Business - Prof. & Admin. Serv.,45260,45279,662.38,,
Currie and Brown UK Ltd,19392,124029854,Management & Business - Prof. & Admin. Serv.,45251,45279,666.34,,
Currie and Brown UK Ltd,19392,124030269,Management & Business - Prof. & Admin. Serv.,45260,45279,671.7,,
Currie and Brown UK Ltd,19392,124030268,Management & Business - Prof. & Admin. Serv.,45260,45279,704.53,,
Currie and Brown UK Ltd,19392,124030280,Management & Business - Prof. & Admin. Serv.,45260,45279,707.47,,
Currie and Brown UK Ltd,19392,124030707,Management & Business - Prof. & Admin. Serv.,45260,45279,711,,
Currie and Brown UK Ltd,19392,124030274,Management & Business - Prof. & Admin. Serv.,45260,45279,732.24,,
Currie and Brown UK Ltd,19392,124030270,Management & Business - Prof. & Admin. Serv.,45260,45279,734.93,,
Currie and Brown UK Ltd,19392,124030281,Management & Business - Prof. & Admin. Serv.,45260,45279,767.11,,
Currie and Brown UK Ltd,19392,124030284,Management & Business - Prof. & Admin. Serv.,45260,45279,791.69,,
Currie and Brown UK Ltd,19392,124030276,Management & Business - Prof. & Admin. Serv.,45260,45279,826.4,,
Currie and Brown UK Ltd,19392,124030277,Management & Business - Prof. & Admin. Serv.,45260,45279,917.34,,
Currie and Brown UK Ltd,19392,124030713,Management & Business - Prof. & Admin. Serv.,45260,45279,1536,,
Currie and Brown UK Ltd,19392,124030752,Management & Business - Prof. & Admin. Serv.,45260,45279,1536,,
Currie and Brown UK Ltd,19392,124030725,Management & Business - Prof. & Admin. Serv.,45260,45279,2490,,
