Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  6,,,,,,
Start Date:  20 August 2023,,,,,,
End Date: 16 September 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182958,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182973,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182975,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182980,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182981,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182989,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182993,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182994,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900182995,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183000,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183003,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183010,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183015,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183018,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183046,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183057,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183059,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183087,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183088,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183094,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183103,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183111,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183130,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183131,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183164,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183172,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183217,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183225,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183234,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183236,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183240,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183243,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183261,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183353,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183380,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183382,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183386,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183421,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183429,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183434,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183436,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183438,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183439,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183461,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183471,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183473,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183502,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183567,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183589,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183595,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183596,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183657,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183696,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183704,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183707,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183717,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183719,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183732,23 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183862,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183863,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183864,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900183880,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184010,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184015,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184024,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184031,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184032,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184034,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184047,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184051,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184072,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184076,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184086,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184097,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184104,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184106,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184196,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184197,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184198,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184207,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184212,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184272,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184288,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184298,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184300,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184302,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184306,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184311,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184315,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184348,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184408,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184425,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184429,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184485,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184486,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184513,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184515,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184521,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184539,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184540,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184548,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184552,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184556,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184558,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184582,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184584,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184588,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184589,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184594,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184604,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184606,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184615,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184653,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184655,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184755,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184756,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184757,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184758,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184759,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184785,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184786,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184789,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184799,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184807,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184833,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184834,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184842,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184852,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184853,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184854,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184857,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184860,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184861,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184872,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184879,30 Aug 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900184998,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185065,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185070,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185098,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185105,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185106,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185114,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185116,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185117,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185121,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185125,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185128,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185129,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185152,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185154,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185156,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185157,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185159,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185160,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185166,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185168,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185170,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185189,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185301,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185330,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185334,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185335,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185347,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185450,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185458,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185459,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185463,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185464,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185479,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185481,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185483,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185488,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185490,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185492,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185493,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185494,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185499,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185522,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185527,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185536,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185540,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185555,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185561,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185566,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185578,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185591,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185601,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185603,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185618,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185625,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185634,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185639,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185672,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185715,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185718,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185756,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185760,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185765,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185769,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185830,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185897,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185919,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185937,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185941,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900185991,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186027,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186029,06 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186095,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186096,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186099,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186100,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186125,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186126,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186129,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186156,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186163,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186173,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186179,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186190,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186191,13 Sep 2023,"2,310.80",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900186193,13 Sep 2023,"2,310.80",
