Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:   1,,,,,,
Start Date:  1 April 2023,,,,,,
End Date:   29 April 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900256712,05-Apr-23,"2,211.78",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257029,12-Apr-23,"2,211.78",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257797,19-Apr-23,"2,211.78",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900258254,26-Apr-23,"2,211.78",
LUL NOMINEE BCV LIMITED,BOC GASES,Track General Maintenance,1033\5110254747,25-Apr-23,"2,211.30",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901693265,21-Apr-23,"2,211.25",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900258271,26-Apr-23,"2,210.95",
LONDON UNDERGROUND LTD,LH-PLC,Fleet,1005\5110242706,18-Apr-23,"2,210.00",
LONDON UNDERGROUND LTD,ELECTROHM RESISTORS LTD,Stock of Fleet,1005\5110245605,24-Apr-23,"2,210.00",
LUL NOMINEE SSL LIMITED,SEI INTERCONNECT PROD. (EUROPE) LTD,Stock of Fleet,1031\5110236896,05-Apr-23,"2,209.75",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900158992,05-Apr-23,"2,209.50",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161013,12-Apr-23,"2,209.50",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162327,19-Apr-23,"2,209.50",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900004479,05-Apr-23,"2,209.36",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900004539,12-Apr-23,"2,209.36",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159372,05-Apr-23,"2,207.85",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159908,05-Apr-23,"2,207.85",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160882,12-Apr-23,"2,207.85",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161478,19-Apr-23,"2,207.85",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160926,12-Apr-23,"2,207.12",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162895,26-Apr-23,"2,207.02",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163217,26-Apr-23,"2,207.02",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163373,26-Apr-23,"2,207.02",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900158959,05-Apr-23,"2,205.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161300,12-Apr-23,"2,205.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162125,19-Apr-23,"2,205.40",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110249963,19-Apr-23,"2,205.12",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110249974,19-Apr-23,"2,205.12",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110251252,19-Apr-23,"2,205.12",
TFL CORPORATE,PBE EUROPE LIMITED,Planning & Development Consultancy,1001\5110262795,26-Apr-23,"2,205.02",
LONDON RIVER SERVICES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1007\1900004337,19-Apr-23,"2,204.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159556,05-Apr-23,"2,204.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160986,12-Apr-23,"2,204.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160988,12-Apr-23,"2,204.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161811,19-Apr-23,"2,204.00",
TRANSPORT TRADING LTD,GRUNDON WASTE MANAGEMENT LTD,Non Recyclable Waste Disposal/Refuse Collection,1004\5110257916,26-Apr-23,"2,203.80",
LONDON UNDERGROUND LTD,SABRE RAIL SERVICES LTD,Fleet,1005\5110254953,26-Apr-23,"2,203.53",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163014,26-Apr-23,"2,203.36",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163215,26-Apr-23,"2,203.36",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159133,05-Apr-23,"2,202.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160491,12-Apr-23,"2,202.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161972,19-Apr-23,"2,202.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163176,26-Apr-23,"2,202.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159236,05-Apr-23,"2,200.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161379,12-Apr-23,"2,200.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162513,19-Apr-23,"2,200.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159389,05-Apr-23,"2,200.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160562,12-Apr-23,"2,200.30",
TRANSPORT TRADING LTD,SENATOR INTERNATIONAL LTD,Furniture & Equipment,1004\5110247166,25-Apr-23,"2,200.08",
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110259853,18-Apr-23,"2,200.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159555,05-Apr-23,"2,199.05",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160265,12-Apr-23,"2,199.05",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162109,19-Apr-23,"2,199.05",
TFL CORPORATE,UKVI,Miscellaneous Costs,1001\3000045683,14/04/2023,"2,199.00",9399
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110238720,12-Apr-23,"2,198.44",
LONDON UNDERGROUND LTD,TRELLEBORG INDUSTRIAL AVS,Fleet,1005\5110251805,26-Apr-23,"2,198.44",
LONDON UNDERGROUND LTD,FAIVELEY TRANSPORT,Fleet,1005\5110241309,12-Apr-23,"2,198.35",
TRANSPORT TRADING LTD,CITY CRUISES LTD,Gross Sales Clearance,1004\1901692146,03-Apr-23,"2,198.02",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900004476,05-Apr-23,"2,197.70",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900004527,12-Apr-23,"2,197.70",
TTL PROPERTIES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1040\1900004575,19-Apr-23,"2,197.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159253,05-Apr-23,"2,195.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161288,12-Apr-23,"2,195.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161550,19-Apr-23,"2,195.00",
LONDON BUS SERVICES LTD,O2 UK LTD,Radio Pagers,1006\1900048791,20-Apr-23,"2,194.91",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159203,05-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159650,05-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160156,12-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160285,12-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160463,12-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161671,19-Apr-23,"2,194.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159681,05-Apr-23,"2,194.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161039,12-Apr-23,"2,194.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162322,19-Apr-23,"2,194.00",
TTL PROPERTIES LTD,HIGH COURT ENFORCEMENT GROUP LTD,Legal Fees,1040\5110256766,11-Apr-23,"2,194.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159756,05-Apr-23,"2,193.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161174,12-Apr-23,"2,193.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161691,19-Apr-23,"2,193.30",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900256901,05-Apr-23,"2,193.30",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257341,12-Apr-23,"2,193.30",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257718,19-Apr-23,"2,193.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162806,26-Apr-23,"2,192.62",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162894,26-Apr-23,"2,192.62",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163175,26-Apr-23,"2,192.62",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162907,26-Apr-23,"2,192.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163292,26-Apr-23,"2,192.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163303,26-Apr-23,"2,192.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163304,26-Apr-23,"2,192.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163306,26-Apr-23,"2,192.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900158949,05-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900158954,05-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900158956,05-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159047,05-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159246,05-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160627,12-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161051,12-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161755,19-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162123,19-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162410,19-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162462,19-Apr-23,"2,190.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163045,26-Apr-23,"2,189.82",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163214,26-Apr-23,"2,189.10",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159134,05-Apr-23,"2,189.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160237,12-Apr-23,"2,189.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161970,19-Apr-23,"2,189.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163062,26-Apr-23,"2,189.00",
LONDON UNDERGROUND LTD,GT GETTAXI (UK) LTD,Travel to/from work (Unsocial Hours),1005\5110257325,18-Apr-23,"2,189.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163089,26-Apr-23,"2,188.56",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163225,26-Apr-23,"2,188.46",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159331,05-Apr-23,"2,187.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160886,12-Apr-23,"2,187.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161498,19-Apr-23,"2,187.60",
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Fleet,1005\5110255851,13-Apr-23,"2,187.36",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900256488,05-Apr-23,"2,187.28",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257314,12-Apr-23,"2,187.28",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257484,19-Apr-23,"2,187.28",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159926,05-Apr-23,"2,186.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162659,26-Apr-23,"2,186.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163229,26-Apr-23,"2,186.22",
LONDON UNDERGROUND LTD,METS LTD,Traction Current,1005\5110257522,24-Apr-23,"2,186.18",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163269,26-Apr-23,"2,186.16",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163270,26-Apr-23,"2,186.16",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159116,05-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159619,05-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160302,12-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161349,12-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161840,19-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163144,26-Apr-23,"2,185.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159471,05-Apr-23,"2,185.65",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163248,26-Apr-23,"2,185.65",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163348,26-Apr-23,"2,185.65",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163233,26-Apr-23,"2,185.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160479,12-Apr-23,"2,185.44",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163011,26-Apr-23,"2,184.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163166,26-Apr-23,"2,184.80",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901693269,21-Apr-23,"2,184.40",
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LIMITED,Electrical & Electronic Engineering,1031\5110256193,26-Apr-23,"2,183.94",
LONDON RIVER SERVICES LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1007\1900004324,19-Apr-23,"2,183.38",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARINGEY,Rates,1004\1901693084,20-Apr-23,"2,183.10",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159431,05-Apr-23,"2,182.83",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159777,05-Apr-23,"2,182.83",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160162,12-Apr-23,"2,182.83",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162959,26-Apr-23,"2,182.83",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162920,26-Apr-23,"2,182.56",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161351,12-Apr-23,"2,182.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162469,19-Apr-23,"2,182.30",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159558,05-Apr-23,"2,182.24",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160990,12-Apr-23,"2,182.24",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162903,26-Apr-23,"2,180.58",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163047,26-Apr-23,"2,180.56",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1101154463,18-Apr-23,"2,180.46",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257567,19-Apr-23,"2,180.17",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257568,19-Apr-23,"2,180.17",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159038,05-Apr-23,"2,179.59",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160381,12-Apr-23,"2,179.59",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162294,19-Apr-23,"2,179.59",
TTL PROPERTIES LTD,EDF ENERGY,Electricity,1040\1900004546,06-Apr-23,"2,179.03",
LUL NOMINEE SSL LIMITED,DPSS CABLING SERVICES LIMITED,Civil Engineering Construction Works,1031\5110263987,27-Apr-23,"2,178.38",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159525,05-Apr-23,"2,178.18",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160881,12-Apr-23,"2,178.18",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162100,19-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900256669,05-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900256769,05-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257120,12-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257389,12-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257483,19-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257749,19-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900258253,26-Apr-23,"2,178.18",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900258255,26-Apr-23,"2,178.18",
RFL (IINFRASTRUCTURE) LTD,SPX RAIL SYSTEMS,Stock of Other Spares,1025\5110238057,05-Apr-23,"2,177.52",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162978,26-Apr-23,"2,176.72",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159601,05-Apr-23,"2,176.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159602,05-Apr-23,"2,176.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160232,12-Apr-23,"2,176.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160365,12-Apr-23,"2,176.70",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162549,19-Apr-23,"2,175.50",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163105,26-Apr-23,"2,174.42",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162390,19-Apr-23,"2,174.40",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159073,05-Apr-23,"2,174.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161211,12-Apr-23,"2,174.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162499,19-Apr-23,"2,174.20",
LONDON BUS SERVICES LTD,LONDON BOROUGH OF BARKING & DAGENHAM,Miscellaneous Costs,1006\3000007226,28/04/2023,"2,174.00",7523
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163403,26-Apr-23,"2,173.12",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159678,05-Apr-23,"2,171.95",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161035,12-Apr-23,"2,171.95",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162188,19-Apr-23,"2,171.95",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031\5110236378,04-Apr-23,"2,171.90",
TFL CORPORATE,CURRIE & BROWN UK LIMITED,Management & Support Consultancy,1001\5110255692,28-Apr-23,"2,171.20",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162654,26-Apr-23,"2,170.76",
RAIL FOR LONDON LIMITED,CORPORATE DOCUMENT SERVICES LTD,Vehicle Repairs & Maintenance,1020\5110258285,18-Apr-23,"2,170.56",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257187,12-Apr-23,"2,170.28",
DIAL A RIDE,WOODALL NICHOLSON LTD,Vehicle Repairs & Maintenance,1010\5110245216,19-Apr-23,"2,170.00",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159126,05-Apr-23,"2,169.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161256,12-Apr-23,"2,169.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162491,19-Apr-23,"2,169.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163359,26-Apr-23,"2,168.16",
LONDON UNDERGROUND LTD,TRB LIGHTWEIGHT STRUCTURES LTD,Fleet,1005\5110258823,14-Apr-23,"2,167.78",
LONDON UNDERGROUND LTD,TRB LIGHTWEIGHT STRUCTURES LTD,Fleet,1005\5110258825,14-Apr-23,"2,167.78",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163095,26-Apr-23,"2,167.60",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900163428,26-Apr-23,"2,167.60",
LONDON UNDERGROUND LTD,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1005\1900257163,12-Apr-23,"2,167.52",
LONDON UNDERGROUND LTD,HIREMECH LTD,Maintenance Materials,1005\5110257960,13-Apr-23,"2,166.68",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159083,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159130,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159583,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159672,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900159688,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160007,05-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160223,12-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900160247,12-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161025,12-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161271,12-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161397,12-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900161536,19-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162201,19-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162319,19-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162421,19-Apr-23,"2,165.80",
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900162542,19-Apr-23,"2,165.80",
