Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  5,,,,,,
Start Date:  23 July 2023,,,,,,
End Date: 19 August 2023,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,RS Components Ltd,Furniture & Equipment,1005/5110302445,14 Aug 2023,463.28,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281627,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281630,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281646,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281651,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281728,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281732,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281735,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281741,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281748,01 Aug 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281760,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281763,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281766,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281865,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281910,27 Jul 2023,463.14,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110282021,01 Aug 2023,463.14,
TFL CORPORATE,AGIITO LIMITED,Staff Travel (Business Fares),1001/1900178113,09 Aug 2023,462.98,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110306160,08 Aug 2023,462.91,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180299,02 Aug 2023,462.16,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180725,09 Aug 2023,462.16,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180899,09 Aug 2023,462.16,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181387,09 Aug 2023,462.16,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181864,16 Aug 2023,462.16,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181906,16 Aug 2023,462.16,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Stock of Signals and Electricals,1005/5110300973,09 Aug 2023,461.47,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180287,02 Aug 2023,461.14,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265439,16 Aug 2023,461.11,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900265334,16 Aug 2023,461.00,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011847532024,Fares Refund Control  (TTL Only),1004/1101184753,27 Jul 2023,460.70,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110295113,26 Jul 2023,460.02,
LONDON UNDERGROUND LTD,TYLER BROS LTD,Maintenance Materials,1005/5110316370,18 Aug 2023,460.00,
LONDON UNDERGROUND LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1005/5110313366,14 Aug 2023,460.00,
RAIL FOR LONDON LIMITED,QUATTRO LTD ,Equipment Hire & Rental,1020/5110296588,26 Jul 2023,460.00,
RAIL FOR LONDON LIMITED,QUATTRO LTD ,Equipment Hire & Rental,1020/5110300799,08 Aug 2023,460.00,
LONDON TRANSPORT MUSEUM,MCS Electrics,Vehicle Repairs & Maintenance,1011/5110305620,08 Aug 2023,460.00,
TRANSPORT TRADING LTD,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1004/1901695728,08 Aug 2023,459.84,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900181975,16 Aug 2023,459.16,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011840722024,Fares Refund Control  (TTL Only),1004/1101184072,26 Jul 2023,459.10,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110304887,08 Aug 2023,458.90,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110304918,08 Aug 2023,458.90,
LT MUSEUM TRADING LTD,Grantham Book Services,Purchase of Books for Resale,1024/1900023393,09 Aug 2023,458.43,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281729,27 Jul 2023,458.37,
LONDON UNDERGROUND LTD,Solution Rail Limited,Connect PFI Service Costs,1005/5110303782,24 Jul 2023,457.87,
TFL CORPORATE,RS Components Ltd,Plant & Equipment Purchases,1001/5110305190,17 Aug 2023,457.76,
LONDON RIVER SERVICES LTD,Hampshire Rigging Services Ltd,Franchise/Concession Fixed Fee,1007/5110308511,02 Aug 2023,457.50,
TFL CORPORATE,RS Components Ltd,Fleet,1001/5110299173,04 Aug 2023,457.14,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178811,26 Jul 2023,457.14,
LONDON UNDERGROUND LTD,chainstream uk ltd,Vehicle Repairs & Maintenance,1005/5110310801,03 Aug 2023,457.00,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266257,17 Aug 2023,456.54,
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110296908,31 Jul 2023,456.50,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900178075,08 Aug 2023,456.34,
SURFACE TRANSPORT CORP,MediaEdge:CIA,Advertising,1002/5110307217,09 Aug 2023,456.32,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696441,16 Aug 2023,456.07,
DOCKLANDS LIGHT RAILWAY,Universal Piling & Construction Ltd,Professional Engineering Services,1012/5110306757,26 Jul 2023,456.00,
LONDON UNDERGROUND LTD,I M Kelly Rail Limited,Fleet,1005/5110280056,08 Aug 2023,456.00,
LT MUSEUM TRADING LTD,Grantham Book Services,Purchase of Books for Resale,1024/1900023364,02 Aug 2023,455.60,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178267,26 Jul 2023,455.52,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900178539,26 Jul 2023,455.52,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110303701,02 Aug 2023,455.35,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110300996,09 Aug 2023,455.27,
VICTORIA COACH STATN LTD,Radio Links Communications Ltd,Radio Systems Equipment & Maintenance,1008/5110306753,28 Jul 2023,455.00,
LONDON UNDERGROUND LTD,PORTAKABIN LTD,Signalling Systems,1005/5110294831,27 Jul 2023,455.00,
LONDON UNDERGROUND LTD,Corporate Document Services Ltd,Stock of Fleet,1005/5110314546,15 Aug 2023,454.92,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110306503,28 Jul 2023,454.54,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110313371,09 Aug 2023,454.54,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Pumps & Drainage,1031/5110301589,08 Aug 2023,454.25,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110305206,17 Aug 2023,454.07,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110291847,01 Aug 2023,453.80,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110295096,26 Jul 2023,453.72,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011897382024,Fares Refund Control  (TTL Only),1004/1101189738,16 Aug 2023,451.85,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110306903,08 Aug 2023,451.10,
LONDON UNDERGROUND LTD,BWT UK Limited,Caterers Service Charges,1005/1900266272,17 Aug 2023,450.84,
LONDON UNDERGROUND LTD,CRAIG & DERRICOTT LTD,Stock of Fleet,1005/5110303788,15 Aug 2023,450.66,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Stock Of Track,1033/5110302604,08 Aug 2023,450.34,
LONDON TRANSPORT MUSEUM,REDACTED,LTM Deinstallation Costs,1011/5110307261,31 Jul 2023,450.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110295603,26 Jul 2023,450.00,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Statutory Ads Notices Communications & Consultatio,1002/5110297098,28 Jul 2023,450.00,
LONDON UNDERGROUND LTD,LTG Rail GmbH,Exchange Loss Realised,1005/2000776264,16 Aug 2023,450.00,
LONDON BUS SERVICES LTD,Logistics UK,Management & Support Consultancy,1006/5110302076,28 Jul 2023,450.00,
LONDON UNDERGROUND LTD,Hyder Consulting (UK) Ltd,Management & Support Consultancy,1005/5110300592,08 Aug 2023,450.00,
LONDON UNDERGROUND LTD,HOWELLS RAILWAY PRODUCTS LTD,Maintenance Materials,1005/5110316761,16 Aug 2023,450.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Stock of Fleet,1005/5110299662,07 Aug 2023,450.00,
LONDON TRANSPORT MUSEUM,REDACTED,Management & Support Consultancy,1011/5110314812,16 Aug 2023,450.00,
LONDON TRANSPORT MUSEUM,Association for Cultural Enterprise,Corporate Subscriptions,1011/5110315858,15 Aug 2023,450.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Signalling Systems,1005/5110299663,07 Aug 2023,449.80,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901696476,16 Aug 2023,449.69,
LUL NOMINEE BCV LIMITED,Tidyco Ltd,Plant & Equipment Purchases,1033/5110291008,03 Aug 2023,449.60,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011875462024,Fares Refund Control  (TTL Only),1004/1101187546,07 Aug 2023,449.60,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1005/5110299711,09 Aug 2023,449.50,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281745,01 Aug 2023,449.19,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110297751,26 Jul 2023,449.09,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296745,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296760,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296767,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296769,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296927,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296930,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296942,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296943,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296958,28 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296976,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296985,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296990,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297012,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297014,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297129,28 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297132,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297133,27 Jul 2023,448.20,
LONDON UNDERGROUND LTD,Richmond Interior Supplies Ltd,Maintenance Materials,1005/5110306417,26 Jul 2023,448.16,
TRANSPORT TRADING LTD,Wave Utilities,Water,1004/1901695602,11 Aug 2023,448.05,
TFL CORPORATE,Precise Media Monitoring Ltd,Corporate Subscriptions,1001/5110300510,26 Jul 2023,447.70,
TRANSPORT TRADING LTD,Telent Technology Services Ltd,Building Maintenance & Repairs,1004/5110295625,26 Jul 2023,447.50,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1031/5110296845,26 Jul 2023,447.50,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110305653,09 Aug 2023,446.83,
LONDON BUS SERVICES LTD,Corporate Document Services Ltd,Production Artwork And Design For Marketing,1006/5110314485,15 Aug 2023,446.65,
TRANSPORT TRADING LTD,Computacenter Plc,Management & Support Consultancy,1004/5110297252,31 Jul 2023,446.53,
RFL (IINFRASTRUCTURE) LTD,UH Ventures Ltd,Professional Engineering Services,1025/5110315987,17 Aug 2023,445.90,
RFL (IINFRASTRUCTURE) LTD,DOTgroup International,Vehicle Repairs & Maintenance,1025/5110315093,14 Aug 2023,445.72,
SURFACE TRANSPORT CORP,AGIITO LIMITED,Hotel Accommodation,1002/1900075995,31 Jul 2023,444.00,
LONDON UNDERGROUND LTD,BOC GASES,Maintenance of Plant & Equipment,1005/5110286494,26 Jul 2023,443.90,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296740,27 Jul 2023,443.58,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296982,26 Jul 2023,443.58,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110297024,27 Jul 2023,443.58,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110296007,26 Jul 2023,443.52,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Plant & Equipment Purchases,1005/5110309367,01 Aug 2023,443.49,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005/5110305048,16 Aug 2023,443.35,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110304790,08 Aug 2023,443.31,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110304870,08 Aug 2023,443.31,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110304932,08 Aug 2023,443.31,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110306666,08 Aug 2023,443.31,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110301563,09 Aug 2023,443.17,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900178069,08 Aug 2023,442.76,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018223,26 Jul 2023,442.74,
LONDON UNDERGROUND LTD,Sixt Rent A Car,Vehicle Operating Leases,1005/5110294696,25 Jul 2023,442.40,
LONDON UNDERGROUND LTD,Sixt Rent A Car,Vehicle Operating Leases,1005/5110296222,26 Jul 2023,442.40,
LONDON UNDERGROUND LTD,Senator International Ltd,Furniture & Equipment,1005/5110299569,07 Aug 2023,442.25,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Pumps & Drainage,1005/5110303534,15 Aug 2023,441.40,
LONDON UNDERGROUND LTD,B Hepworth & Co Ltd,Stock of Fleet,1005/5110312144,08 Aug 2023,441.00,
LONDON UNDERGROUND LTD,PARKSIDE STEEL (STOCKHOLDERS),Maintenance Materials,1005/5110300047,08 Aug 2023,440.00,
TFL CORPORATE,Graysons Hospitality Limited,Caterers Service Charges,1001/5110298287,26 Jul 2023,439.95,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110295935,26 Jul 2023,439.68,
LONDON UNDERGROUND LTD,Octavius Infrastructure Ltd,Fire and Safety Equipment,1005/5110308597,16 Aug 2023,439.67,
RFL (IINFRASTRUCTURE) LTD,PeopleScout Limited,Recruitment Expenses,1025/5110297566,01 Aug 2023,439.00,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295211,10 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295310,15 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295361,15 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295408,16 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295410,16 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295425,16 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295434,26 Jul 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295445,26 Jul 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295452,16 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295464,16 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295557,10 Aug 2023,438.90,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295566,15 Aug 2023,438.90,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110293043,24 Jul 2023,438.86,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110295428,16 Aug 2023,438.81,
TRANSPORT TRADING LTD,WJB Services Limited,Office Accommodation Moves,1004/5110307040,26 Jul 2023,438.50,
LONDON UNDERGROUND LTD,BP Oil UK Limited,Vehicle Operating Leases,1005/5110297796,26 Jul 2023,438.43,
LONDON UNDERGROUND LTD,RS Components Ltd,Fleet,1005/5110295976,31 Jul 2023,438.30,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110307187,08 Aug 2023,437.99,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110295694,28 Jul 2023,437.88,
LONDON UNDERGROUND LTD,Equans Services Limited,Fire and Safety Equipment,1005/5110304975,15 Aug 2023,437.78,
LUL NOMINEE SSL LIMITED,COMECH METROLOGY,Plant & Equipment Purchases,1031/5110313018,08 Aug 2023,437.07,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110304696,24 Jul 2023,436.69,
TFL CORPORATE,Lavazza Professional UK Ltd,Vending Machine Supplies & Rental,1001/1900178074,08 Aug 2023,436.25,
TTL PROPERTIES LTD,Kings Road Dairy Ltd,Planning & Development Consultancy,1040/5110314778,11 Aug 2023,436.00,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110291266,26 Jul 2023,435.92,
SURFACE TRANSPORT CORP,O2 UK Limited,Telephony Mobile,1002/5110298125,02 Aug 2023,435.86,
TRANSPORT TRADING LTD,Equans Services Limited,Fire and Safety Equipment,1004/5110303314,09 Aug 2023,435.77,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110305055,16 Aug 2023,435.21,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005/5110306501,28 Jul 2023,435.00,
LONDON UNDERGROUND LTD,RS Components Ltd,Protective Clothing,1005/5110295093,26 Jul 2023,434.88,
LUL NOMINEE SSL LIMITED,SOUTH EAST SUPPLIES LTD,Fleet,1031/5110309381,04 Aug 2023,434.78,
TFL CORPORATE,Cutwel Ltd,Fleet,1001/5110305915,25 Jul 2023,434.77,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110296986,27 Jul 2023,434.70,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Signalling Systems,1005/5110304273,16 Aug 2023,434.37,
TFL CORPORATE,Tritech 3D Ltd,Fleet,1001/5110310053,04 Aug 2023,433.95,
LT MUSEUM TRADING LTD,Macmillan Distribution Limited,Purchase of Books for Resale,1024/1900023338,31 Jul 2023,433.91,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110315931,16 Aug 2023,433.75,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110305981,25 Jul 2023,433.33,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110310495,07 Aug 2023,433.33,
LONDON UNDERGROUND LTD,Hiremech Limited,Electrical Equipment Maintenance,1005/5110310512,16 Aug 2023,433.33,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110310524,07 Aug 2023,433.33,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110296076,27 Jul 2023,433.32,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Uniforms,1005/5110301553,09 Aug 2023,433.20,
TFL CORPORATE,REDACTED,Professional & Academic Fees - Employees,1001/3000046839,11 Aug 2023,433.00,
LONDON UNDERGROUND LTD,BANNER GROUP LIMITED,Stationery,1005/5110297362,02 Aug 2023,432.42,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Pumps & Drainage,1005/5110314218,15 Aug 2023,432.40,
LONDON UNDERGROUND LTD,Siemens Mobility Limited,Signalling Systems,1005/5110304267,16 Aug 2023,431.61,
RFL (IINFRASTRUCTURE) LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1025/5110299676,07 Aug 2023,431.00,
TRANSPORT TRADING LTD,O2 UK Limited,Telephony Mobile,1004/1901695843,24 Jul 2023,430.61,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Track General Maintenance,1005/5110314222,15 Aug 2023,430.32,
RFL (IINFRASTRUCTURE) LTD,Serco Ltd,Corporate Subscriptions,1025/5110294809,26 Jul 2023,430.00,
LONDON RIVER SERVICES LTD,Survitec group ltd,Franchise/Concession Fixed Fee,1007/5110299943,02 Aug 2023,429.93,
RAIL FOR LONDON LIMITED,RS Components Ltd,Plant & Equipment Purchases,1020/5110302339,14 Aug 2023,429.86,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011845282024,Fares Refund Control  (TTL Only),1004/1101184528,26 Jul 2023,429.80,
LONDON TRANSPORT MUSEUM,BT SERVICE AGILITY,Telephony Fixed,1011/5110144537,18 Aug 2023,429.77,
LONDON UNDERGROUND LTD,EDF Energy,Electricity,1005/1900264813,28 Jul 2023,429.41,
TRANSPORT TRADING LTD,One Time Supplier - Fares11011871132024,Fares Refund Control  (TTL Only),1004/1101187113,07 Aug 2023,429.40,
LONDON RIVER SERVICES LTD,Lister Wilder Ltd,Plant & Equipment Purchases,1007/5110308662,15 Aug 2023,429.19,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900059368,16 Aug 2023,429.03,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900180552,09 Aug 2023,428.82,
LONDON UNDERGROUND LTD,SOUTH EAST SUPPLIES LTD,Property Management Fees,1005/5110309384,01 Aug 2023,428.54,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Plant & Equipment Purchases,1033/5110299143,02 Aug 2023,428.30,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281753,27 Jul 2023,427.80,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Running Costs,1005/5110281908,27 Jul 2023,427.80,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1033/5110294454,26 Jul 2023,427.28,
TFL CORPORATE,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1001/5110304421,26 Jul 2023,426.98,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110306587,31 Jul 2023,426.98,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110311642,09 Aug 2023,426.98,
