Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  11,,,,,,,,,
Start Date: 07/01/2024,,,,,,,,,
End Date: 03/02/2024,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Civil Engineering Construction Works,1005/5110382837,17-Jan-24,"2,036.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209086,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206430,10-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208320,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208322,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206473,10-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208517,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208952,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208463,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208141,31-Jan-24,"2,035.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208187,31-Jan-24,"2,035.70",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275891,31-Jan-24,"2,034.77",,,,
LONDON TRANSPORT MUSEUM,Stop Gap Marketing,Agency Staff,1011/5110386072,15-Jan-24,"2,033.93",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007050,24-Jan-24,"2,033.74",,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Plant & Equipment Purchases,1005/5110378098,09-Jan-24,"2,033.61",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207334,24-Jan-24,"2,032.64",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110381872,17-Jan-24,"2,032.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208599,31-Jan-24,"2,031.70",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206357,10-Jan-24,"2,031.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208930,31-Jan-24,"2,031.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208265,31-Jan-24,"2,031.38",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208980,31-Jan-24,"2,031.36",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207659,24-Jan-24,"2,031.36",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209080,31-Jan-24,"2,031.30",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207252,24-Jan-24,"2,030.18",,,,
LONDON TRANSPORT MUSEUM,MCS Electrics,Building Maintenance & Repairs,1011/5110387363,10-Jan-24,"2,030.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207622,24-Jan-24,"2,025.80",,,,
LONDON UNDERGROUND LTD,Pablon Tools Limited,Maintenance Materials,1005/5110383528,29-Jan-24,"2,025.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207600,24-Jan-24,"2,025.73",,,,
LONDON UNDERGROUND LTD,Hiremech Limited,Plant & Equipment Purchases,1005/5110393794,26-Jan-24,"2,025.29",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208805,31-Jan-24,"2,024.68",,,,
TRANSPORT TRADING LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1004/5110382592,17-Jan-24,"2,022.77",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208154,31-Jan-24,"2,022.70",,,,
LONDON UNDERGROUND LTD,Commend UK Ltd,Stock of Other Spares,1005/5110386094,09-Jan-24,"2,021.46",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207717,24-Jan-24,"2,021.10",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207514,24-Jan-24,"2,021.08",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207687,24-Jan-24,"2,019.84",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077899,31-Jan-24,"2,019.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207301,24-Jan-24,"2,019.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274980,10-Jan-24,"2,018.40",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275246,17-Jan-24,"2,018.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207084,24-Jan-24,"2,018.24",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207402,24-Jan-24,"2,014.84",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207249,24-Jan-24,"2,014.81",,,,
RAIL FOR LONDON LIMITED,Reed Specialist Recruitment Ltd,Agency Staff,1020/1900008692,24-Jan-24,"2,011.92",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207142,24-Jan-24,"2,011.84",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207903,24-Jan-24,"2,010.88",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207121,24-Jan-24,"2,010.74",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208288,31-Jan-24,"2,010.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207078,24-Jan-24,"2,010.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207679,24-Jan-24,"2,010.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207892,24-Jan-24,"2,010.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207306,24-Jan-24,"2,010.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206954,24-Jan-24,"2,010.64",,,,
LT MUSEUM TRADING LTD,Kingfisher Leisurewear Ltd,LTM Purchase of Clothing & Accessories - Adults,1024/1900024102,09-Jan-24,"2,010.24",,,,
LONDON UNDERGROUND LTD,EYEDOT (EUROPE) LTD,Maintenance Materials,1005/5110381683,10-Jan-24,"2,010.05",,,,
LONDON UNDERGROUND LTD,VICTORY LIGHTING (UK) LTD,Stock of Signals and Electricals,1005/5110382862,09-Jan-24,"2,010.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207548,24-Jan-24,"2,008.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275501,24-Jan-24,"2,008.40",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207123,24-Jan-24,"2,007.94",,,,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Fleet,1005/5110388495,16-Jan-24,"2,007.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207111,24-Jan-24,"2,006.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207145,24-Jan-24,"2,006.56",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208293,31-Jan-24,"2,006.00",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110384202,24-Jan-24,"2,005.90",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206735,17-Jan-24,"2,004.20",,,,
DIAL A RIDE,Agentis Workwear Ltd,Uniforms,1010/5110382932,26-Jan-24,"2,003.50",,,,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Stock of Fleet,1005/5110391599,19-Jan-24,"2,002.44",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208554,31-Jan-24,"2,002.33",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007114,31-Jan-24,"2,002.15",,,,
LONDON UNDERGROUND LTD,Herbert Smith LLP,Legal Fees,1005/5110392126,26-Jan-24,"2,000.00",,,,
TFL CORPORATE,Making Places Together,Management & Support Consultancy,1001/5110392667,24-Jan-24,"2,000.00",,,,
TFL CORPORATE,LP BRUSSELS LIMITED,Corporate Subscriptions,1001/5110387563,11-Jan-24,"2,000.00",,,,
TFL CORPORATE,INTELLIGENT MEDIA LIMITED,Management & Support Consultancy,1001/5110387491,10-Jan-24,"2,000.00",,,,
RAIL FOR LONDON LIMITED,Senator International Ltd,Furniture & Equipment,1020/5110383638,16-Jan-24,"2,000.00",,,,
TRANSPORT TRADING LTD,SREE GANESH SUPERSTORE LIMITED,Transys Control - TTL,1004/1901700299,10-Jan-24,"2,000.00",,,,
RFL (IINFRASTRUCTURE) LTD,Linsinger Maschinenbau Gesellschaft,Plant & Equipment Purchases,1025/5110396534,29-Jan-24,"2,000.00",,,,
LONDON TRANSPORT MUSEUM,The Handbook Magazine Limited,Advertising,1011/5110390850,17-Jan-24,"2,000.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206668,17-Jan-24,"1,999.35",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207611,24-Jan-24,"1,997.68",,,,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1004/5110388007,16-Jan-24,"1,997.00",,,,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Lift Maintenance,1005/5110377050,09-Jan-24,"1,997.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275498,24-Jan-24,"1,996.64",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275965,31-Jan-24,"1,996.64",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275520,24-Jan-24,"1,996.64",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275079,10-Jan-24,"1,996.64",,,,
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004/5110391575,31-Jan-24,"1,996.00",,,,
TTL PROPERTIES LTD,Delcore Fire Engineering Ltd,Fire and Safety Equipment,1040/5110385604,31-Jan-24,"1,996.00",,,,
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110391085,18-Jan-24,"1,995.91",,,,
LONDON UNDERGROUND LTD,Trafficmaster Plc,Vehicle Operating Leases,1005/5110386780,29-Jan-24,"1,995.00",,,,
LONDON UNDERGROUND LTD,Trafficmaster Plc,Vehicle Operating Leases,1005/5110386775,26-Jan-24,"1,995.00",,,,
LONDON UNDERGROUND LTD,Trafficmaster Plc,Vehicle Operating Leases,1005/5110395804,26-Jan-24,"1,995.00",,,,
LONDON RIVER SERVICES LTD,GT compressors Ltd T/A GTEC,Equipment Repairs & Maintenance,1007/5110387103,15-Jan-24,"1,993.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276091,31-Jan-24,"1,993.02",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275500,24-Jan-24,"1,992.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275486,24-Jan-24,"1,992.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275485,24-Jan-24,"1,992.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275491,24-Jan-24,"1,992.76",,,,
LONDON UNDERGROUND LTD,Wagner Spraytech UK lImited,Plant & Equipment Purchases,1005/5110383313,12-Jan-24,"1,992.75",,,,
DIAL A RIDE,EDF Energy,Electricity,1010/1900014104,30-Jan-24,"1,992.06",,,,
LT MUSEUM TRADING LTD,Pavilion Rattan Limited,Purchase of Furniture for Resale,1024/1900024239,30-Jan-24,"1,991.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208190,31-Jan-24,"1,990.80",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276146,31-Jan-24,"1,990.70",,,,
LONDON UNDERGROUND LTD,LH-PLC,Fleet,1005/5110381682,16-Jan-24,"1,990.00",,,,
LONDON UNDERGROUND LTD,VICTORY LIGHTING (UK) LTD,Stock of Signals and Electricals,1005/5110382875,09-Jan-24,"1,990.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207645,24-Jan-24,"1,989.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208160,31-Jan-24,"1,988.00",,,,
LONDON UNDERGROUND LTD,chainstream uk ltd,Stock of Fleet,1005/5110390216,19-Jan-24,"1,987.50",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208664,31-Jan-24,"1,985.80",,,,
LONDON UNDERGROUND LTD,SPEEDY HIRE DIRECT LTD,Plant & Equipment Purchases,1005/5110385397,26-Jan-24,"1,985.69",,,,
RFL (IINFRASTRUCTURE) LTD,Lanes Group plc,Civil Engineering Construction Works,1025/5110386555,31-Jan-24,"1,985.12",,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110385333,10-Jan-24,"1,984.38",,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Track General Maintenance,1005/5110397003,02-Feb-24,"1,984.36",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275997,31-Jan-24,"1,984.33",,,,
LONDON UNDERGROUND LTD,Mitsubishi Electric Europe B.V.,Computer Hardware,1005/5110390665,22-Jan-24,"1,983.93",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395503,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395497,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395502,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395500,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395513,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395508,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395509,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395511,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395505,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395506,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395507,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395495,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395501,30-Jan-24,"1,982.50",,,,
LONDON UNDERGROUND LTD,ARLINGTON FLEET SERVICES LTD,Fleet,1005/5110395515,30-Jan-24,"1,982.50",,,,
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,Rates,1004/1901700310,10-Jan-24,"1,981.68",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207840,24-Jan-24,"1,981.59",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208814,31-Jan-24,"1,980.80",,,,
TFL CORPORATE,PROPERTY ELITE,Staff Training,1001/3000048831,19-Jan-24,"1,980.00",8999,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274992,10-Jan-24,"1,977.28",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274995,10-Jan-24,"1,977.28",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275241,17-Jan-24,"1,977.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110384244,24-Jan-24,"1,976.80",,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Stock of Fleet,1005/5110381605,16-Jan-24,"1,976.00",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206976,24-Jan-24,"1,975.48",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208660,31-Jan-24,"1,974.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208249,31-Jan-24,"1,974.60",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110375749,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110386008,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110386009,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110382195,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110382196,17-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110382194,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110382197,17-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110382193,31-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110375748,26-Jan-24,"1,974.28",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275492,24-Jan-24,"1,972.56",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275502,24-Jan-24,"1,972.56",,,,
DOCKLANDS LIGHT RAILWAY,COLLINS RIVER ENTERPRISES LTD,Ticket & Pass Production,1012/5110395037,30-Jan-24,"1,971.60",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206647,17-Jan-24,"1,971.57",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206605,17-Jan-24,"1,971.57",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206616,17-Jan-24,"1,971.57",,,,
TTL PROPERTIES LTD,PayByPhone Limited,Property Management Fees,1040/5110387197,09-Jan-24,"1,971.00",,,,
RAIL FOR LONDON LIMITED,LONDON BOROUGH OF CROYDON,CCS Service Contract,1020/5110390409,18-Jan-24,"1,970.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275459,24-Jan-24,"1,969.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275489,24-Jan-24,"1,969.76",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275539,24-Jan-24,"1,969.76",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206962,24-Jan-24,"1,969.72",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208171,31-Jan-24,"1,969.70",,,,
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock of Fleet,1005/5110379562,10-Jan-24,"1,969.29",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208937,31-Jan-24,"1,968.96",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209084,31-Jan-24,"1,968.96",,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Non Recyclable Waste Disposal/Refuse Collection,1005/5110386743,11-Jan-24,"1,968.72",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207116,24-Jan-24,"1,968.51",,,,
TFL CORPORATE,O2 UK Limited,Telephony Mobile,1001/5110376838,09-Jan-24,"1,968.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275976,31-Jan-24,"1,967.00",,,,
VICTORIA COACH STATN LTD,Oyster Sales Service,VCS Repayments & Commission,1008/5110387612,01-Feb-24,"1,966.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206621,17-Jan-24,"1,964.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206997,24-Jan-24,"1,964.64",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007052,24-Jan-24,"1,964.64",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207520,24-Jan-24,"1,964.64",,,,
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007053,24-Jan-24,"1,964.64",,,,
TFL CORPORATE,AGIITO LIMITED,Staff Travel (Business Fares),1001/1900209134,23-Jan-24,"1,963.88",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209077,31-Jan-24,"1,962.68",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207914,24-Jan-24,"1,962.68",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207979,31-Jan-24,"1,962.40",,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Stock of Fleet,1031/5110380418,15-Jan-24,"1,962.00",,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Plant & Equipment Purchases,1005/5110396056,31-Jan-24,"1,961.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207847,24-Jan-24,"1,961.12",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207771,24-Jan-24,"1,960.80",,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110381548,16-Jan-24,"1,960.36",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206902,24-Jan-24,"1,958.60",,,,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Maintenance Materials,1006/5110388034,15-Jan-24,"1,957.93",,,,
RFL (IINFRASTRUCTURE) LTD,Honeywell Building Solutions,Building Maintenance & Repairs,1025/5110381505,16-Jan-24,"1,957.12",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207125,24-Jan-24,"1,956.89",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207806,24-Jan-24,"1,955.96",,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Building Maintenance & Repairs,1005/5110377215,09-Jan-24,"1,955.91",,,,
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001/5110392696,26-Jan-24,"1,953.04",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274913,10-Jan-24,"1,952.62",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274920,10-Jan-24,"1,952.62",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208182,31-Jan-24,"1,952.11",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900206368,10-Jan-24,"1,952.11",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274873,10-Jan-24,"1,951.83",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900208950,31-Jan-24,"1,951.30",,,,
LONDON UNDERGROUND LTD,Bio-Circle Surface Technology Ltd,Fleet,1005/5110396730,31-Jan-24,"1,950.00",,,,
LONDON UNDERGROUND LTD,Hiremech Limited,Electrical Equipment Maintenance,1005/5110386634,08-Jan-24,"1,950.00",,,,
LONDON UNDERGROUND LTD,Bio-Circle Surface Technology Ltd,Fleet,1005/5110391347,19-Jan-24,"1,950.00",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110379633,10-Jan-24,"1,947.73",,,,
LONDON UNDERGROUND LTD,Permaquip Limited,Plant & Equipment Purchases,1005/5110389702,18-Jan-24,"1,947.63",,,,
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077926,31-Jan-24,"1,947.00",,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900275999,31-Jan-24,"1,944.67",,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110379634,10-Jan-24,"1,943.33",,,,
LONDON UNDERGROUND LTD,COMECH METROLOGY,Plant & Equipment Purchases,1005/5110392825,23-Jan-24,"1,943.20",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207573,24-Jan-24,"1,940.80",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207898,24-Jan-24,"1,940.76",,,,
RAIL FOR LONDON LIMITED,R BANCE & CO LTD,Professional Engineering Services,1020/5110386752,17-Jan-24,"1,939.20",,,,
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033/5110378489,10-Jan-24,"1,938.60",,,,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005/5110389761,17-Jan-24,"1,938.52",,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900207039,24-Jan-24,"1,938.34",,,,
