Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  12,,,,,,
Start Date:  04 February 2024,,,,,,
End Date: 02 March 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON TRANSPORT MUSEUM,Strategy Education LTD,Agency Staff,1011/5110398266,06/02/2024,"£1,840",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276751,14/02/2024,"£1,838",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276592,07/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212461,21/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212842,28/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211095,14/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209428,07/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211866,21/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210316,07/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210780,14/02/2024,"£1,836",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212898,28/02/2024,"£1,836",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277468,21/02/2024,"£1,835",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276360,07/02/2024,"£1,835",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212017,21/02/2024,"£1,835",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213211,28/02/2024,"£1,835",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209252,07/02/2024,"£1,835",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210536,14/02/2024,"£1,835",
LONDON UNDERGROUND LTD,Solution Rail Limited,Connect PFI Service Costs,1005/5110400334,07/02/2024,"£1,835",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110396568,26/02/2024,"£1,835",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110396573,26/02/2024,"£1,835",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209964,07/02/2024,"£1,834",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Stock of Fleet,1031/5110392328,13/02/2024,"£1,833",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276455,07/02/2024,"£1,833",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277021,14/02/2024,"£1,833",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007316,21/02/2024,"£1,832",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007362,28/02/2024,"£1,832",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007203,07/02/2024,"£1,832",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007268,14/02/2024,"£1,832",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212211,21/02/2024,"£1,831",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213244,28/02/2024,"£1,831",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211736,21/02/2024,"£1,831",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210968,14/02/2024,"£1,831",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209473,07/02/2024,"£1,831",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209280,07/02/2024,"£1,831",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007208,07/02/2024,"£1,831",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007274,14/02/2024,"£1,831",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007364,28/02/2024,"£1,831",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900007317,21/02/2024,"£1,831",
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110398157,21/02/2024,"£1,830",
TFL CORPORATE,REDACTED,Purchase of Land & Buildings,1001/1900213864,27/02/2024,"£1,830",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276621,07/02/2024,"£1,829",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276527,07/02/2024,"£1,829",
TTL PROPERTIES LTD,tor&co,Civil Engineering Construction Works,1040/5110402779,20/02/2024,"£1,828",
SURFACE TRANSPORT CORP,Wave Utilities,Water,1002/5110402751,09/02/2024,"£1,827",
LONDON UNDERGROUND LTD,Mainframe Communications Limited,Maintenance Materials,1005/5110406586,20/02/2024,"£1,827",
LONDON TRANSPORT MUSEUM,COMPUTACENTER PLC,Manage IT Services,1011/5110390076,07/02/2024,"£1,826",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210562,14/02/2024,"£1,826",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276777,14/02/2024,"£1,826",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278225,28/02/2024,"£1,826",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276554,07/02/2024,"£1,826",
RAIL FOR LONDON LIMITED,Simply 4 Group Ltd,Professional Engineering Services,1020/5110396786,14/02/2024,"£1,825",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213674,28/02/2024,"£1,823",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276740,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276540,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276539,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277008,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276939,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276938,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276260,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276259,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276254,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276537,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276535,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276519,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277816,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278207,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277780,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277807,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278239,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278240,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278208,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278209,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277063,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277064,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277033,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277058,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277772,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277778,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277112,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277760,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276534,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276538,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276887,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276256,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276526,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276532,07/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277763,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277761,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278179,28/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277779,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277812,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276934,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277056,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276951,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277059,14/02/2024,"£1,822",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277759,21/02/2024,"£1,822",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110394903,21/02/2024,"£1,820",
TFL CORPORATE,Symetri Limited,Computer Software,1001/5110399367,13/02/2024,"£1,820",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213357,28/02/2024,"£1,819",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276643,07/02/2024,"£1,819",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276544,07/02/2024,"£1,819",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276764,14/02/2024,"£1,819",
LONDON UNDERGROUND LTD,Feltham Coachworks Ltd,Vehicle Running Costs,1005/5110400891,08/02/2024,"£1,819",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211697,21/02/2024,"£1,818",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209920,07/02/2024,"£1,818",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210942,14/02/2024,"£1,818",
LONDON UNDERGROUND LTD,Equans Services Limited,Fleet,1005/5110395428,15/02/2024,"£1,818",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278022,28/02/2024,"£1,817",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277645,21/02/2024,"£1,816",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276738,14/02/2024,"£1,816",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277046,14/02/2024,"£1,816",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210045,07/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211471,14/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211441,14/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213787,28/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213595,28/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212674,21/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210132,07/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213784,28/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211302,14/02/2024,"£1,815",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210155,07/02/2024,"£1,815",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276749,14/02/2024,"£1,814",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278175,28/02/2024,"£1,814",
LONDON UNDERGROUND LTD,BROWNINGS ELECTRIC CO LTD,Electrical Equipment Maintenance,1005/5110400375,06/02/2024,"£1,814",
TFL CORPORATE,Speedy Asset Services Ltd,Staff Training,1001/5110389238,07/02/2024,"£1,814",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213134,28/02/2024,"£1,813",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005588,14/02/2024,"£1,813",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277525,21/02/2024,"£1,812",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276820,14/02/2024,"£1,812",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277978,28/02/2024,"£1,812",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276626,07/02/2024,"£1,812",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276823,14/02/2024,"£1,812",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278013,28/02/2024,"£1,811",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277496,21/02/2024,"£1,811",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276594,07/02/2024,"£1,811",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276792,14/02/2024,"£1,811",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276385,07/02/2024,"£1,811",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211298,14/02/2024,"£1,809",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212465,21/02/2024,"£1,809",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213848,28/02/2024,"£1,809",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209405,07/02/2024,"£1,809",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213131,28/02/2024,"£1,809",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277610,21/02/2024,"£1,808",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900278188,28/02/2024,"£1,808",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277920,28/02/2024,"£1,808",
TRANSPORT TRADING LTD,One Time Supplier - Fares11012463482024,Fares Refund Control  (TTL Only),1004/1101246348,29/02/2024,"£1,808",
RAIL FOR LONDON LIMITED,Lanes Group plc,Fences & Vegetation,1020/5110389522,07/02/2024,"£1,807",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078236,28/02/2024,"£1,806",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078103,14/02/2024,"£1,806",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078172,21/02/2024,"£1,806",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077997,07/02/2024,"£1,806",
TFL CORPORATE,Easyspace Ltd,Production Artwork And Design For Marketing,1001/5110408188,19/02/2024,"£1,806",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078211,28/02/2024,"£1,805",
LONDON UNDERGROUND LTD,City Sprint UK Ltd,Couriers,1005/1900278296,28/02/2024,"£1,805",
LONDON UNDERGROUND LTD,EHT Technologies Ltd,Vehicle Repairs & Maintenance,1005/5110404374,16/02/2024,"£1,805",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212135,21/02/2024,"£1,804",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210109,07/02/2024,"£1,804",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213712,28/02/2024,"£1,804",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211397,14/02/2024,"£1,804",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210013,07/02/2024,"£1,804",
LONDON UNDERGROUND LTD,SK ELECTRONICS LTD,Stock of Fleet,1005/5110391326,12/02/2024,"£1,802",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077994,07/02/2024,"£1,801",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277932,28/02/2024,"£1,801",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078066,14/02/2024,"£1,801",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078147,21/02/2024,"£1,801",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213424,28/02/2024,"£1,801",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212407,21/02/2024,"£1,801",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211389,14/02/2024,"£1,801",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209988,07/02/2024,"£1,801",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211452,14/02/2024,"£1,800",
LONDON UNDERGROUND LTD,HAMPSHIRE HOSE SERVICES LTD,Stock of Fleet,1005/5110400622,09/02/2024,"£1,800",
LONDON UNDERGROUND LTD,IVIC LIMITED,Civil Engineering Construction Works,1005/5110399218,06/02/2024,"£1,800",
LONDON UNDERGROUND LTD,Airey MiIler Limited,Planning & Development Consultancy,1005/5110397236,21/02/2024,"£1,800",
LONDON UNDERGROUND LTD,RAIL COOL SERVICES LTD,Stock of Fleet,1005/5110399911,07/02/2024,"£1,800",
RFL (IINFRASTRUCTURE) LTD,Wireless CCTV Ltd,Computer Software,1025/5110403579,14/02/2024,"£1,800",
CYCLE HIRE SCHEME,Wragge & Co,Legal Fees,1016/1900000226,06/02/2024,"£1,800",
RAIL FOR LONDON LIMITED,L.B FOSTER RAIL TECHNOLOGIES(UK)LTD,Stock Of Track,1020/5110407771,16/02/2024,"£1,800",
LONDON UNDERGROUND LTD,Senator International Ltd,Furniture & Equipment,1005/5110394444,20/02/2024,"£1,799",
SURFACE TRANSPORT CORP,Hay & Tay Limited,Professional Engineering Services,1002/5110414122,29/02/2024,"£1,799",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212899,28/02/2024,"£1,798",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210318,07/02/2024,"£1,798",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210891,14/02/2024,"£1,798",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211868,21/02/2024,"£1,798",
LONDON UNDERGROUND LTD,CREACTIVE DESIGN LTD,Plant & Equipment Purchases,1005/5110403593,15/02/2024,"£1,797",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900277934,28/02/2024,"£1,795",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078148,21/02/2024,"£1,795",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900077977,07/02/2024,"£1,795",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078067,14/02/2024,"£1,795",
LONDON TRANSPORT MUSEUM,REDACTED,Miscellaneous Costs,1011/1900019796,26/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110399460,28/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110389525,09/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110393854,19/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110389529,09/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110399484,28/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Equans Services Limited,Building Maintenance & Repairs,1005/5110399482,28/02/2024,"£1,793",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900212894,28/02/2024,"£1,793",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210345,07/02/2024,"£1,793",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900210932,14/02/2024,"£1,793",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211884,21/02/2024,"£1,793",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276277,07/02/2024,"£1,793",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209233,07/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209232,07/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900209229,07/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211036,14/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900213220,28/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211044,14/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211042,14/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211012,14/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211013,14/02/2024,"£1,792",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900211015,14/02/2024,"£1,792",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900276952,14/02/2024,"£1,792",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078230,28/02/2024,"£1,791",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078029,07/02/2024,"£1,791",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078101,14/02/2024,"£1,791",
SURFACE TRANSPORT CORP,Reed Specialist Recruitment Ltd,Agency Staff,1002/1900078170,21/02/2024,"£1,791",
